start	end	text
960	6280	Matthew 20 For the kingdom of heaven is like a master
6280	10240	of a house who went out early in the morning to hire laborers for his vineyard.
10920	15920	After agreeing with the laborers for a denarius a day, he sent them into his vineyard.
16480	20540	And going out about the third hour he saw others standing idle in the marketplace.
21420	26400	And to them he said, You go into the vineyard too, and whatever is right I will give you.
26400	33160	20 So they went, going out again about the sixth hour, and the ninth hour he did the same.
33840	38660	And about the eleventh hour he went out and found others standing, and he said to them,
38940	44620	Why do you stand here idle all day? They said to him, Because no one has hired us.
45240	51060	He said to them, You go into the vineyard too. And when evening came, the owner of the vineyard
51060	56340	said to his foreman, Call the laborers and pay them their wages, beginning with the last,
56560	62240	up to the first. And when those hired about the eleventh hour came, each of them received a
62240	68560	denarius. Now when those hired first came, they thought they would receive more, but each of them
68560	74820	also received a denarius. And on receiving it they grumbled at the master of the house, saying,
75180	81460	These last work only one hour, and you have made them equal to us, who have borne the burden of
81460	85360	the day and the scorching heat. But he replied to one of them,
85880	86380	Friend,
86560	91040	I am doing you no wrong. Did you not agree with me for a denarius?
91820	98680	Take what belongs to you and go. I choose to give to this last worker as I give to you.
99300	103040	Am I not allowed to do what I choose with what belongs to me?
103960	110840	Or do you begrudge my generosity? So the last will be first, and the first last.
111360	115940	And as Jesus was going up to Jerusalem, he took the twelve disciples aside,
115940	116380	and he said to them, I am doing you no wrong. Did you not agree with me for a denarius?
116380	120760	And on the way he said to them, See, we are going up to Jerusalem,
121180	126300	and the Son of Man will be delivered over to the chief priests and scribes, and they will condemn
126300	133180	him to death, and deliver him over to the Gentiles to be mocked and flogged and crucified. And he
133180	139380	will be raised on the third day. Then the mother of the sons of Zebedee came up to him with her
139380	146000	sons, and kneeling before him she asked him for something. And he said to her, What do you want?
146380	152100	She said to him, Say that these two sons of mine are to sit,
152520	156680	one at your right hand and one at your left, in your kingdom.
157500	164140	Jesus answered, You do not know what you are asking. Are you able to drink the cup that I am
164140	172380	to drink? They said to him, We are able. He said to them, You will drink my cup,
172380	176360	but to sit at my right hand and at my left is not mine to drink.
176380	180360	But it is for those for whom it has been prepared by my Father.
181160	184260	And when the ten heard it they were indignant at the two brothers.
184940	191420	But Jesus called them to him and said, You know that the rulers of the Gentiles lord it over them,
191740	197100	and their great ones exercise authority over them. It shall not be so among you,
197580	203000	but whoever would be great among you must be your servant, and whoever would be first among you
203000	206360	must be your slave. Even as the Son of Man,
206380	212460	came not to be served, but to serve, and to give his life as a ransom for many.
214200	220100	And as they went out of Jericho, a great crowd followed him. And behold, there were two blind
220100	224460	men sitting by the roadside, and when they heard that Jesus was passing by, they cried out,
225020	232660	Lord, have mercy on us, son of David. The crowd rebuked them, telling them to be silent,
232660	235940	but they cried out all the more, Lord,
236380	243340	have mercy on us, son of David. And, stopping, Jesus called them and said,
244220	247900	What do you want me to do for you? They said to him,
248780	256300	Lord, let our eyes be opened. And Jesus in pity touched their eyes,
256300	259820	and immediately they recovered their sight and followed him.
