start	end	text
0	1680	Mark 9
1680	4400	And he said to them,
5060	13920	Truly I say to you, there are some standing here who will not taste death until they see the kingdom of God, after it has come with power.
14420	21360	And after six days Jesus took with him Peter and James and John, and led them up a high mountain by themselves.
21800	28980	And he was transfigured before them, and his clothes became radiant, intensely white, as no one on earth could bleach them.
28980	33700	And there appeared to them Elijah with Moses, and they were talking with Jesus.
34280	35820	And Peter said to Jesus,
36780	44520	Rabbi, it is good that we are here. Let us make three tents, one for you, and one for Moses, and one for Elijah.
45460	48300	For he did not know what to say, for they were terrified.
48940	52360	And a cloud overshadowed them, and a voice came out of the cloud,
52980	56700	This is my beloved son. Listen to him.
57040	58960	And suddenly, looking around,
58980	62240	they no longer saw anyone with them but Jesus only.
63180	67660	And as they were coming down the mountain, he charged them to tell no one what they had seen,
67960	70540	until the Son of Man had risen from the dead.
71060	76780	So they kept the matter to themselves, questioning what this rising from the dead might mean.
77160	78020	And they asked him,
78660	81460	Why do the scribes say that first Elijah must come?
82160	83220	And he said to them,
83900	86720	Elijah does come first, to restore all things.
86900	88960	And how is it written of the Son of Man,
89080	92520	that he should suffer many things, and be treated with contempt?
93320	95520	But I tell you that Elijah has come,
95920	99740	and they did to him whatever they pleased, as it is written of him.
101560	103340	And when they came to the disciples,
103580	106840	they saw a great crowd around them, and scribes arguing with them.
107260	109900	And immediately all the crowd, when they saw him,
110140	113160	were greatly amazed, and ran up to him, and greeted him.
113160	114500	And he asked them,
114800	117120	What are you arguing about with them?
117880	118960	And someone from the crowd,
119080	120280	answered him,
120880	125180	Teacher, I brought my son to you, for he has a spirit that makes him mute,
125580	128080	and whenever it seizes him, it throws him down,
128280	131180	and he foams and grinds his teeth, and becomes rigid.
131580	135280	So I asked your disciples that cast it out, and they were not able.
135980	137180	And he answered them,
137780	141880	O faithless generation, how long am I to be with you?
142180	144480	How long am I to bear with you?
145380	146380	Bring him to me.
146880	148480	And they brought the boy to him.
148980	152380	And when the spirit saw him, immediately it convulsed the boy,
152580	155760	and he fell on the ground, and rolled about, foaming at the mouth.
156080	157640	And Jesus asked his father,
158380	160700	How long has this been happening to him?
161380	162160	And he said,
162820	163840	From childhood.
164700	168980	And it is often cast him into fire, and into water, to destroy him.
168980	173680	But if you can do anything, have compassion on us, and help us.
174400	175740	And Jesus said to him,
176440	177440	If you can,
177440	180600	then all things are possible for one who believes.
181400	184540	Immediately the father of the child cried out and said,
185040	186080	I believe.
186900	188640	Help my unbelief.
189360	192120	And when Jesus saw that a crowd came running together,
192380	194940	he rebuked the unclean spirit, saying to it,
195780	200840	You mute and deaf spirit, I command you, come out of him, and never enter him again.
201540	204280	And after crying out and convulsing him terribly,
204280	207000	it came out, and the boy was like a corpse.
207440	208780	So that most of them said,
209560	210920	He is dead.
211700	215460	But Jesus took him by the hand, and lifted him up, and he arose.
216240	219640	And when he had entered the house, his disciples asked him privately,
220340	221900	Why could we not cast it out?
222620	223840	And he said to them,
224640	227940	This kind cannot be driven out by anything but prayer.
229860	232380	They went on from there, and passed through Galilee.
232380	236760	And he did not want anyone to know, for he was teaching his disciples,
237120	237340	saying,
237440	241500	The Son of Man is going to be delivered into the hands of men,
241860	242940	and they will kill him.
243360	247440	And when he is killed, after three days he will rise.
247860	251760	But they did not understand the saying, and were afraid to ask him.
253540	257880	And they came to Capernaum, and when he was in the house, he asked them,
258540	260280	What were you discussing on the way?
260960	266020	But they kept silent, for on the way they had argued with one another about who was the greatest.
266560	267360	And he sat down, and said,
267360	268460	And he sat down, and called the twelve.
268820	269800	And he said to them,
270520	275320	If anyone would be first, he must be last of all, and servant of all.
276020	278400	And he took a child, and put him in the midst of them.
278560	280780	And taking him in his arms, he said to them,
281500	285120	Whoever receives one such child in my name receives me.
285780	289920	And whoever receives me receives not me, but him who sent me.
290580	291640	John said to him,
292260	295580	Teacher, we saw someone casting out demons in your name,
295580	296940	and we tried to stop him,
297360	298580	but he was not following us.
299240	300240	But Jesus said,
300980	302360	Do not stop him,
302700	305160	for no one who does a mighty work in my name
305160	307820	will be able soon afterward to speak evil of me.
308400	311540	For the one who is not against us is for us.
312500	314120	For truly I say to you,
314400	317720	whoever gives you a cup of water to drink because you belong to Christ
317720	320260	will by no means lose his reward.
321520	325460	Whoever causes one of these little ones who believe in me to sin,
325460	327120	it would be better for him,
327120	329500	if a great millstone were hung around his neck,
329700	331240	and he were thrown into the sea.
332060	334500	And if your hand causes you to sin,
334900	335700	cut it off.
336160	338640	It is better for you to enter life crippled
338640	340720	than with two hands to go to hell,
341060	342440	to the unquenchable fire.
343040	345000	And if your foot causes you to sin,
345140	345760	cut it off.
346180	348280	It is better for you to enter life lame
348280	350780	than with two feet to be thrown into hell.
351760	354320	And if your eye causes you to sin,
354740	355540	tear it out.
355960	356960	It is better for you to enter life lame,
356960	358920	than to enter the kingdom of God with one eye,
359260	361440	than with two eyes to be thrown into hell,
361980	363940	where their worm does not die,
364160	365800	and the fire is not quenched.
366340	368680	For everyone will be salted with fire.
369740	370560	Salt is good,
370900	372740	but if the salt is lost its saltiness,
373300	375020	how will you make it salty again?
376140	377780	Have salt in yourselves,
378320	380260	and be at peace with one another.
