start	end	text
400	7460	Matthew 10. And he called to him his twelve disciples and gave them authority over unclean
7460	13840	spirits to cast them out, and to heal every disease and every affliction. The names of
13840	19460	the twelve apostles are these. First, Simon, who is called Peter, and Andrew his brother,
20020	26460	James the son of Zebedee, and John his brother, Philip and Bartholomew, Thomas and Matthew
26460	32860	the tax collector, James the son of Alphaeus and Thaddaeus, Simon the Canaanite, and Judas
32860	40380	Iscariot, who betrayed him. These twelve Jesus sent out, instructing them, Go nowhere among
40380	46580	the Gentiles, and enter no town of the Samaritans, but go rather to the lost sheep of the house
46580	53500	of Israel, and proclaim as you go, saying, The kingdom of heaven is at hand. Heal the
53500	56360	sick, raise the dead, cleanse lepers.
56460	64060	Cast out demons. You received without pain. Give without pay. Acquire no gold, nor silver,
64160	70000	nor copper for your belts, no bag for your journey, nor two tunics, nor sandals, nor
70000	76840	a staff, for the laborer deserves his food. And whatever town or village you enter, find
76840	82420	out who is worthy in it, and stay there until you depart. As you enter the house, greet
82420	85780	it, and if the house is worthy, let your peace come upon it.
86220	86440	But if the house is worthy, let your peace come upon it.
86440	92300	But if it is not worthy, let your peace return to you. And if anyone will not receive you
92300	97620	or listen to your words, shake off the dust from your feet when you leave that house or
97620	103200	town. Truly I say to you, it will be more bearable on the day of judgment for the land
103200	110560	of Sodom and Gomorrah than for that town. Behold, I am sending you out as sheep in the
110560	115020	midst of wolves, so be wise as serpents and innocent as doves.
115020	121180	Beware of men, for they will deliver you over to courts and flog you in their synagogues,
121280	126680	and you will be dragged before governors and kings for my sake to bear witness before them
126680	133180	and the Gentiles. When they deliver you over, do not be anxious how you are to speak or
133180	138400	what you are to say, for what you are to say will be given to you in that hour. For it
138400	144640	is not you who speak, but the Spirit of your Father speaking through you. Brother will
144640	145000	deliver you over to courts and flog you in their synagogues, and you will be dragged
145000	151240	over to death. And the father his child, and children will rise against parents and have
151240	158000	them put to death. And you will be hated by all for my name's sake. But the one who endures
158000	164380	to the end will be saved. When they persecute you in one town, flee to the next. For truly
164380	169220	I say to you, you will not have gone through all the towns of Israel before the Son of
169220	174680	Man comes. A disciple is not above his teacher, nor a
174680	174980	servant above his teacher. He is not above his teacher, nor a servant above his teacher.
175000	180020	He is not above his master. It is enough for the disciple to be like his teacher, and
180020	184900	the servant like his master. If they have called the master of the house Beelzebul,
185380	192280	how much more will they malign those of his household? So have no fear of them, for nothing
192280	197920	is covered that will not be revealed, or hidden that will not be known. What I tell you in
197920	204080	the dark, say in the light, and what you hear whispered, proclaim on the housetops. And
204080	204980	do not fear those who are not in the house. And do not fear those who are not in the house.
205000	210080	Do not fear those who kill the body, but cannot kill the soul. Rather, fear him who
210080	217040	can destroy both soul and body in hell. Are not two sparrows sold for a penny? And
217040	222740	not one of them will fall to the ground apart from your father. But even the hairs of your
222740	229020	head are all numbered. Fear not, therefore. You are of more value than many sparrows.
229280	234980	So everyone who acknowledges me before men, I also will acknowledge before my own people.
234980	242740	My father who is in heaven. But whoever denies me before men, I also will deny before my father
242740	248840	who is in heaven. Do not think that I have come to bring peace to the earth. I have not come to
248840	255540	bring peace, but a sword. For I have come to set a man against his father, and a daughter against
255540	261100	her mother, and a daughter-in-law against her mother-in-law, and a person's enemies will be
261100	262980	those of his own household.
264980	270420	Whoever loves father or mother more than me is not worthy of me. And whoever loves son
270420	276080	or daughter more than me is not worthy of me. And whoever does not take his cross and
276080	283360	follow me is not worthy of me. Whoever finds his life will lose it. And whoever loses his
283360	291480	life for my sake will find it. Whoever receives you receives me. And whoever receives me receives
291480	292400	him who sent me.
292840	294960	The one who receives a prophet because he is a prophet is a prophet.
294960	303580	The one who receives a righteous person because he is a righteous person will receive a righteous
303580	310960	person's reward. And whoever gives one of these little ones even a cup of cold water because he
310960	316580	is a disciple, truly I say to you, he will by no means lose his reward.
