start	end	text
520	1680	Matthew 3
1680	7000	In those days John the Baptist came preaching in the wilderness of Judea.
8400	11720	Repent, for the kingdom of heaven is at hand.
12580	16380	For this is he who was spoken of by the prophet Isaiah when he said,
17260	19260	The voice of one crying in the wilderness,
20020	23460	Prepare the way of the Lord, make his path straight.
24200	26420	Now John wore a garment of camel's hair,
26420	31160	and a leather belt around his waist, and his food was locusts and wild honey.
32260	37080	Then Jerusalem and all Judea and all the region about the Jordan were going out to him,
37340	41140	and they were baptized by him in the river Jordan, confessing their sins.
41600	46200	But when he saw many of the Pharisees and Sadducees coming to his baptism,
46540	47600	he said to them,
48100	54600	You, brood of vipers, who warned you to flee from the wrath to come?
55120	56400	Bear fruit and give me a son.
56540	57500	Keep him with repentance.
58220	60520	And do not presume to say to yourselves,
61000	63960	We have Abraham as our father.
64580	69560	For I tell you, God is able from these stones to raise up children for Abraham.
70320	73440	Even now the axe is laid to the root of the trees.
73800	80400	Every tree, therefore, that does not bear good fruit is cut down and thrown into the fire.
81260	83660	I baptize you with water for repentance.
84280	86400	But he who is coming after me is my son,
86420	90100	and he is steadier than I, whose sandals I am not worthy to carry.
90760	94060	He will baptize you with the Holy Spirit and fire.
94800	96940	His winnowing fork is in his hand,
97140	102020	and he will clear his threshing floor and gather his weed into the barn.
102840	106200	But the chaff he will burn with unquenchable fire.
107160	111720	Then Jesus came from Galilee to the Jordan to John, to be baptized by him.
112280	114140	John would have prevented him, saying,
114140	116200	I need to be baptized.
116420	119320	I was baptized by you, and do you come to me?
120120	121660	But Jesus answered him,
122320	126560	Let it be so now, for thus it is fitting for us to fulfill all righteousness.
127580	128900	Then he consented.
129480	133520	And when Jesus was baptized, immediately he went up from the water,
133620	135960	and behold, the heavens were opened to him,
136040	140920	and he saw the Spirit of God descending like a dove and coming to rest on him.
141080	144360	And behold, a voice from heaven said,
145060	149620	This is my beloved Son, with whom I am well pleased.
149620	153240	The End
