start	end	text
640	1680	Matthew 11
1680	5980	When Jesus had finished instructing his twelve disciples,
6140	9000	he went on from there to teach and preach in their cities.
9660	12880	Now when John heard in prison about the deeds of the Christ,
13300	16160	he sent word by his disciples and said to him,
16840	19740	Are you the one who is to come, or shall we look for another?
20520	21960	And Jesus answered them,
22680	25600	Go, and tell John what you hear and see.
26080	29180	The blind receive their sight, and the lame walk.
29180	33540	Look, lepers are cleansed, and the deaf hear, and the dead are raised up,
33860	36840	and the poor have good news preached to them.
37420	40720	And blessed is the one who is not offended by me.
41160	45780	As they went away, Jesus began to speak to the crowds concerning John.
46200	49140	What did you go out into the wilderness to see?
49600	51500	A reed shaken by the wind.
52140	54200	What then did you go out to see?
54620	56460	A man dressed in soft clothing?
57420	58060	Behold,
58300	59160	those who were in the wilderness,
59160	61340	those who wear soft clothing are in kings' houses.
62120	64240	What then did you go out to see?
64600	65300	A prophet?
66060	68760	Yes, I tell you, and more than a prophet.
69420	71340	This is he of whom it is written,
72100	75880	Behold, I send my messenger before your face,
76060	78580	who will prepare your way before you.
79480	80840	Truly I say to you,
81280	82780	among those born of women,
83100	85940	there has arisen no one greater than John the Baptist.
86360	89140	Yet the one who is least in the kingdom of heaven,
89160	90740	is greater than he.
91560	94120	From the days of John the Baptist until now,
94600	96160	the kingdom of heaven has suffered violence,
97140	99100	and the violent take it by force.
99660	103120	For all the prophets in the law prophesied until John.
103640	105900	And if you are willing to accept it,
106420	108740	he is Elijah who is to come.
109540	111500	He who has ears to hear,
111940	113000	let him hear.
114940	117160	But to what shall I compare this generation?
117160	117800	To this generation.
119160	121940	It is like children sitting in the marketplaces,
122360	124060	and calling to their playmates.
124600	126300	We played the flute for you,
126560	127860	and you did not dance.
128280	130860	We sing a dirge, and you did not mourn.
131400	133860	For John came neither eating nor drinking,
134240	135020	and they say,
135460	136600	He has a demon.
137420	139460	The Son of Man came eating and drinking,
139580	140220	and they say,
140720	141760	Look at him,
142100	143940	a glutton and a drunkard,
143940	146900	a friend of tax collectors and sinners.
148440	149080	Yet,
149160	152460	his wisdom is justified by her deeds.
153460	157160	Then he began to denounce the cities where most of his mighty works had been done,
157160	159160	because they did not repent.
159160	161160	Woe to you, Chorazin!
161160	163160	Woe to you, Bethsaida!
163160	169160	For if the mighty works done in you had been done in Tyre and Sidon,
169160	174160	they would have repented long ago in sackcloth and ashes.
174160	176160	But I tell you,
176160	179160	it will be more bearable on the day of judgment,
179160	181160	for Tyre and Sidon,
181160	183160	than for you.
183160	185160	And you, Capernaum,
185160	187160	will you be exalted to heaven?
187160	191160	You will be brought down to Hades.
191160	193160	For if the mighty works done in you
193160	195160	had been done in Sodom,
195160	197160	it would have remained until this day.
197160	199160	But I tell you,
199160	201160	that it will be more tolerable on the day of judgment
201160	203160	for the land of Sodom,
203160	205160	than for you.
205160	207160	At that time Jesus declared,
207160	209160	I thank you, Father,
209160	211160	Lord of heaven and earth,
211160	213160	that you have hidden these things
213160	215160	from the wise and understanding,
215160	217160	and revealed them to little children.
217160	219160	Yes, Father,
219160	221160	for such was your gracious will.
221160	223160	All things have been handed over
223160	225160	to me by my Father,
225160	227160	and no one knows the Son except the Father,
227160	229160	and no one knows the Father
229160	231160	except the Son,
231160	233160	and anyone to whom the Son
233160	235160	chooses to reveal him.
235160	237160	Come to me,
237160	239160	all who labor
239160	241160	and are heavy laden,
241160	243160	and I will give you rest.
243160	245160	Take my yoke upon you,
245160	247160	and learn from me,
247160	249160	for I am gentle and lowly in heart,
249160	251160	and you will find rest
251160	253160	for your souls.
253160	255160	For my yoke is easy,
255160	257160	and my burden is light.
