start	end	text
1000	2120	Luke 20
2120	8080	One day, as Jesus was teaching the people in the temple and preaching the gospel,
8660	12480	the chief priests and the scribes with the elders came up and said to him,
13200	17160	Tell us by what authority you do these things, or who it is that gave you this authority?
17920	18820	He answered them,
19560	21760	I also will ask you a question.
22360	27600	Now tell me, was the baptism of John from heaven or from man?
27600	30500	And they discussed it with one another, saying,
31280	35020	If we say, From heaven, he will say, Why did you not believe him?
35260	38780	But if we say, From man, all the people will stone us to death,
39000	41240	for they are convinced that John was a prophet.
41780	44740	So they answered that they did not know where it came from.
45440	46720	And Jesus said to them,
47460	51700	Neither will I tell you by what authority I do these things.
52140	54460	And he began to tell the people this parable.
54800	56640	A man planted a vineyard,
56640	58200	and led it out to tenants,
58620	61260	and went into another country for a long while.
62020	65140	When the time came, he sent a servant to the tenants,
65520	68320	so that they would give him some of the fruit of the vineyard.
68780	72000	But the tenants beat him and sent him away empty-handed.
72600	74060	And he sent another servant,
74600	77160	but they also beat and treated him shamefully,
77400	79200	and sent him away empty-handed.
79700	81880	And he sent yet a third.
82520	85640	This one also they wounded and cast out.
86640	88540	Then the owner of the vineyard said,
88940	90020	What shall I do?
90680	92960	I will send my beloved son.
93480	95000	Perhaps they will respect him.
95600	98100	But when the tenants saw him, they said to themselves,
98620	100180	This is the heir.
100560	103420	Let us kill him, so that the inheritance may be ours.
104100	107040	And they threw him out of the vineyard and killed him.
108060	110840	What then will the owner of the vineyard do to them?
111220	116020	He will come and destroy those tenants and give the vineyard to others.
116640	118340	When they heard this, they said,
118980	119920	Surely not.
120680	122700	But he looked directly at them and said,
123400	125280	What then is this that is written?
125780	129560	The stone that the builders rejected has become the cornerstone.
130340	133520	Everyone who falls on that stone will be broken to pieces,
134120	137880	and when it falls on anyone, it will crush him.
138260	142980	The scribes and the chief priests sought to lay hands on him at that very hour,
143400	146480	for they perceived that he had told this parable against them.
146900	148240	But they feared the people.
149100	152600	So they watched him and sent spies who pretended to be sincere,
152900	154980	that they might catch him in something he said,
154980	159180	so as to deliver him up to the authority and jurisdiction of the governor.
159960	160820	So they asked him,
161380	168680	Teacher, we know that you speak and teach rightly and show no partiality,
169300	171980	but truly teach the way of God.
173200	176520	Is it lawful for us to give tribute to Caesar?
176640	178000	Or not?
178680	181600	But he perceived their craftiness and said to them,
182460	183600	Show me a denarius.
184580	187120	Whose likeness and inscription does it have?
187840	188600	They said,
189320	190520	Caesar's.
191080	192140	He said to them,
192940	195740	Then render to Caesar the things that are Caesar's,
196140	198620	and to God the things that are God's.
199300	203200	And they were not able in the presence of the people to catch him in what he said,
203200	206140	but marveling at his answer they became silent.
206640	209900	There came to him some Sadducees,
210020	212280	those who deny that there is a resurrection,
212280	214480	and they asked him a question, saying,
214920	220680	Teacher, Moses wrote for us that if a man's brother dies,
220800	222660	having a wife but no children,
223100	227240	the man must take the widow and raise up offspring for his brother.
228000	230260	Now there were seven brothers.
230800	234200	The first took a wife and died without children,
234940	236620	and the second and the third died without children.
236620	237240	The third took her,
237640	241600	and likewise all seven left no children and died.
242740	244920	Afterward the woman also died.
245820	247880	In the resurrection, therefore,
248500	250700	whose wife will the woman be?
251220	253420	For the seven had her as wife.
254220	255480	And Jesus said to them,
256180	259860	The sons of this age marry and are given in marriage.
260460	263980	But those who are considered worthy to attain to that age
263980	266120	and to the resurrection from the dead,
266620	268680	neither marry nor are given in marriage.
269160	271080	For they cannot die any more,
271460	273380	because they are equal to angels
273380	275240	and are sons of God,
275680	277300	being sons of the resurrection.
278400	280320	But that the dead are raised,
280800	281980	even Moses showed,
282460	284000	in the passage about the bush,
284480	287140	where he calls the Lord the God of Abraham
287140	290020	and the God of Isaac and the God of Jacob.
290680	292600	Now he is not God of the dead,
292600	293960	but of the living,
294520	296200	for all live to him.
296620	298760	Then some of the scribes answered,
299440	301620	Teacher, you have spoken well.
302340	305120	For they no longer dared to ask him any question.
305740	306780	But he said to them,
307400	311100	How can they say that the Christ is David's son?
311660	314380	For David himself says in the book of Psalms,
315060	316880	The Lord said to my Lord,
317220	318520	Sit at my right hand,
318820	321160	until I make your enemies your footstool.
321900	323660	David thus calls him Lord.
323920	326340	So how is he his son?
327080	329060	And in the hearing of all the people,
329160	330320	he said to his disciples,
331200	332760	Beware of the scribes,
333020	335540	who like to walk around in long robes,
335760	337820	and love greetings in the marketplaces,
338180	340240	and the best seats in the synagogues,
340380	342380	and the places of honor at feasts,
342680	344680	who devour widows' houses,
345060	347580	and for a pretense make long prayers.
347580	350580	They will receive the greater condemnation.
