start	end	text
480	2460	Matthew, Matthew 1.
3500	8400	The book of the genealogy of Jesus Christ, the son of David, the son of Abraham.
9280	14860	Abraham was the father of Isaac, and Isaac the father of Jacob, and Jacob the father
14860	21600	of Judah and his brothers, and Judah the father of Pires and Zerah by Tamar, and Pires the
21600	27500	father of Hezron, and Hezron the father of Ram, and Ram the father of Amminadab, and
27500	32940	Amminadab the father of Nashan, and Nashan the father of Salmon, and Salmon the father
32940	40580	of Boaz by Rahab, and Boaz the father of Obed by Ruth, and Obed the father of Jesse, and
40580	42620	Jesse the father of David the king.
43820	49700	And David was the father of Solomon by the wife of Uriah, and Solomon the father of Rehoboam,
50140	56560	and Rehoboam the father of Abijah, and Abijah the father of Asaph, and Asaph the father
56560	57480	of Jehoshaphat.
57940	64200	And Jehoshaphat the father of Joram, and Joram the father of Uzziah, and Uzziah the father
64200	71500	of Jotham, and Jotham the father of Ahaz, and Ahaz the father of Hezekiah, and Hezekiah
71500	79020	the father of Manasseh, and Manasseh the father of Amos, and Amos the father of Josiah, and
79020	84100	Josiah the father of Jeconiah and his brothers at the time of the deportation to Babylon.
84760	87140	And after the deportation to Babylon.
87500	92340	Jeconiah was the father of Shealtiel, and Shealtiel the father of Zerubbabel,
92460	97100	and Zerubbabel the father of Abiyud, and Abiyud the father of Eliakim,
97640	101980	and Eliakim the father of Azor, and Azor the father of Zadok,
102360	106760	and Zadok the father of Akim, and Akim the father of Eliud,
107140	111740	and Eliud the father of Eleazar, and Eleazar the father of Mathan,
112280	117480	and Mathan the father of Jacob, and Jacob the father of Joseph the husband of Mary.
117500	126180	of whom Jesus was born, who is called Christ. So all the generations from Abraham to David
126180	132540	were fourteen generations, and from David to the deportation to Babylon, fourteen generations,
133140	138000	and from the deportation to Babylon to the Christ, fourteen generations.
139960	146020	Now the birth of Jesus Christ took place in this way. When his mother Mary had been betrothed to
146020	150620	Joseph, before they came together she was found to be with child from the Holy Spirit,
151220	156920	and her husband Joseph, being a just man and unwilling to put her to shame, resolved to
156920	163240	divorce her quietly. But as he considered these things, behold, an angel of the Lord appeared to
163240	170980	him in a dream, saying, Joseph, son of David, do not fear to take Mary as your wife, for that which
170980	175400	is conceived in her is from the Holy Spirit. She will bear a son,
175400	181020	and you shall call his name Jesus, for he will save his people from their sins.
181920	185400	All this took place to fulfill what the Lord had spoken by the prophet.
186300	191780	Behold, the virgin shall conceive and bear a son, and they shall call his name Emmanuel.
192760	199520	Which means, God with us. When Joseph woke from sleep, he did as the angel of the Lord
199520	204260	commanded him. He took his wife, but knew her not until she had given birth to a son.
205400	207060	He called his name Jesus.
224880	225320	So
225320	235380	he called his wife, and she called his name Emmanuel, and he called his name Jesus.
