start	end	text
760	1720	Mark 5
1720	6900	They came to the other side of the sea, to the country of the Gerasenes.
7680	12240	And when Jesus had stepped out of the boat, immediately there met him out of the tombs
12240	14340	a man with an unclean spirit.
15000	19820	He lived among the tombs, and no one could bind him any more, not even with a chain,
20320	25000	for he had often been bound with shackles and chains, but he wrenched the chains apart,
25300	27060	and he broke the shackles in pieces.
27500	29720	No one had the strength to subdue him.
30600	35820	Night and day among the tombs and on the mountains, he was always crying out and cutting himself
35820	36460	with stones.
37260	42180	And when he saw Jesus from afar, he ran and fell down before him, and crying out with
42180	43500	a loud voice, he said,
44640	51060	What have you to do with me, Jesus, Son of the Most High God?
51760	55920	I adjure you by God did not torment me.
56420	58200	For he was saying to him,
59000	59920	Come out of the manna.
60000	61840	Come out of the manna, you unclean spirit.
62500	63740	And Jesus asked him,
64480	66140	What is your name?
66900	67940	He replied,
68840	76140	My name is Legion, for we are many.
77300	80260	And he begged him earnestly not to send them out of the country.
81120	85860	Now a great herd of pigs was feeding there on the hillside, and they begged him, saying,
87040	89340	Send us to the pigs.
90000	91360	Let us enter them.
92160	93620	So he gave them permission.
94240	97320	And the unclean spirits came out and entered the pigs.
97440	102420	And the herd, numbering about two thousand, rushed down the steep bank into the sea and
102420	103700	were drowned in the sea.
104560	107500	The herdsmen fled and told it in the city and in the country.
107940	110340	And people came to see what it was that had happened.
111060	115960	And they came to Jesus and saw the demon-possessed man, the one who had had the legion, sitting
115960	119360	there, clothed and in his right mind, and they were afraid.
120000	124480	And those who had seen it described to them what had happened to the demon-possessed man
124480	125400	and to the pigs.
126140	128960	And they began to beg Jesus to depart from their region.
129680	134080	As he was getting into the boat, the man who had been possessed with demons begged him
134080	135300	that he might be with him.
135800	138160	And he did not permit him, but said to him,
138960	144820	Go home to your friends and tell them how much the Lord has done for you and how he
144820	146420	has had mercy on you.
146720	149920	And he went away and began to proclaim in the Decapolis,
150000	159100	And when Jesus had crossed again in the boat to the other side, a great crowd gathered
159100	161260	about him, and he was beside the sea.
162300	167520	Then came one of the rulers of the synagogue, Jairus by name, and seeing him, he fell at
167520	170220	his feet and implored him earnestly, saying,
171140	173840	My little daughter is at the point of death.
174880	179880	Come and lay your hands on her, so that she may be made well.
180460	186460	And he went with him, and a great crowd followed him and thronged about him.
187040	192040	And there was a woman who had had a discharge of blood for twelve years, and who had suffered
192040	197660	much under many physicians, and had spent all that she had and was no better, but rather
197660	198400	grew worse.
199400	203600	She had heard the reports about Jesus and came up behind him in the crowd and touched
203600	205440	his garment, for she said,
206260	209980	If I touch even his garments, I will be made well.
209980	217700	And immediately the flow of blood dried up, and she felt in her body that she was healed
217700	218620	of her disease.
219360	224060	And Jesus, perceiving in himself that power had gone out from him, immediately turned
224060	225480	about in the crowd and said,
226120	227700	Who touched my garments?
228620	230240	And his disciples said to him,
230960	236260	You see the crowd pressing around you, and yet you say, Who touched me?
236560	239240	And he looked around to see who had done it.
239240	244400	But the woman, knowing what had happened to her, came in fear and trembling and fell
244400	247060	down before him and told him the whole truth.
247440	248440	And he said to her,
249040	252040	Daughter, your faith has made you well.
252460	255340	Go in peace and be healed of your disease.
256080	259980	While he was still speaking, there came from the ruler's house some who said,
260680	262140	Your daughter is dead.
262800	264560	Why trouble the teacher any further?
265080	269120	But overhearing what they said, Jesus said to the ruler of the synagogue,
269240	272760	Do not fear, only believe.
273560	278200	And he allowed no one to follow him except Peter and James, and John the brother of James.
278640	284080	They came to the house of the ruler of the synagogue, and Jesus saw a commotion, people
284080	285840	weeping and wailing loudly.
286380	288380	And when he had entered, he said to them,
288940	292040	Why are you making a commotion and weeping?
292360	294860	The child is not dead, but sleeping.
294860	297040	And they laughed at him.
297440	299220	But he put them all outside.
299240	304740	And took the child's father and mother, and those who were with him, and went in where the child was.
304740	307240	Taking her by the hand, he said to her,
307740	309740	Talitha, koumi.
309740	311740	Which means,
311740	315740	Little girl, I say to you, arise.
315740	320740	And immediately the girl got up and began walking, for she was twelve years of age,
320740	323740	and they were immediately overcome with amazement.
323740	327240	And he strictly charged them that no one should know this,
327240	329240	and told them to give her something to eat.
329740	331240	But the themselves listened.
331240	333240	When Hobose added the conflicts of anger and dread,
333240	335240	then Abram and Abraha appeared and said,
335240	337240	Behold, we are begotten children!
337240	341740	Behold, know thy native God!
341740	345940	Behold, God is God, the Job of the prese今回
349240	349540	demonic
349540	349960	demonic
349960	350360	demonic
350360	350660	demonic
350660	350740	demonic
350740	351240	demonic
351240	351740	demonic
351740	352200	demon
352200	353000	demon
353000	353660	demon
353660	354040	demon
354040	354440	demon
354440	354660	demon
354660	355100	demon
355100	355540	demon
355540	355640	demon
355640	356240	demon
356240	356940	demon
356940	356960	demon
356960	357460	demon
357480	357700	demon
357940	359040	demon
359040	359060	demon
359060	359160	demon
359160	359180	demon
359180	359220	demon
359220	359240	men
