start	end	text
660	1620	Mark 8
1620	7860	In those days, when again a great crowd had gathered, and they had nothing to eat,
8120	10660	he called his disciples to him and said to them,
11220	16700	I have compassion on the crowd, because they have been with me now three days and have nothing to eat.
17120	21140	And if I send them away hungry to their homes, they will faint on the way,
21580	23640	and some of them have come from far away.
24240	26180	And his disciples answered him,
26180	30420	How can one feed these people with bread here in this desolate place?
30960	32340	And he asked them,
32680	34680	How many loaves do you have?
35340	36060	They said,
36800	37200	Seven.
37760	40380	And he directed the crowd to sit down on the ground.
41080	43820	And he took the seven loaves, and having given thanks,
44200	47680	he broke them and gave them to his disciples to set before the people,
48060	49820	and they set them before the crowd.
50420	52180	And they had a few small fish,
52180	56160	and having blessed them, he said that these also should be set before them.
56860	58680	And they ate and were satisfied.
59300	62900	And they took up the broken pieces left over, seven baskets full.
63580	67100	And there were about four thousand people, and he sent them away.
67500	72460	And immediately he got into the boat with his disciples and went to the district of Dalmanutha.
74160	77180	The Pharisees came and began to argue with him,
77460	79940	seeking from him a sign from heaven to test him.
79940	83240	And he sighed deeply in his spirit and said,
83880	86160	Why does this generation seek us?
86180	87460	Why does this generation seek us?
87460	91180	Truly I say to you, no sign will be given to this generation.
91940	95820	And he left them, got into the boat again, and went to the other side.
96680	101600	Now they had forgotten to bring bread, and they had only one loaf with them in the boat.
102180	103880	And he cautioned them, saying,
104740	109580	Watch out! Beware of the leaven of the Pharisees and the leaven of Herod.
109960	114300	And they began discussing with one another the fact that they had no bread,
114300	116120	and Jesus, aware of this,
116180	116740	said to them,
117300	120300	Why are you discussing the fact that you have no bread?
120680	123200	Do you not yet perceive or understand?
123200	125340	Are your hearts hardened?
126040	130020	Having eyes do you not see, and having ears do you not hear?
130780	135440	And do you not remember, when I broke the five loaves for the five thousand,
135860	139240	how many baskets full of broken pieces did you take up?
140320	141560	They said to him,
142180	142660	Twelve.
143500	145260	And the seven for the four thousand.
145680	146160	How many baskets full of broken pieces did you take up?
146180	148880	How many baskets full of broken pieces did you take up?
149260	150540	And they said to him,
151200	151840	Seven.
152520	153820	And he said to them,
154540	156640	Do you not yet understand?
158480	160260	And they came to Bethsaida,
160600	164700	and some people brought to him a blind man and begged him to touch him.
165300	168740	And he took the blind man by the hand and led him out of the village.
169080	173080	And when he had spit on his eyes and laid his hands on him, he asked him,
173440	175220	Do you see anything?
175220	177800	And he looked up and said,
178560	185100	I see men, but they look like trees walking.
186060	190440	Then Jesus laid his hands on his eyes again, and he opened his eyes,
190540	193580	his sight was restored, and he saw everything clearly.
194080	196160	And he sent him to his home, saying,
196880	198680	Do not even enter the village.
200340	204920	And Jesus went on with his disciples to the villages of Caesarea Philippi,
205220	207780	and on the way he asked his disciples,
208660	210720	Who do people say that I am?
211240	212500	And they told him,
213180	215060	John the Baptist, and others say Elijah,
215620	217280	and others one of the prophets.
218120	219140	And he asked them,
219760	221720	But who do you say that I am?
222300	223480	Peter answered him,
224160	225440	You are the Christ.
226060	229440	And he strictly charged them to tell no one about him,
229660	233760	and he began to teach them that the Son of Man must suffer many things
233760	235200	and be rejected by the Lord.
235200	235700	And he said to them,
235700	237740	I will be rejected by the elders and the chief priests and the scribes,
238100	241420	and be killed, and after three days rise again.
241920	243560	And he said this plainly.
243980	246540	And Peter took him aside and began to rebuke him.
247000	250860	But turning and seeing his disciples, he rebuked Peter and said,
251660	253720	Get behind me, Satan,
254320	256720	for you are not setting your mind on the things of God,
257040	258540	but on the things of man.
259040	262460	And calling the crowd to him with his disciples, he said to them,
262960	265100	If anyone would come after me,
265200	268960	let him deny himself and take up his cross and follow me.
269780	272580	For whoever would save his life will lose it.
273040	277420	But whoever loses his life for my sake and the gospels will save it.
278080	282880	For what does it profit a man to gain the whole world and forfeit his soul?
283380	286140	For what can a man give in return for his soul?
286700	292400	For whoever is ashamed of me and of my words in this adulterous and sinful generation,
292640	295180	of him will the Son of Man also be ashamed,
295200	299260	when he comes in the glory of his Father with the holy angels.
