start	end	text
300	1900	Luke 4
1900	7100	And Jesus, full of the Holy Spirit, returned from the Jordan,
7520	10640	and was led by the Spirit in the wilderness for forty days,
11160	12500	being tempted by the devil.
13060	15240	And he ate nothing during those days,
15500	17980	and when they were ended, he was hungry.
18720	20360	The devil said to him,
21160	26060	If you are the Son of God,
26060	31060	command this stone to become bread.
32260	33800	And Jesus answered him,
34560	38040	It is written, Man shall not live by bread alone.
38900	43800	And the devil took him up and showed him all the kingdoms of the world in a moment of time,
44120	45240	and said to him,
46500	54220	To you I will give all this authority and their glory,
54220	56040	for it has been given to you.
56060	59140	It has been delivered to me,
59600	63760	and I give it to whom I will.
64980	68880	If you then will worship me,
69800	73660	it will all be yours.
75000	76780	And Jesus answered him,
77460	78720	It is written,
79300	82920	You shall worship the Lord your God, and him only shall you serve.
83220	85040	And he took him to Jerusalem,
85040	87340	and set him on the pinnacle of the temple,
87340	88620	and said to him,
89900	93740	If you are the Son of God,
93740	96940	throw yourself down from here,
96940	99940	for it is written,
99940	107540	He will command his angels concerning you to guard you,
107540	112280	and on their hands they will bear you up,
112280	114840	lest you strike your foot.
114840	119860	And Jesus answered him,
120600	121660	It is said,
122000	124820	You shall not put the Lord your God to the test.
125540	127760	And when the devil had ended every temptation,
127760	131180	he departed from him until an opportune time.
132380	135780	And Jesus returned in the power of the Spirit to Galilee,
136060	139440	and a report about him went out through all the surrounding country,
139800	143920	and he taught in their synagogues, being glorified by all.
144840	148700	And he came to Nazareth, where he had been brought up.
149700	151340	And as was his custom,
151740	154060	he went to the synagogue on the Sabbath day,
154320	155720	and he stood up to read.
156420	159460	And the scroll of the prophet Isaiah was given to him.
159760	161300	He unrolled the scroll,
161760	163300	and found the place where it was written,
163500	166040	The Spirit of the Lord is upon me,
166360	169360	because he has anointed me to proclaim good news to the poor.
170020	173040	He has sent me to proclaim liberty to the captives,
173380	174820	and recovering of sight to the blind,
175100	177740	to set at liberty those who are oppressed,
177740	180740	to proclaim the year of the Lord's favor.
181740	182860	And he rolled up the scroll,
183000	185300	and gave it back to the attendant, and sat down.
185940	189060	And the eyes of all in the synagogue were fixed on him.
189560	191200	And he began to say to them,
191840	195520	Today this scripture has been fulfilled in your hearing.
196220	198080	And all spoke well of him,
198280	202060	and marveled at the gracious words that were coming from his mouth.
202620	203560	And they said,
203900	204620	Is not the Lord your God?
204620	205980	Is not this Joseph's son?
206700	207640	And he said to them,
208180	210200	Doubtless you will quote to me this proverb,
210700	212060	Physician, heal yourself.
213000	215240	What we have heard you did at Capernaum,
215700	217480	do here in your hometown as well.
218180	218960	And he said,
219680	221120	Truly I say to you,
221420	223720	no prophet is acceptable in his hometown.
224320	225840	But in truth I tell you,
226140	228820	there were many widows in Israel in the days of Elijah,
229200	232160	when the heavens were shut up three years and six months,
232160	234600	and a great famine came over all the land,
235140	237320	and Elijah was sent to none of them,
237620	240420	but only to Zarephath, in the land of Sidon,
240760	242040	to a woman who was a widow.
242700	246680	And there were many lepers in Israel in the time of the prophet Elisha,
246960	248720	and none of them was cleansed,
248980	250580	but only Naaman the Syrian.
251380	252920	When they heard these things,
253240	255600	all in the synagogue were filled with wrath.
256060	258480	And they rose up and drove him out of the town,
258700	261840	and brought him to the brow of the hill on which their town was built,
262240	264540	so that they could throw him down the cliff.
265140	266860	But passing through their midst,
267380	268140	he went away.
269860	272700	And he went down to Capernaum, a city of Galilee,
273080	275180	and he was teaching them on the Sabbath.
275520	277360	And they were astonished at his teaching,
277720	279880	for his word possessed authority.
280620	283020	And in the synagogue there was a man
283020	285180	who had the spirit of an unclean demon,
285580	287640	and he cried out with a loud voice,
288500	289020	Ha!
290560	293680	What have you to do with us,
293680	295600	Jesus of Nazareth?
296180	301920	Have you come to destroy us?
302260	304860	I know who you are,
305360	309320	the Holy One of God.
310420	312880	But Jesus rebuked him, saying,
313640	315720	Be silent, and come out of him.
316280	319020	And when the demon had thrown him down in their midst,
319300	322140	he came out of him, having done him no harm.
322600	323640	And they were all amazed,
323680	325860	and said to one another,
326380	327620	What is this word?
328400	329840	For with authority and power
329840	331580	he commands the unclean spirits,
331720	332600	and they come out.
333060	335700	And reports about him went out into every place
335700	336940	in the surrounding region.
338160	340300	And he arose and left the synagogue
340300	342160	and entered Simon's house.
342920	346100	Now Simon's mother-in-law was ill with a high fever,
346400	348420	and they appealed to him on her behalf.
349000	351460	And he stood over her and rebuked the fever,
351940	352740	and it left her.
353200	353660	And he said to her,
353680	356520	And immediately she rose and began to serve them.
357800	359060	Now when the sun was setting,
359680	361680	all those who had any who were sick
361680	363920	with various diseases brought them to him.
364320	366940	And he laid his hands on every one of them
366940	367740	and healed them.
368360	371280	And demons also came out of many, crying,
372200	374600	You are the Son of God!
375840	378860	But he rebuked them and would not allow them to speak,
379180	381560	because they knew that he was the Christ.
381560	383540	And when it was day,
383680	386440	he departed and went into a desolate place.
387000	389200	And the people sought him and came to him,
389520	391740	and would have kept him from leaving them.
392340	393300	But he said to them,
393740	396660	I must preach the good news of the kingdom of God
396660	398200	to the other towns as well,
398660	400380	for I was sent for this purpose.
401180	403920	And he was preaching in the synagogues of Judea.
