start	end	text
200	1580	Matthew 4
1580	7980	Then Jesus was led up by the Spirit into the wilderness to be tempted by the devil.
8640	12980	And after fasting forty days and forty nights, he was hungry.
13660	16260	And the tempter came and said to him,
17740	27380	If you are the Son of God, command these stones to become loaves of bread.
27380	29220	But he answered,
30100	36000	It is written, Man shall not live by bread alone, but by every word that comes from the mouth of God.
36760	42620	Then the devil took him to the holy city and set him on the pinnacle of the temple and said to him,
43720	52700	If you are the Son of God, throw yourself down, for it is written,
53340	56980	He will command his angels,
57380	59120	concerning you,
60220	65200	and on their hands they will bear you up,
65760	70780	lest you strike your foot against a stone.
71420	73240	Jesus said to him,
74060	78600	Again it is written, You shall not put the Lord your God to the test.
79380	86320	Again the devil took him to a very high mountain and showed him all the kingdoms of the world and their glory.
86600	87360	And he said to him,
87380	88520	And he said to him,
89440	99440	All these I will give you, if you will fall down and worship me.
100540	102840	Then Jesus said to him,
103700	106340	Be gone, Satan, for it is written,
106920	110840	You shall worship the Lord your God, and him only shall you serve.
111520	116820	Then the devil left him, and behold, angels came and were ministering to him.
117380	121280	Now when he heard that John had been arrested, he withdrew into Galilee.
121680	125340	And leaving Nazareth, he went and lived in Capernaum by the sea,
125600	127760	in the territory of Zebulun and Naphtali,
128080	131800	so that what was spoken by the prophet Isaiah might be fulfilled.
132320	135440	The land of Zebulun and the land of Naphtali,
135980	138280	the way of the sea, beyond the Jordan,
139080	140480	Galilee of the Gentiles,
140940	143920	the people dwelling in darkness have seen a great light,
143920	147360	and for those dwelling in the region and shadow of death,
147940	150360	on them a light has dawned.
151160	153980	From that time Jesus began to preach, saying,
154800	158160	Repent, for the kingdom of heaven is at hand.
159880	163080	While walking by the sea of Galilee, he saw two brothers,
163540	164800	Simon, who was called Peter,
165120	168620	and Andrew his brother, casting a net into the sea, for they were fishermen.
169120	170060	And he said to them,
170700	173500	Follow me, and I will make you fishers of men.
174320	176780	Immediately they left their nets and followed him,
176780	179680	and going on from there he saw two other brothers,
180000	182600	James the son of Zebedee and John his brother,
182880	184680	in the boat with Zebedee their father,
185140	185900	mending their nets.
186220	187180	And he called them.
187760	191620	Immediately they left the boat and their father and followed him.
193440	195520	And he went throughout all Galilee,
195680	198760	teaching in their synagogues and proclaiming the gospel of the kingdom
198760	202400	and healing every disease and every affliction among the people.
202880	205040	So his fame spread throughout all Syria,
205040	206760	and they brought him all to Syria,
206780	208780	and he healed those who were sick,
208780	210780	those afflicted with various diseases and pains,
210780	212780	those oppressed by demons, epileptics and paralytics,
212780	214780	and he healed them.
214780	218780	And great crowds followed him from Galilee and the Decapolis,
218780	220780	and from Jerusalem and Judea,
220780	222780	and from beyond the Jordan.
