start	end	text
500	6940	Matthew, 28 Now after the Sabbath, toward the dawn of
6940	11480	the first day of the week, Mary Magdalene and the other Mary went to see the tomb.
12200	16740	And behold, there was a great earthquake, for an angel of the Lord descended from heaven
16740	20120	and came and rolled back the stone and sat on it.
20620	24880	His appearance was like lightning, and his clothing white as snow.
25200	29280	And for fear of him the guards trembled and became like dead men.
29280	35260	But the angel said to the women, Do not be afraid, for I know that you seek
35260	36600	Jesus who was crucified.
37480	40740	He is not here, for he is risen as he said.
41440	43680	Come, see the place where he lay.
44300	48400	Then go quickly and tell his disciples that he is risen from the dead.
48920	51840	And behold, he is going before you to Galilee.
52480	53720	There you will see him.
54320	56040	See, I have told you.
56380	58680	So they departed quickly from the tomb.
58680	63380	With fear and great joy, and ran to tell his disciples.
64060	67460	And behold, Jesus met them and said,
68220	68740	Greetings.
69940	73420	And they came up and took hold of his feet and worshipped him.
74120	75360	Then Jesus said to them,
76100	77120	Do not be afraid.
77740	82020	Go and tell my brothers to go to Galilee, and there they will see me.
83700	88660	While they were going, behold, some of the guard went into the city and told the chief
88680	90400	priests all that had taken place.
90960	95380	And when they had assembled with the elders and taken counsel, they gave a sufficient
95380	97740	sum of money to the soldiers and said,
98320	106620	Tell people his disciples came by night and stole him away while we were asleep.
107620	117220	And if this comes to the governor's ears, we will satisfy him and keep you out of trouble.
118680	121160	So they took the money and did as they were directed.
121340	125080	And this story has been spread among the Jews to this day.
125980	131140	Now the eleven disciples went to Galilee, to the mountain to which Jesus had directed them.
131700	134040	And when they saw him, they worshipped him.
134560	135520	But some doubted.
136180	138280	And Jesus came and said to them,
138860	142600	All authority in heaven and on earth has been given to me.
143500	148560	Go, therefore, and make disciples of all nations, baptizing them in the name of the
148560	148660	Father, and of the Son, and of the Holy Spirit, and of the Holy Spirit, and of the Holy Spirit,
148660	151680	and of the Father, and of the Son, and of the Holy Spirit,
152180	155180	teaching them to observe all that I have commanded you.
155560	159980	And behold, I am with you always to the end of the age.
