start	end	text
0	2200	Luke 22
30000	35480	So he consented and sought an opportunity to betray him to them in the absence of a crowd.
37300	42320	Then came the day of unleavened bread, on which the Passover lamb had to be sacrificed.
43060	45400	So Jesus sent Peter and John, saying,
46100	49320	Go and prepare the Passover for us, that we may eat it.
49940	50820	They said to him,
51540	53280	Where will you have us prepare it?
53840	55000	He said to them,
55900	58000	Behold, when you have entered the city,
58160	60000	a man carrying a jar of water will meet you.
60620	64580	Follow him into the house that he enters, and tell the master of the house,
65160	66340	The teacher says to you,
66800	70540	Where is the guest room, where I may eat the Passover with my disciples?
71040	73800	And he will show you a large upper room furnished.
74340	75240	Prepare it there.
75940	78520	And they went and found it just as he had told them,
78780	80320	and they prepared the Passover.
82020	86180	And when the hour came, he reclined at table, and the apostles with him.
86500	87460	And he said to them,
87900	89980	I have earnestly desired to eat the Passover,
90160	92320	and I will eat this Passover with you before I suffer.
93100	97680	For I tell you, I will not eat it until it is fulfilled in the kingdom of God.
98400	101440	And he took a cup, and when he had given thanks, he said,
102100	104560	Take this, and divide it among yourselves.
105260	108720	For I tell you that from now on I will not drink of the fruit of the vine
108720	110980	until the kingdom of God comes.
111680	114380	And he took bread, and when he had given thanks,
114600	116560	he broke it and gave it to them, saying,
117200	119860	This is my body, which is given for you.
120440	122480	Do this in remembrance of me.
123160	126300	And likewise the cup after they had eaten, saying,
126940	130900	This cup that is poured out for you is the new covenant in my blood.
131640	136600	But behold, the hand of him who betrays me is with me on the table.
137440	139900	For the Son of Man goes as it has been determined,
140560	143300	but woe to that man by whom he is betrayed.
144240	146020	And they began to question one another,
146560	149320	which of them it could be who was going to do this.
149980	154880	A dispute also arose among them as to which of them was to be regarded as the greatest.
155680	156680	And he said to them,
156840	160580	The kings of the Gentiles exercise lordship over them,
160920	163880	and those in authority over them are called benefactors.
164500	165980	But not so with you.
166500	169520	Rather, let the greatest among you become as the youngest,
169980	171960	and the leader as one who serves.
172520	177400	For who is the greater, one who reclines at table or one who serves?
178020	179960	Is it not the one who reclines at table?
179960	186720	a table? But I am among you, as the one who serves. You are those who have stayed with me
186720	193660	in my trials, and I assign to you, as my Father assigned to me, a kingdom, that you may eat and
193660	198920	drink at my table in my kingdom, and sit on thrones judging the twelve tribes of Israel.
200160	208200	Simon, Simon, behold, Satan demanded to have you, that he might sift you like wheat. But I have
208200	214160	prayed for you, that your faith may not fail, and when you have turned again, strengthen your
214160	222920	brothers. Peter said to him, Lord, I am ready to go with you both to prison and to death. Jesus
222920	230300	said, I tell you, Peter, the rooster will not crow this day until you deny three times that you know
230300	237920	me. And he said to them, When I sent you out with no money bag or knapsack or sandals, did you lack
237920	238180	any?
238200	246860	They said, Nothing. He said to them, But now let the one who has a money bag take it,
247200	252240	and likewise a knapsack, and let the one who has no sword sell his cloak and buy one.
252900	259020	For I tell you, that this scripture must be fulfilled in me. And he was numbered with the
259020	266800	transgressors. For what is written about me has its fulfillment. And they said, Look, Lord,
266800	268180	here are two swords.
268200	271680	And he said to them, It is enough.
273440	278620	And he came out and went, as was his custom, to the Mount of Olives. And the disciples followed
278620	285440	him. And when he came to the place, he said to them, Pray that you may not enter into temptation.
286320	291140	And he withdrew from them about a stone's throw, and knelt down and prayed, saying,
291860	297720	Father, if you are willing, remove this cup from me. Nevertheless,
298200	304560	not my will, but yours be done. And there appeared to him an angel from heaven,
304800	310540	strengthening him. And being in an agony, he prayed more earnestly, and his sweat became
310540	315680	like great drops of blood falling down to the ground. And when he rose from prayer,
316120	320900	he came to the disciples and found them sleeping for sorrow. And he said to them,
321440	327400	Why are you sleeping? Rise and pray, that you may not enter into temptation.
328200	332400	While he was still speaking, there came a crowd, and the man called Judas,
332400	338500	one of the twelve, was leading them. He drew near to Jesus to kiss him. But Jesus said to him,
339280	343720	Judas, would you betray the Son of Man with a kiss?
344200	347680	And when those who were around him saw what would follow, they said,
348380	353720	Lord, shall we strike with the sword? And one of them struck the servant of the high priest and
353720	356740	cut off his right ear. But Jesus said,
357240	358180	No more of you.
358180	364780	And he touched his ear and healed him. Then Jesus said to the chief priests and officers
364780	370040	of the temple and elders who had come out against him, Have you come out as against a robber,
370220	375940	with swords and clubs? When I was with you day after day in the temple, you did not lay hands
375940	382640	on me, but this is your hour and the power of darkness. Then they seized him and led him away,
382640	387180	bringing him into the high priest's house. And Peter was following at a distance.
387740	388160	And when they saw him, they said to him, What is this? And he said to them,
388160	391620	When they had kindled a fire in the middle of the courtyard and sat down together,
392280	397060	Peter sat down among them. Then a servant girl, seeing him as he sat in the light,
397360	401760	and looking closely at him, said, This man also was with him.
402380	407020	But he denied it, saying, Woman, I do not know him.
407700	412380	And a little later someone else saw him and said, You also are one of them.
412800	416280	But Peter said, Man, I am not.
416840	418140	And after an interval of a while, Peter said, I am not.
418140	420700	And after an interval of about an hour, still another insisted, saying,
421360	425280	Certainly this man also was with him, for he too is a Galilean.
425900	431860	But Peter said, Man, I do not know what you are talking about.
432460	436400	And immediately, while he was still speaking, the rooster crowed.
437280	441720	And the Lord turned and looked at Peter. And Peter remembered the saying of the Lord,
442060	445900	how he had said to him, Before the rooster crows today,
445900	447900	you will deny me three times.
448140	451380	And he went out and wept bitterly.
452780	457300	Now the men who were holding Jesus in custody were mocking him as they beat him.
457940	460540	They also blindfolded him and kept asking him,
461040	464700	Prophesy! Who is it that struck you?
465700	468540	And they said many other things against him, blaspheming him.
469580	473280	When day came, the assembly of the elders of the people gathered together,
473280	477500	both chief priests and scribes, and they led him away to their council.
477500	481740	And they said, If you are the Christ, tell us.
482380	486840	But he said to them, If I tell you, you will not believe.
487340	489480	And if I ask you, you will not answer.
490200	495980	But from now on the Son of Man shall be seated at the right hand of the power of God.
496460	501520	So they all said, Are you the Son of God then?
501900	505920	And he said to them, You say that I am.
506380	507480	Then they said,
508260	511140	What further testimony do we need?
511460	515620	We have heard it ourselves from his own lips.
519740	524740	The End
