start	end	text
620	1820	Mark 15
1820	4720	And as soon as it was morning,
5200	6780	the chief priests held a consultation
6780	9900	with the elders and scribes and the whole council.
10500	12720	And they bound Jesus and led him away
12720	14480	and delivered him over to Pilate.
14720	15960	And Pilate asked him,
16300	18360	Are you the king of the Jews?
18960	20460	And he answered him,
21140	22400	You have said so.
23060	25580	And the chief priests accused him of many things.
25980	27400	And Pilate again asked him,
27880	29740	Have you no answer to make?
30220	32580	See how many charges they bring against you.
33320	35220	But Jesus made no further answer,
35520	37080	so that Pilate was amazed.
38000	39280	Now at the feast,
39460	42500	he used to release for them one prisoner for whom they asked.
42900	44440	And among the rebels in prison
44440	46620	who had committed murder in the insurrection,
47220	48780	there was a man called Barabbas.
49160	51680	And the crowd came up and began to ask Pilate
51680	53200	to do as he usually did for them.
53580	54960	And he answered them, saying,
55760	59420	Do you want me to release for you the king of the Jews?
60000	62100	For he perceived that it was out of envy
62100	64160	that the chief priests had delivered him up.
64860	66840	But the chief priests stirred up the crowd
66840	69180	to have him release for them Barabbas instead.
69880	71500	And Pilate again said to them,
72200	76020	Then what shall I do with the man you call the king of the Jews?
76920	78160	And they cried out again,
78320	80320	Crucify him!
80860	82440	And Pilate said to them,
82920	86480	Woe! What evil has he done?
87120	88660	But they shouted all the more,
89340	89980	Crucify him!
90000	91260	Crucify him!
91860	94680	So Pilate, wishing to satisfy the crowd,
95100	96520	released for them Barabbas,
96740	98140	and having scourged Jesus,
98540	100300	he delivered him to be crucified.
101040	103660	And the soldiers led him away inside the palace,
103880	105480	that is, the governor's headquarters.
106060	108160	And they called together the whole battalion,
108700	110720	and they clothed him in a purple cloak,
110840	112720	and twisting together a crown of thorns,
112980	113960	they put it on him,
114260	115900	and they began to salute him.
118100	119900	Hail, king of the Jews!
120000	123240	And they were striking his head with a reed,
123340	124220	and spitting on him,
124320	126060	and kneeling down in homage to him.
126720	127980	And when they had mocked him,
128240	129840	they stripped him of the purple cloak,
129980	131460	and put his own clothes on him.
131940	134280	And they led him out to crucify him.
134980	136880	And they compelled a passerby,
137160	138140	Simon of Cyrene,
138400	139920	who was coming in from the country,
140140	141680	the father of Alexander and Rufus,
141880	143180	to carry his cross.
144200	146560	And they brought him to the place called Golgotha,
146720	148200	which means place of a skull.
148760	149860	And they offered him one of the most precious things in the world,
149860	151100	wine mixed with myrrh,
151200	152380	but he did not take it.
152880	154180	And they crucified him,
154420	156220	and divided his garments among them,
156420	157560	casting lots for them,
157860	159620	to decide what each should take.
160460	163000	And it was the third hour when they crucified him.
163580	166160	And the inscription of the charge against him read,
166580	168120	The king of the Jews.
168860	171040	And with him they crucified two robbers,
171220	173000	one on his right and one on his left.
173580	175520	And those who passed by derided him,
175880	177280	wagging their heads and saying,
178120	178720	Aha!
179860	183120	You, who would destroy the temple
183120	185760	and rebuild it in three days,
186100	189860	save yourself and come down from the cross.
190800	193160	So also the chief priests with the scribes
193160	194860	mocked him to one another, saying,
195680	197720	He saved others.
198000	199380	He could not save himself.
199880	202020	Let the Christ, the king of Israel,
202180	204000	come down now from the cross
204000	206200	that we may see and believe.
207040	209100	Those who were crucified with him
209100	209840	also replied,
209860	213420	And when the sixth hour had come,
213820	215780	there was darkness over the whole land
215780	217020	until the ninth hour.
217680	218820	And at the ninth hour,
218980	221000	Jesus cried with a loud voice,
221900	237100	Which means,
239860	241340	My God,
242180	244400	My God,
245020	250640	Why have you forsaken me?
251900	254420	And some of the bystanders hearing it said,
255120	256780	Behold, he is calling Elijah.
257340	260460	And someone ran and filled a sponge with sour wine,
260860	263420	put it on a reed and gave it to him to drink, saying,
263800	267700	Ah, wait, let us see whether Elijah will come to take him down.
268480	269620	And Jesus uttered a loud voice,
269620	271720	a loud cry and breathed his last.
272520	274820	And the curtain of the temple was torn in two
274820	276100	from top to bottom.
276840	279000	And when the centurion who stood facing him
279000	281600	saw that in this way he breathed his last,
281840	282340	he said,
283020	285860	Truly, this man was the Son of God.
286840	289740	There were also women looking on from a distance,
289980	291620	among whom were Mary Magdalene
291620	293980	and Mary, the mother of James the Younger
293980	295720	and of Joses, and Salome.
296360	297720	When he was in Galilee,
297720	299600	they followed him and ministered to him.
299620	301720	And there were also many other women
301720	303440	who came up with him to Jerusalem.
305360	306940	And when evening had come,
307120	308600	since it was the day of preparation,
309120	310620	that is, the day before the Sabbath,
311260	312680	Joseph of Arimathea,
312900	314520	a respected member of the council
314520	317080	who was also himself looking for the kingdom of God,
317480	319080	took courage and went to Pilate
319080	320660	and asked for the body of Jesus.
321500	322920	Pilate was surprised to hear
322920	324460	that he should have already died,
324840	326320	and summoning the centurion,
326320	328480	he asked him whether he was already dead.
329620	331280	And when he learned from the centurion
331280	332220	that he was dead,
332480	334100	he granted the corpse to Joseph.
335240	337260	And Joseph bought a linen shroud
337260	338620	and taking him down,
339440	340960	wrapped him in the linen shroud
340960	342400	and laid him in a tomb
342400	344100	that had been cut out of the rock.
345200	346540	And he rolled a stone
346540	348060	against the entrance of the tomb.
349260	351540	Mary Magdalene and Mary, the mother of Joses,
351780	352900	saw where he was laid.
