start	end	text
580	1740	Mark 10
1740	6940	And he left there, and went to the region of Judea, and beyond the Jordan.
7240	9180	And crowds gathered to him again.
9740	12400	And again, as was his custom, he taught them.
13180	16660	And Pharisees came up, and in order to test him, asked,
17540	20040	Is it lawful for a man to divorce his wife?
20700	21900	He answered them,
22460	24480	What did Moses command you?
25180	25880	They said,
25880	30720	Moses allowed a man to write a certificate of divorce, and to send her away.
31440	32740	And Jesus said to them,
33440	36680	Because of your hardness of heart he wrote you this commandment.
37180	41400	But from the beginning of creation, God made them male and female.
42040	46480	Therefore, a man shall leave his father and mother, and hold fast to his wife,
46480	48840	and the two shall become one flesh.
49220	51660	So they are no longer two, but one flesh.
52740	54940	What therefore God has joined together,
54940	57080	let not man separate.
57940	61120	And in the house the disciples asked him again about this matter.
61540	62600	And he said to them,
63340	67340	Whoever divorces his wife and marries another commits adultery against her.
67800	71560	And if she divorces her husband and marries another, she commits adultery.
72300	74980	And they were bringing children to him, that he might touch them.
75180	76700	And the disciples rebuked them.
77120	80180	But when Jesus saw it, he was indignant and said to them,
80460	82440	Let the children come to me.
82940	83960	Do not hinder them.
84100	84920	For to say,
85160	86800	Such belongs the kingdom of God.
87540	88720	Truly I say to you,
89020	91820	Whoever does not receive the kingdom of God like a child,
92160	93320	shall not enter it.
94080	97640	And he took them in his arms and blessed them, laying his hands on them.
98360	100340	And as he was setting out on his journey,
100560	103120	a man ran up and knelt before him and asked him,
103460	107700	Good teacher, what must I do to inherit eternal life?
108540	110020	And Jesus said to him,
110720	112060	Why do you call me good?
112460	114340	No one is good except God alone.
115100	116540	You know the commandments.
117220	117900	Do not murder.
118340	119480	Do not commit adultery.
119880	120820	Do not steal.
121020	122460	Do not bear false witness.
123140	124240	Do not defraud.
125180	126700	Honor your father and mother.
127400	128460	And he said to him,
129160	132300	Teacher, all these I have kept from my youth.
133140	136460	And Jesus, looking at him, loved him and said to him,
137160	138600	You lack one thing.
139240	141920	Go, sell all that you have and give to the poor,
142000	143420	and you will have treasure in heaven.
143420	144420	And come forth.
144420	144500	And come forth.
144500	144520	And come forth.
144520	144560	And come forth.
144560	144620	And come forth.
144620	144680	And come forth.
144680	144720	And come forth.
144940	145080	And come forth.
145080	145100	And come forth.
145100	145160	And come forth.
145160	145220	And come forth.
145220	145260	And come forth.
145260	145280	And come forth.
145280	145600	Follow me.
146660	147800	Disheartened by the saying,
148000	149200	he went away sorrowful,
149360	150720	for he had great possessions.
151720	154340	And Jesus looked around and said to his disciples,
155160	158180	How difficult it will be for those who have wealth
158180	160080	to enter the kingdom of God.
160520	163360	And the disciples were amazed at his words.
163820	165440	But Jesus said to them again,
166180	170000	Children, how difficult it is to enter the kingdom of God.
170620	173880	It is easier for a camel to go through the eye of a needle
173880	174620	than for a rich man to enter the kingdom of God.
174620	180520	a rich person to enter the kingdom of God. And they were exceedingly astonished and said to him,
180860	188840	Then who can be saved? Jesus looked at them and said, With man it is impossible, but not with God,
189240	196860	for all things are possible with God. Peter began to say to him, See, we have left everything and
196860	204020	followed you. Jesus said, Truly I say to you, there is no one who has left house or brothers
204020	209220	or sisters or mother or father or children or lands for my sake and for the gospel,
209880	216400	who will not receive a hundredfold now in this time, houses and brothers and sisters and mothers
216400	223340	and children and lands, with persecutions, and in the age to come eternal life. But many who
223340	230760	are first will be last, and the last first. And they were on the road going up to Jerusalem,
230760	234000	and Jesus was walking ahead of them. And they were
234000	239440	amazed, and those who followed were afraid. And taking the twelve again, he began to tell them
239440	246000	what was to happen to him, saying, See, we are going up to Jerusalem, and the Son of Man will
246000	251040	be delivered over to the chief priests and the scribes. And they will condemn him to death and
251040	256960	deliver him over to the Gentiles. And they will mock him and spit on him and flog him and kill
256960	263980	him. And after three days he will rise. And James and John, the sons of Zebedee,
264020	270700	came up to him and said to him, Teacher, we want you to do for us whatever we ask of you.
271020	275040	And he said to them, What do you want me to do for you?
275620	282160	And they said to him, Grant us to sit one at your right hand and one at your left in your glory.
283040	286820	Jesus said to them, You do not know what you are asking.
287300	292420	Are you able to drink the cup that I drink, or to be baptized with the baptism with which I am
292420	292960	baptized?
294000	301460	said to him, We are able. And Jesus said to them, The cup that I drink you will drink,
301800	308160	and with the baptism with which I am baptized you will be baptized. But to sit at my right hand or
308160	314520	at my left is not mine to grant, but it is for those for whom it has been prepared. And when
314520	320200	the tin heard it, they began to be indignant at James and John. And Jesus called them to him and
320200	325380	said to them, You know that those who are considered rulers of the Gentiles lord it over
325380	330860	them, and their great ones exercise authority over them, but it shall not be so among you.
331720	336700	But whoever would be great among you must be your servant, and whoever would be first among you must
336700	343740	be slave of all. For even the Son of Man came not to be served, but to serve and to give his life
343740	348900	as a ransom for many. And they came to Jericho,
349200	350180	and as he was leaving, he saw that there was a man who was in the city of Jericho,
350180	355480	leaving Jericho with his disciples and a great crowd. Bartimaeus, a blind beggar, the son of
355480	361200	Timaeus, was sitting by the roadside. And when he heard that it was Jesus of Nazareth, he began to
361200	371680	cry out and say, Jesus, son of David, have mercy on me. And many rebuked him, telling him to be
371680	379640	silent. But he cried out all the more, Son of David, have mercy on me.
380180	386440	And Jesus stopped and said, Call him. And they called the blind man, saying to him,
386960	393560	Take heart, get up, he is calling you. And throwing off his cloak, he sprang up and came
393560	400920	to Jesus. And Jesus said to him, What do you want me to do for you? And the blind man said to him,
401520	409260	Rabbi, let me recover my sight. And Jesus said to him, Go your way,
410180	415520	faith has made you well. And immediately he recovered his sight and followed him on the way.
