start	end	text
0	1920	Luke 10
30000	35080	Carry no money bag, no knapsack, no sandals, and greet no one on the road.
35860	39520	Whatever house you enter, first say, Peace be to this house.
39880	43640	And if a son of peace is there, your peace will rest upon him.
44080	46440	But if not, it will return to you.
47180	50940	And remain in the same house, eating and drinking what they provide,
51300	53300	for the laborer deserves his wages.
54440	56300	Do not go from house to house.
57200	59980	Whenever you enter a town and they receive you,
60000	64440	eat what is set before you, heal the sick in it, and say to them,
64640	67360	The kingdom of God has come near to you.
67820	70920	But whenever you enter a town and they do not receive you,
71380	73100	go into its streets and say,
73620	78380	Even the dust of your town that clings to our feet we wipe off against you.
79340	83440	Nevertheless, know this, that the kingdom of God has come near.
84100	88940	I tell you, it will be more bearable on that day for Sodom than for that town.
90000	92380	Woe to you, Chorazin!
92940	94440	Woe to you, Bethsaida!
95080	99000	For if the mighty works done in you had been done in Tyre and Sidon,
99360	103580	they would have repented long ago, sitting in sackcloth and ashes.
104240	108680	But it will be more bearable in the judgment for Tyre and Sidon than for you.
109320	113260	And you, Capernaum, will you be exalted to heaven?
113880	116220	You shall be brought down to Hades.
116980	119620	The one who hears you hears me,
119620	122060	and the one who rejects you rejects me,
122380	126000	and the one who rejects me rejects him who sent me.
127520	130120	The seventy-two returned with joy, saying,
130860	134220	Lord, even that demons are subject to us in your name.
135040	136100	And he said to them,
136820	140000	I saw Satan fall like lightning from heaven.
140900	145380	Behold, I have given you authority to tread on serpents and scorpions,
145380	149540	and over all the power of the enemy, and nothing shall hurt you.
149620	154900	Nevertheless, do not rejoice in this, that the spirits are subject to you,
155320	158380	but rejoice that your names are written in heaven.
159140	162620	In that same hour he rejoiced in the Holy Spirit and said,
163340	166380	I thank you, Father, Lord of heaven and earth,
166580	169780	that you have hidden these things from the wise and understanding,
170180	171920	and revealed them to little children.
172520	175280	Yes, Father, for such was your gracious will.
175900	178860	All things have been handed over to me by my Father,
178860	181900	and no one knows who the Son is except the Father,
182240	184260	or who the Father is except the Son,
184600	187780	and anyone to whom the Son chooses to reveal him.
188740	191140	Then turning to the disciples, he said privately,
192120	195140	Blessed are the eyes that see what you see.
195760	199520	For I tell you that many prophets and kings desire to see what you see,
199980	201220	and did not see it,
201600	205200	and to hear what you hear, and did not hear it.
206980	208060	And behold,
208860	211200	there stood up to put him to the test, saying,
211920	215020	Teacher, what shall I do to inherit eternal life?
215720	216640	He said to him,
217340	218740	What is written in the law?
219200	220460	How do you read it?
221100	222080	And he answered,
222900	225200	You shall love the Lord your God with all your heart,
225480	226500	and with all your soul,
226900	228020	and with all your strength,
228440	229500	and with all your mind,
229860	231220	and your neighbor as yourself.
231840	233080	And he said to him,
233780	235140	You have answered correctly.
235140	237160	Do this, and you will live.
237980	238500	But he,
238860	241360	desiring to justify himself, said to Jesus,
242120	243440	And who is my neighbor?
244220	245260	Jesus replied,
245580	248800	A man was going down from Jerusalem to Jericho,
249020	252740	and he fell among robbers who stripped him and beat him and departed,
253240	254580	leaving him half dead.
255360	258820	Now, by chance, a priest was going down that road,
259240	262520	and when he saw him, he passed by on the other side.
263140	265520	So, likewise, a Levite,
265520	267560	when he came to the place and saw him,
267560	269420	passed by on the other side.
270160	273660	But a Samaritan, as he journeyed, came to where he was,
274120	277060	and when he saw him, he had compassion.
278020	280640	He went to him and bound up his wounds,
281060	282720	pouring on oil and wine.
283300	285080	Then he set him on his own animal
285080	287780	and brought him to an inn and took care of him.
288620	291280	And the next day he took out two denarii
291280	293480	and gave them to the innkeeper, saying,
293960	296700	Take care of him, and whatever more you spend,
296700	296900	I will repay you.
296900	298620	I will repay you when I come back.
299500	302880	Which of these three do you think proved to be a neighbor
302880	304900	to the man who fell among the robbers?
305560	306220	He said,
306900	308240	The one who showed him mercy.
309060	310300	And Jesus said to him,
311080	313200	You go and do likewise.
315000	316780	Now as they went on their way,
317400	318560	Jesus entered a village,
318980	321880	and a woman named Martha welcomed him into her house.
322420	324140	And she had a sister called Mary,
324140	326880	who sat at the Lord's feet and listened to his teaching,
326900	330340	but Martha was distracted with much serving.
330920	332380	And she went up to him and said,
333180	337480	Lord, do you not care that my sister has left me to serve alone?
337840	339300	Tell her then to help me.
340060	341560	But the Lord answered her,
342340	347400	Martha, Martha, you are anxious and troubled about many things,
347880	349840	but one thing is necessary.
350800	352960	Mary has chosen the good portion,
353300	355300	which will not be taken away from her.
355300	355540	And she said,
356900	358640	Mary, you shall come to me,
358640	361180	and I shall also make sure that a person who has not taken from me
361180	361520	is not to see me,
361980	362840	but to seek him at the feet of the incorporator.
362840	363680	So she went up to him and said,
363740	363920	Lord, give me mercy
363920	363960	in this sentence.
368360	368420	And he said,
369480	370040	Completely.
370040	371600	And he said,
371640	371660	You know,
372120	373440	no matter how many people have asked you to offer mercy to others,
373440	374160	it's always就可以.
375100	375120	And we have to gather up all of these tiene where there is no mercy in them.
375120	377300	So there is none but one which there is no mercy.
377680	378400	So let us pray together.
378400	378520	So let's pray together.
381620	381740	So let's pray together.
381740	381760	And let's pray together.
381820	382500	So let's pray together.
382840	384380	Let's pray together.
384420	384560	Let's pray together.
384560	385160	Let's pray together.
385160	385240	And let's pray together.
