start	end	text
0	2160	Luke 11
2160	9440	Now Jesus was praying in a certain place, and when he finished, one of his disciples said to him,
10100	13900	Lord, teach us to pray, as John taught his disciples.
14620	15780	And he said to them,
16480	22420	When you pray, say, Father, hallowed be your name, your kingdom come.
22820	27040	Give us each day our daily bread, and forgive us our sins,
27040	30540	for we ourselves forgive everyone who is indebted to us.
31040	33340	And lead us not into temptation.
34280	35280	And he said to them,
35980	39940	Which of you who has a friend will go to him at midnight and say to him,
40460	45180	Friend, lend me three loaves, for a friend of mine has arrived on a journey,
45540	47400	and I have nothing to set before him.
47960	49700	And he will answer from within,
50380	54560	Do not bother me, the door is now shut, and my children are with me in bed.
54560	56880	I cannot get up and give you anything.
57740	62420	I tell you, though he will not get up and give him anything because he is his friend,
62960	67320	yet because of his impudence he will rise and give him whatever he needs.
68320	71900	And I tell you, ask, and it will be given to you.
72320	73840	Seek, and you will find.
74520	76420	Knock, and it will be opened to you.
76940	81280	For everyone who asks receives, and the one who seeks finds.
81280	84620	And to the one who knocks, it will be opened.
85880	87020	What father among you?
87040	91960	If his son asks for a fish, will instead of a fish give him a serpent?
92540	95440	Or if he asks for an egg, will give him a scorpion?
96140	100680	If you then, who are evil, know how to give good gifts to your children,
101300	106780	how much more will the heavenly Father give the Holy Spirit to those who ask him?
108560	111240	Now he was casting out a demon that was mute.
111820	116820	When the demon had gone out, the mute man spoke, and the people marveled.
117040	118640	But some of them said,
119080	122680	He cast out demons by Beelzebul, the prince of demons.
123440	127360	While others to test him kept seeking from him a sign from heaven.
127840	130460	But he, knowing their thoughts, said to them,
131000	137020	Every kingdom divided against itself is laid waste, and a divided household falls.
137760	142820	And if Satan also is divided against himself, how will his kingdom stand?
143300	146280	For you say that I cast out demons by Beelzebul,
146520	147020	and I cast out demons by Beelzebul.
147020	152000	And if I cast out demons by Beelzebul, by whom do your sons cast them out?
152600	154480	Therefore they will be your judges.
155220	158660	But if it is by the finger of God that I cast out demons,
159280	161700	then the kingdom of God has come upon you.
162560	167320	When a strong man, fully armed, guards his own palace, his goods are safe.
167780	170840	But when one stronger than he attacks him and overcomes him,
170840	175060	he takes away his armor in which he trusted and divides his spoil.
175060	181560	Whoever is not with me is against me, and whoever does not gather with me scatters.
182520	185640	When the unclean spirit has gone out of a person,
186060	191100	it passes through waterless places seeking rest, and finding none, it says,
191280	193920	I will return to my house from which I came.
194280	197580	And when it comes, it finds the house swept and put in order.
197840	202060	Then it goes and brings seven other spirits more evil than itself,
202340	204020	and they enter and dwell there.
204020	208040	And the last state of that person is worse than the first.
234020	237900	But no sign will be given to it except the sign of Jonah.
238600	241560	For as Jonah became a sign to the people of Nineveh,
242120	245460	so will the Son of Man be to this generation.
246600	251180	The queen of the south will rise up at the judgment with the men of this generation
251180	252580	and condemn them.
252920	256900	For she came from the ends of the earth to hear the wisdom of Solomon.
256900	260800	And behold, something greater than Solomon is here.
261620	263900	The men of Nineveh will rise up at the judgment,
264020	266480	with this generation, and condemn it.
266800	269020	For they repented at the preaching of Jonah.
269420	272980	And behold, something greater than Jonah is here.
274060	278380	No one after lighting a lamp puts it in a cellar or under a basket,
278740	282060	but on a stand, so that those who enter may see the light.
282800	285020	Your eye is the lamp of your body.
285580	289200	When your eye is healthy, your whole body is full of light.
289580	293000	But when it is bad, your body is full of darkness.
293400	294000	Then it will say,
294000	297780	Therefore, be careful, lest the light in you be darkness.
298720	303180	If then, your whole body is full of light, having no part dark,
303540	307760	it will be wholly bright, as when a lamp with its rays gives you light.
309600	313620	While Jesus was speaking, a Pharisee asked him to dine with him,
313940	315820	so he went in and reclined at table.
316560	320740	The Pharisee was astonished to see that he did not first wash before dinner.
321600	322900	And the Lord said to him,
322900	327140	Now you Pharisees, cleanse the outside of the cup and of the dish,
327480	330320	but inside you are full of greed and wickedness.
330660	331460	You fools!
332200	335260	Did not he who made the outside make the inside also?
335880	338740	But give his alms those things that are within,
339200	342060	and behold, everything is clean for you.
343200	345360	But woe to you Pharisees!
345780	348360	For you tithe mint and rue and every herb,
348760	351160	and neglect justice and the love of God.
351620	352880	These you ought to have,
352900	355080	without neglecting the others.
356060	357700	Woe to you Pharisees!
358160	360780	For you love the best seat in the synagogues,
360960	362720	and greetings in the marketplaces.
363640	364640	Woe to you!
365100	367120	For you are like unmarked graves,
367400	369900	and people walk over them without knowing it.
370640	372040	One of the lawyers answered him,
372720	375840	Teacher, in saying these things you insult us also.
376360	377340	And he said,
378100	380120	Woe to you lawyers also!
380360	382780	For you load people with burdens,
382900	383760	hard to bear,
384200	386200	and you yourselves do not touch the burdens
386200	387700	with one of your fingers.
388620	389660	Woe to you!
390100	392080	For you build the tombs of the prophets,
392400	393720	whom your fathers killed.
394300	395440	So you are witnesses,
395800	397820	and you consent to the deeds of your fathers.
398300	399420	For they kill them,
399760	401460	and you build their tombs.
402760	405100	Therefore also the wisdom of God said,
405520	407800	I will send them prophets and apostles,
408380	410740	some of whom they will kill and persecute,
410860	412880	so that the blood of all the prophets,
412980	415300	shed from the foundation of the world,
415680	417740	may be charged against this generation,
418400	421200	from the blood of Abel to the blood of Zechariah,
421380	423760	who perished between the altar and the sanctuary.
424480	426160	Yes, I tell you,
426340	428680	it will be required of this generation.
430000	431500	Woe to you lawyers!
432200	434340	For you have taken away the key of knowledge.
434920	437380	You did not enter yourselves,
437840	440160	and you hindered those who were entering.
440600	442120	As he went away from there,
442120	445260	the scribes and the Pharisees began to press him hard
445260	447720	and to provoke him to speak about many things,
448280	449280	lying in wait for him,
449640	451840	to catch him in something he might say.
