start	end	text
760	1800	Mark 6
1800	7700	He went away from there and came to his hometown, and his disciples followed him.
8360	13520	And on the Sabbath he began to teach in the synagogue, and many who heard him were astonished,
13620	16320	saying, Where did this man get these things?
16900	18600	What is the wisdom given to him?
19160	21400	How are such mighty works done by his hands?
22080	26880	Is not this the carpenter, the son of Mary, and brother of James, and Joses, and Judas,
27000	27440	and Simon?
27440	30160	And are not his sisters here with us?
30560	32380	And they took offense at him.
32860	39180	And Jesus said to them, A prophet is not without honor, except in his hometown, and among his
39180	41800	relatives, and in his own household.
42360	48200	And he could do no mighty work there, except that he laid his hands on a few sick people
48200	51740	and healed them, and he marveled because of their unbelief.
52740	55420	And he went about among the villages teaching.
56320	57420	And he called the church.
57440	61140	And he sent out twelve, and began to send them out two by two, and gave them authority
61140	62600	over the unclean spirits.
63140	68120	He charged them to take nothing for their journey except a staff, no bread, no bag,
68320	72520	no money in their belts, but to wear sandals and not put on two tunics.
73220	78880	And he said to them, Whenever you enter a house, stay there until you depart from there.
79240	83880	And if any place will not receive you, and they will not listen to you, when you leave,
83880	86400	shake off the dust that is on your feet.
86400	88380	As a testimony against them.
89160	91680	So they went out and proclaimed that people should repent.
92020	96580	And they cast out many demons, and anointed with oil many who were sick and healed them.
97200	100180	King Herod heard of it, for Jesus' name had become known.
101140	104540	Some said, John the Baptist has been raised from the dead.
104900	107660	That is why these miraculous powers are at work in him.
108360	111060	But others said, He is Elijah.
111940	115720	And others said, He is a prophet, like one of the prophets of old.
116400	118000	But when Herod heard of it, he said,
118740	122760	John, whom I beheaded, has been raised.
123640	128660	For it was Herod who had sent and seized John, and bound him in prison for the sake of Herodias,
128660	131660	his brother Philip's wife, because he had married her.
132520	134420	For John had been saying to Herod,
135160	138200	It is not lawful for you to have your brother's wife.
139080	142680	And Herodias had a grudge against him, and wanted to put him to death.
143000	145660	But she could not, for Herod feared John,
146020	146200	knowing that he would not be able to save him.
146200	146220	knowing that he would not be able to save him.
146220	146380	knowing that he would not be able to save him.
146400	149700	But he was a righteous and holy man, and he kept him safe.
150680	154920	When he heard him, he was greatly perplexed, and yet he heard him gladly.
155780	158660	But an opportunity came when Herod, on his birthday,
158880	161500	gave a banquet for his nobles and military commanders,
161940	163480	and the leading men of Galilee.
164500	167380	For when Herodias' daughter came in and danced,
167640	169460	she pleased Herod and his guests.
169780	171280	And the king said to the girl,
171280	178500	Ask me for whatever you wish, and I will give it to you.
179100	181080	And he vowed to her,
181740	189940	Whatever you ask me, I will give you, up to half of my kingdom.
191140	193180	And she went out and said to her mother,
193920	195360	For what should I ask?
195920	197020	And she said,
197820	200340	The head of John the Baptist.
200340	204940	And she came in immediately with haste to the king, and asked, saying,
205720	211320	I want you to give me at once the head of John the Baptist on a platter.
211860	214140	And the king was exceedingly sorry,
214580	216620	but because of his oaths and his guests,
216800	218680	he did not want to break his word to her.
219360	223760	And immediately the king sent an executioner with orders to bring John's head.
224380	226400	He went and beheaded him in the prison,
226640	229020	and brought his head on a platter and gave it to the girl.
229020	230260	And the girl,
230340	231240	gave it to her mother.
232240	233680	When his disciples heard of it,
233840	236500	they came and took his body and laid it in the tomb.
237660	241800	The apostles returned to Jesus and told him all that they had done and taught.
242220	243200	And he said to them,
243860	247620	Come away by yourselves to a desolate place and rest a while.
248440	249880	For many were coming and going,
250140	251920	and they had no leisure even to eat.
252240	255280	And they went away in the boat to a desolate place by themselves.
256300	258580	Now many saw them going and recognized them,
258580	260180	and they ran there on foot,
260340	262260	from all the towns and got there ahead of them.
263020	263980	When he went ashore,
264140	265260	he saw a great crowd,
265600	266960	and he had compassion on them,
267180	268920	because they were like sheep without a shepherd.
269820	272180	And he began to teach them many things.
272660	273560	And when it grew late,
273760	275440	his disciples came to him and said,
276120	277700	This is a desolate place,
278180	279500	and the hour is now late.
280260	283940	Send them away to go into the surrounding countryside and villages,
284460	286140	and buy themselves something to eat.
286720	288020	But he answered them,
288440	290320	You give them something to eat,
290940	292340	and they said to him,
293000	297960	Shall we go and buy two hundred denarii worth of bread and give it to them to eat?
298560	299620	And he said to them,
299880	301680	How many loaves do you have?
302020	302700	Go and see.
303020	305380	And when they had found out, they said,
306060	308000	Five and two fish.
308640	312380	Then he commanded them all to sit down in groups on the green grass.
313020	316200	So they sat down in groups by hundreds and by fifties,
316720	319160	and taking the five loaves and the two fish,
319500	320320	he looked up to heaven,
320640	321480	and said a blessing,
321940	322800	and broke the loaves,
322900	325320	and gave them to the disciples to set before the people.
325980	328140	And he divided the two fish among them all,
328340	330240	and they all ate and were satisfied.
330920	335400	And they took up twelve baskets full of broken pieces and of the fish.
335820	338680	And those who ate the loaves were five thousand men.
339580	342360	Immediately he made his disciples get into the boat
342360	344520	and go before him to the other side,
344840	345500	to Bethsaida,
345900	347380	while he dismissed the crowd.
348040	349940	And after he had taken leave of them,
350140	350220	he went to the other side,
350220	350320	and he went to the other side,
350320	350340	and he went to the other side,
350340	351580	and he went up on the mountain to pray.
352840	353860	And when evening came,
354060	355220	the boat was out on the sea,
355440	356980	and he was alone on the land.
357520	360160	And he saw that they were making headway painfully,
360460	361960	for the wind was against them.
362860	364940	And about the fourth watch of the night,
365220	366020	he came to them,
366240	367140	walking on the sea.
367820	369180	He meant to pass by them,
369520	371420	but when they saw him walking on the sea,
371560	373520	they thought it was a ghost and cried out,
373880	375860	for they all saw him and were terrified.
376280	378320	But immediately he spoke to them and said,
378820	379920	Take heart!
379920	381240	It is I!
381880	383220	Do not be afraid!
383860	385780	And he got into the boat with them,
385940	386940	and the wind ceased.
387860	389280	And they were utterly astounded,
389660	391980	for they did not understand about the loaves,
392060	393540	but their hearts were hardened.
394800	396140	When they had crossed over,
396360	397780	they came to land at Gennesaret
397780	399180	and moored to the shore.
399880	401240	And when they got out of the boat,
401420	403220	the people immediately recognized him
403220	405140	and ran about the whole region
405140	407560	and began to bring the sick people on their beds
407560	409040	to wherever they heard he was.
409040	411440	And wherever he came,
411580	413660	in villages, cities, or countryside,
414280	416340	they laid the sick in the marketplaces
416340	418620	and implored him that they might touch
418620	420100	even the fringe of his garment.
420700	422900	And as many as touched it were made well.
