start	end	text
440	1800	Matthew 8
1800	6480	When he came down from the mountain, great crowds followed him.
6700	9860	And behold, a leper came to him and knelt before him, saying,
10720	14840	Lord, if you will, you can make me clean.
15440	18940	And Jesus stretched out his hand and touched him, saying,
19780	21560	I will be clean.
22100	25060	And immediately his leprosy was cleansed.
25500	27100	And Jesus said to him,
27660	29600	See that you say nothing to anyone.
30160	34040	But go, show yourself to the priests and offer the gift that Moses commanded,
34580	35600	for a proof to them.
36880	41340	When he entered Capernaum, a centurion came forward to him, appealing to him,
42120	46900	Lord, my servant is lying paralyzed at home, suffering terribly.
47360	48780	And he said to him,
49360	50960	I will come and heal him.
51620	53260	But the centurion replied,
54040	57360	Lord, I am not worthy to have you come under my roof,
57700	59060	but only say the word,
59380	59980	and my servant,
60000	60740	will be healed.
61220	63620	For I, too, am a man under authority,
63920	65140	with soldiers under me.
65500	66460	And I say to one,
66560	67880	Go, and he goes.
68200	68860	And to another,
69000	70580	Come, and he comes.
70920	71840	And to my servant,
71960	73820	Do this, and he does it.
74200	75720	When Jesus heard this,
75880	78300	he marveled and said to those who followed him,
78940	80300	Truly I tell you,
80540	83520	with no one in Israel have I found such faith.
84360	85180	I tell you,
85560	87540	many will come from east and west
87540	89460	and recline at table with Abraham,
89680	89980	Isaac,
90120	90560	and Jacob,
90920	92040	in the kingdom of heaven,
92580	94000	while the sons of the kingdom
94000	95900	will be thrown into the outer darkness.
96620	98660	In that place there will be weeping
98660	100080	and gnashing of teeth.
100880	102960	And to the centurion Jesus said,
103780	107160	Go, let it be done for you as you have believed.
107760	111220	And the servant was healed at that very moment.
111820	113720	And when Jesus entered Peter's house,
113720	117020	he saw his mother-in-law lying sick with a fever.
117400	118580	He touched her hand,
119060	119960	and the fever left,
120540	123020	and she rose and began to serve him.
123840	125600	That evening they brought to him
125600	127420	many who were oppressed by demons,
127700	129800	and he cast out the spirits with a word,
130020	131480	and healed all who were sick.
132200	135420	This was to fulfill what was spoken by the prophet Isaiah.
136220	139440	He took our illnesses and bore our diseases.
141260	143600	Now when Jesus saw a crowd around him,
143600	146020	he gave orders to go over to the other side.
146520	148520	And a scribe came up and said to him,
149020	149660	Teacher,
150000	152740	I will follow you wherever you go.
153420	154960	And Jesus said to him,
155760	156880	Foxes have holes,
157260	158880	and birds of the air have nests,
159420	162260	but the Son of Man has nowhere to lay his head.
163040	164900	Another of the disciples said to him,
165640	168080	Lord, let me first go and bury my father.
168780	170020	And Jesus said to him,
170640	171820	Follow me,
172060	174760	and leave the dead to bury their own dead.
176460	178120	And when he got into the boat,
178220	179380	his disciples followed him.
180000	182460	Behold, there arose a great storm on the sea,
182580	184980	so that the boat was being swamped by the waves.
185340	186300	But he was asleep.
186820	188620	And they went and woke him, saying,
189420	191720	Save us, Lord, we are perishing.
192580	193840	And he said to them,
194700	198040	Why are you afraid, O you of little faith?
198840	202500	Then he rose and rebuked the winds and the sea.
203280	205280	And there was a great calm.
206120	208800	And the men marveled, saying,
209120	209840	What?
209840	211340	What sort of man is this,
211620	213720	that even winds and sea obey him?
214380	216020	And when he came to the other side,
216360	217760	to the country of the Gadarenes,
218100	220160	two demon-possessed men met him,
220280	221500	coming out of the tombs,
221700	224540	so fierce that no one could pass that way.
225020	226460	And behold, they cried out,
227240	231340	What have you to do with us, O Son of God?
231700	235980	Have you come here to torment us before the time?
236420	239100	Now a herd of many pigs was feeding
239100	239820	at some distance,
239960	242460	and the demons begged him, saying,
243220	248880	If you cast us out, send us away into the herd of pigs.
249580	251120	And he said to them,
251900	252400	Go.
253260	255680	So they came out and went into the pigs,
255800	258900	and behold, the whole herd rushed down the steep bank
258900	260880	into the sea and drowned in the waters.
261580	263960	The herdsmen fled, and going into the city,
264040	265020	they told everything,
265400	267880	especially what had happened to the demon-possessed men.
267880	269020	And behold,
269020	271300	all the city came out to meet Jesus,
271300	272580	and when they saw him,
272920	274600	they begged him to leave their region.
