start	end	text
960	1920	Mark 16
1920	8760	When the Sabbath was passed, Mary Magdalene and Mary the mother of James and Salome
8760	11900	bought spices so that they might go and anoint him.
12940	17720	And very early on the first day of the week, when the sun had risen, they went to the tomb,
18160	19880	and they were saying to one another,
20720	24460	Who will roll away the stone for us from the entrance of the tomb?
24460	30220	And looking up, they saw that the stone had been rolled back. It was very large.
30840	36120	And entering the tomb, they saw a young man sitting on the right side dressed in a white robe,
36340	38980	and they were alarmed. And he said to them,
39340	44060	Do not be alarmed. You seek Jesus of Nazareth, who was crucified.
44960	49540	He has risen. He is not here. See the place where they laid him?
49800	53280	But go, tell his disciples and Peter,
53780	54440	that he is going to the tomb.
54460	60120	He will point before you to Galilee. There you will see him, just as he told you.
61000	65820	And they went out and fled from the tomb, for trembling and astonishment had seized them,
66040	68740	and they said nothing to anyone, for they were afraid.
69820	72900	Now when he rose early on the first day of the week,
73200	77280	he appeared first to Mary Magdalene, from whom he had cast out seven demons.
78300	82200	She went and told those who had been with him, as they mourned and wept.
82200	84200	But when they heard that he was alive,
84460	87260	and had been seen by her, they would not believe it.
88240	91740	After these things he appeared in another form to two of them,
92040	93580	as they were walking into the country.
94100	97260	And they went back and told the rest, but they did not believe them.
98840	102840	Afterward he appeared to the eleven themselves, as they were reclining at table,
103120	106540	and he rebuked them for their unbelief and hardness of heart,
106980	110080	because they had not believed those who saw him after he had risen.
110880	112120	And he said to them,
112620	114240	Go into all the world,
114240	116620	and proclaim the gospel to the whole creation.
117120	119740	Whoever believes and is baptized will be saved,
120120	122480	but whoever does not believe will be condemned.
123480	125980	And these signs will accompany those who believe.
126680	129180	In my name they will cast out demons,
129420	131140	they will speak in new tongues,
131420	133480	they will pick up serpents with their hands,
133640	136680	and if they drink any deadly poison, it will not hurt them.
137680	141020	They will lay their hands on the sick, and they will recover.
141800	144020	So then the Lord Jesus, after he had spoken,
144020	148860	was taken up into heaven and sat down at the right hand of God.
149760	153480	And they went out and preached everywhere while the Lord worked with them
153480	156300	and confirmed the message by accompanying signs.
