start	end	text
940	1820	Mark 2
1820	6160	And when he returned to Capernaum after some days,
6380	8200	it was reported that he was at home,
8680	10220	and many were gathered together,
10400	13080	so that there was no more room, not even at the door.
13560	15380	And he was preaching the word to them.
16360	19980	And they came, bringing to him a paralytic carried by four men.
20520	22940	And when they could not get near him because of the crowd,
23280	24840	they removed the roof above him.
25180	26680	And when they had made an opening,
26680	29760	they let down the bed on which the paralytic lay.
30440	33360	And when Jesus saw their faith, he said to the paralytic,
34200	36720	Son, your sins are forgiven.
37560	39660	Now some of the scribes were sitting there,
39860	41520	questioning in their hearts,
42600	44460	Why does this man speak like that?
44600	46020	He's blaspheming!
46420	49080	Who can forgive sins but God alone?
49960	52760	And immediately Jesus, perceiving in his spirit
52760	54920	that they thus questioned within themselves,
55060	56120	said to them,
57100	59400	Why do you question these things in your hearts?
60020	62580	Which is easier, to say to the paralytic,
63000	63920	Your sins are forgiven,
64360	65400	or to say,
65860	67900	Rise, take up your bed and walk,
68460	70860	but that you may know that the Son of Man
70860	73240	has authority on earth to forgive sins?
74200	75540	He said to the paralytic,
76320	77260	I say to you,
77620	80620	Rise, pick up your bed, and go home.
81200	83880	And he rose and immediately picked up his bed
83880	85600	and went out before them all,
85600	88680	so that they were all amazed and glorified God, saying,
88680	91540	We never saw anything like this.
93400	95420	He went out again beside the sea,
95540	97340	and all the crowd was coming to him,
97600	98680	and he was teaching them.
99380	100640	And as he passed by,
100820	102640	he saw Levi, the son of Alphaeus,
102760	103860	sitting at the tax booth,
104180	104980	and he said to him,
105380	106400	Follow me.
106960	108820	And he rose and followed him.
110020	112780	And as he reclined at table in his house,
112780	114940	many tax collectors and sinners
114940	117460	were reclining with Jesus and his disciples,
118060	118660	for there were many,
118660	119540	many who followed him.
120080	121960	And the scribes of the Pharisees,
122120	124000	when they saw that he was eating with sinners
124000	125020	and tax collectors,
125420	126680	said to his disciples,
127040	130200	Why does he eat with tax collectors and sinners?
130920	132540	And when Jesus heard it,
132660	133600	he said to them,
134320	137100	Those who are well have no need of a physician,
137560	138700	but those who are sick.
138960	140440	I came not to call the righteous,
141000	141700	but sinners.
142340	145720	Now John's disciples and the Pharisees were fasting,
145720	147840	and people came and said to him,
148660	150040	Why do John's disciples
150040	152480	and the disciples of the Pharisees fast,
152860	154940	but your disciples do not fast?
155620	157240	And Jesus said to them,
157900	159480	Can the wedding guests fast
159480	160960	while the bridegroom is with them?
162060	163960	As long as they have the bridegroom with them,
164220	165320	they cannot fast.
165920	167120	The days will come
167120	169020	when the bridegroom is taken away from them,
169440	171740	and then they will fast in that day.
173000	175020	No one sews a piece of unshrunk cloth
175020	175840	on an old garment.
176380	177120	If he does,
177120	178540	the patch tears away
178540	178920	from it,
179340	180460	the new from the old,
180820	182160	and a worse tear is made.
182620	184040	And no one puts new wine
184040	185120	into old wineskins.
185440	186240	If he does,
186580	188040	the wine will burst the skins,
188300	189600	and the wine is destroyed.
190120	191280	And so are the skins.
192320	194540	But new wine is for fresh wineskins.
196640	199240	One Sabbath he was going through the grain fields,
199560	201060	and as they made their way,
201240	203560	his disciples began to pluck heads of grain.
204080	206440	And the Pharisees were saying to him,
207200	207620	Look,
207620	209680	why are they doing
209680	211840	what is not lawful on the Sabbath?
212740	213780	And he said to them,
214580	216100	Have you never read what David did
216100	217640	when he was in need and was hungry,
218000	219240	he and those who were with him?
219760	221420	How he entered the house of God
221420	223400	in the time of Abiathar the high priest,
223800	225640	and ate the bread of the presence,
226000	227620	which it is not lawful for any
227620	228760	but the priest to eat,
229140	231480	and also gave it to those who were with him?
232040	233360	And he said to them,
234100	235820	The Sabbath was made for man,
235820	237240	not man for the Sabbath,
237620	239180	so the Son of Man is Lord,
239320	240320	even of the Sabbath.
240320	248300	And theNonSex Accusations
250260	250300	Voilà!
250300	252380	theинойour aspect of our lives
252380	253300	is that it makes us weird
253300	253940	but it is always exquisite
253940	254160	and to us,
254260	254760	just to say something
254760	257560	is
257560	258480	that we are basically
258480	259400	sucked into the power,
259400	260400	I don't even think
260400	265460	that I should say
265460	265880	that I'm a problematic individual,
265880	269980	but I should definitely say
269980	270180	that I am not a motivated person
270180	270260	and that I am not a mauvais automat.
