start	end	text
660	1900	Matthew 9
1900	7320	And getting into a boat, he crossed over, and came to his own city.
8160	11820	And behold, some people brought to him a paralytic lying on a bed.
12140	15600	And when Jesus saw their faith, he said to the paralytic,
16180	19660	Take heart, my son, your sins are forgiven.
20540	23580	And behold, some of the scribes said to themselves,
24380	26280	This man is blaspheming.
26280	30420	But Jesus, knowing their thoughts, said,
31500	33880	Why do you think evil in your hearts?
34360	39640	For which is easier to say, Your sins are forgiven, or to say, Rise and walk?
40160	44460	But that you may know that the Son of Man has authority on earth to forgive sins.
45220	47060	He then said to the paralytic,
47920	50880	Rise, pick up your bed, and go home.
51420	53960	And he rose and went home.
54300	56260	When the crowd saw it, they were afraid.
56660	61200	And they glorified God, who had given such authority to men.
62080	66680	As Jesus passed on from there, he saw a man called Matthew sitting at the tax booth.
66960	67920	And he said to him,
68580	69580	Follow me.
70220	72220	And he rose and followed him.
72980	75860	And as Jesus reclined at table in the house,
76340	81620	behold, many tax collectors and sinners came and were reclining with Jesus and his disciples.
82200	84260	And when the Pharisees saw this,
84260	86260	they said to his disciples,
86820	90940	Why does your teacher eat with tax collectors and sinners?
91840	93620	But when he heard it, he said,
94660	98660	Those who are well have no need of a physician, but those who are sick.
99360	101060	Go and learn what this means.
101520	104140	I desire mercy and not sacrifice.
104700	107960	For I came not to call the righteous, but sinners.
108900	111360	Then the disciples of John came to him, saying,
111780	116260	Why do we and the Pharisees fast, but your disciples do not fast?
116820	118820	And Jesus said to them,
119340	122940	Can the wedding guests mourn as long as the bridegroom is with them?
123400	128440	The days will come when the bridegroom is taken away from them, and then they will fast.
129340	136620	No one puts a piece of unshrunk cloth on an old garment, for the patch tears away from the garment, and a worse tear is made.
137420	145680	Neither is new wine put into old wineskins. If it is, the skins burst, and the wine is spilled, and the skins are destroyed.
146280	151100	But new wine is put into fresh wineskins, and so both are preserved.
152980	158320	While he was saying these things to them, behold, a ruler came in and knelt before him, saying,
158820	166500	My daughter has just died, but come and lay your hand on her, and she will live.
167300	169620	And Jesus rose and followed him with his disciples.
170180	175600	And behold, a woman who had suffered from a discharge of blood for twelve years came up behind him,
175600	177920	and touched the fringe of his garment.
178420	179900	For she said to herself,
180780	184900	If I only touch his garment, I will be made well.
185720	188640	Jesus turned, and seeing her, he said,
189440	192940	Take heart, daughter, your faith has made you well.
193740	197200	And instantly the woman was made well.
197940	203140	And when Jesus came to the ruler's house and saw the flute players and the crowd making a commotion,
203140	204080	he said,
204240	205140	Go away.
205600	209380	Go away, for the girl is not dead, but sleeping.
210000	211980	And they laughed at him.
212440	217280	But when the crowd had been put outside, he went in and took her by the hand,
217600	222540	and the girl arose, and the report of this went through all that district.
223740	229400	And as Jesus passed on from there, two blind men followed him, crying aloud,
230320	234020	Have mercy on us, son of David.
234520	235560	When he entered,
235600	236140	the house,
236460	237820	the blind men came to him.
238340	239740	And Jesus said to them,
240500	243080	Do you believe that I am able to do this?
243780	244880	They said to him,
245580	246660	Yes, Lord.
247280	250360	Then he touched their eyes, saying,
251140	253880	According to your faith, be it done to you.
254540	256660	And their eyes were opened.
257200	258980	And Jesus sternly warned them,
259780	261960	See that no one knows about it.
262140	265440	But they went away and spread his fame through,
265600	266760	all that district.
267760	269200	As they were going away,
269840	274080	behold, a demon-oppressed man who was mute was brought to him.
274660	276920	And when the demon had been cast out,
276920	278900	the mute man spoke.
279380	281080	And the crowds marveled, saying,
281880	284500	Never was anything like this seen in Israel.
285340	287360	But the Pharisees said,
288120	291280	He casts out demons by the prince of demons.
292700	295580	And Jesus went throughout all the cities and villages,
295600	299160	teaching in their synagogues and proclaiming the gospel of the kingdom
299160	302300	and healing every disease and every affliction.
302980	305600	When he saw the crowds, he had compassion for them
305600	309640	because they were harassed and helpless like sheep without a shepherd.
310240	311760	Then he said to his disciples,
312160	316620	The harvest is plentiful, but the laborers are few.
317420	320180	Therefore pray earnestly to the Lord of the harvest
320180	322960	to send out laborers into his harvest.
