start	end	text
960	2000	Matthew 12
2000	6500	At that time Jesus went through the grain fields on the Sabbath.
7260	11480	His disciples were hungry, and they began to pluck heads of grain and to eat.
12020	14760	But when the Pharisees saw it, they said to him,
15480	20020	Look, your disciples are doing what is not lawful to do on the Sabbath.
20860	22000	He said to them,
22580	27140	Have you not read what David did when he was hungry and those who were with him?
27140	31000	How he entered the house of God and ate the bread of the presence,
31560	36720	which it is not lawful for him to eat, nor for those who were with him, but only for the priests.
37600	44560	Or, have you not read in the law how on the Sabbath the priests in the temple profane the Sabbath and are guiltless?
45180	48360	I tell you, something greater than the temple is here.
48940	54060	And if you had known what this means, I desire mercy and not sacrifice,
54400	57080	you would not have condemned the guiltless.
57480	60160	For the Son of Man is Lord of the Sabbath.
61480	63940	He went on from there and entered their synagogue.
64680	66740	And a man was there with a withered hand.
67240	68440	And they asked him,
68840	70700	Is it lawful to heal on the Sabbath?
71440	73040	So that they might accuse him.
73680	74940	He said to them,
75480	80080	Which one of you who has a sheep, if it falls into a pit on the Sabbath,
80560	82660	will not take hold of it and lift it out?
83380	86620	Of how much more value is a man than a sheep?
87140	89880	So it is lawful to do good on the Sabbath.
90940	92440	Then he said to the man,
93300	94820	Stretch out your hand.
95340	101180	And the man stretched it out, and it was restored, healthy like the other.
101680	106380	But the Pharisees went out and conspired against him how to destroy him.
107120	110140	Jesus, aware of this, withdrew from there.
110640	115700	And many followed him, and he healed them all, and ordered them not to make him known.
116800	117120	This,
117140	120440	was to fulfill what was spoken by the prophet Isaiah.
121480	124160	Behold my servant, whom I have chosen,
124540	127220	my beloved with whom my soul is well pleased.
127480	129660	I will put my spirit upon him,
130020	132460	and he will proclaim justice to the Gentiles.
133140	135400	He will not quarrel or cry aloud,
135820	138120	nor will anyone hear his voice in the streets.
138780	140640	A bruised reed he will not break,
140920	142940	and a smoldering wick he will not quench,
143240	145100	until he brings justice to victory.
145300	146860	And in his name,
147140	148640	the Gentiles will hope.
149300	153680	Then a demon-oppressed man who was blind and mute was brought to him,
153840	156980	and he healed him, so that the man spoke and saw.
157560	160260	And all the people were amazed and said,
160900	162520	Can this be the son of David?
163220	166020	But when the Pharisees heard it, they said,
166720	172140	It is only by Beelzebul, the prince of demons, that this man casts out demons.
172800	176140	Knowing their thoughts, he said to them,
176140	179800	Every kingdom divided against itself is laid waste,
180300	183340	and no city or house divided against itself will stand.
184040	188280	And if Satan casts out Satan, he is divided against himself.
188920	190820	How then will his kingdom stand?
191420	193860	And if I cast out demons by Beelzebul,
194220	196560	by whom do your sons cast them out?
197060	198980	Therefore they will be your judges.
199700	202620	But if it is by the Spirit of God that I cast out demons,
202620	205920	then the kingdom of God has come upon you.
206140	210940	Or how can someone enter a strong man's house and plunder his goods,
211400	213500	unless he first binds the strong man?
213900	216060	Then indeed he may plunder his house.
216820	219280	Whoever is not with me is against me,
219420	222000	and whoever does not gather with me scatters.
222580	223600	Therefore I tell you,
224020	226660	every sin and blasphemy will be forgiven people,
227000	230100	but the blasphemy against the Spirit will not be forgiven.
230100	234020	And whoever speaks a word against the Son of Man will be forgiven,
234660	236120	but whoever speaks against the Holy Spirit,
236140	238140	will not be forgiven,
238140	241140	either in this age or in the age to come.
243140	246140	Either make the tree good and its fruit good,
246140	248140	or make the tree bad and its fruit bad,
248140	251140	for the tree is known by its fruit.
251140	253140	You brood of vipers,
253140	256140	how can you speak good when you are evil?
256140	260140	For out of the abundance of the heart the mouth speaks.
261140	264140	The good person out of his good treasure brings forth good,
264140	265140	and the evil person out of his good treasure brings forth good,
265140	266140	and the evil person out of his good treasure brings forth good,
266140	269140	and the evil person out of his evil treasure brings forth evil.
269140	270140	I tell you,
270140	272140	on the day of judgment,
272140	276140	people will give account for every careless word they speak.
276140	279140	For by your words you will be justified,
279140	282140	and by your words you will be condemned.
282140	286140	Then some of the scribes and Pharisees answered him, saying,
286140	289140	Teacher, we wish to see a sign from you.
289140	292140	But he answered them,
292140	295140	An evil and adulterous generation seeks for a sign,
295140	300140	but no sign will be given to it except the sign of the prophet Jonah.
300140	305140	For just as Jonah was three days and three nights in the belly of the great fish,
305140	311140	so will the Son of Man be three days and three nights in the heart of the earth.
311140	316140	The men of Nineveh will rise up at the judgment with this generation and condemn it,
316140	319140	for they repented at the preaching of Jonah.
319140	323140	And behold, something greater than Jonah is here.
323140	328140	The queen of the south will rise up at the judgment with this generation and condemn it,
328140	333140	for she came from the ends of the earth to hear the wisdom of Solomon.
333140	337140	And behold, something greater than Solomon is here.
337140	341140	When the unclean spirit has gone out of a person,
341140	344140	it passes through waterless places seeking rest,
344140	346140	but finds none.
346140	347140	Then it says,
347140	351140	I will return to my house from which I came.
351140	352140	And when it comes,
352140	355140	it finds the house empty, swept, and put in order.
355140	361140	Then it goes and brings with it seven other spirits more evil than itself,
361140	363140	and they enter and dwell there.
363140	367140	And the last state of that person is worse than the first.
367140	372140	So also will it be with this evil generation.
372140	374140	While he was still speaking to the people,
374140	379140	behold, his mother and his brothers stood outside asking to speak to him.
379140	381140	But he replied to the man who told him,
381140	384140	Who is my mother, and who are my brothers?
384140	388140	And stretching out his hand toward his disciples, he said,
388140	391140	Here are my mother and my brothers,
391140	394140	for whoever does the will of my Father in heaven
394140	398140	is my brother and sister and mother.
