start	end	text
1000	2280	Matthew 23
2280	6420	Then Jesus said to the crowds and to his disciples,
6880	10520	The scribes and the Pharisees sit on Moses' seat.
11060	15320	So practice and observe whatever they tell you, but not what they do.
15800	18120	For they preach, but do not practice.
18700	23640	They tie up heavy burdens hard to bear, and lay them on people's shoulders,
24140	27800	but they themselves are not willing to move them with their finger.
27800	31900	They do all their deeds to be seen by others,
32380	35840	for they make their phylacteries broad and their fringes long,
36100	41660	and they love the place of honor at feasts, and the best seats in the synagogues,
42000	46220	and greetings in the marketplaces, and being called rabbi by others.
46980	52500	But you are not to be called rabbi, for you have one teacher, and you are all brothers.
52860	57280	And call no man your father on earth, for you have one Father,
57540	57780	who is God.
57800	63800	Neither be called instructors, for you have one instructor, the Christ.
64340	66600	The greatest among you shall be your servant.
67200	72560	Whoever exalts himself will be humbled, and whoever humbles himself will be exalted.
74240	78340	But woe to you, scribes and Pharisees, hypocrites!
78920	82080	For you shut the kingdom of heaven in people's faces.
82420	87740	For you neither enter yourselves, nor allow those who would enter to go in.
88680	92920	Woe to you, scribes and Pharisees, hypocrites!
93980	98840	For you travel across sea and land to make a single proselyte,
99080	104720	and when he becomes a proselyte, you make him twice as much a child of hell as yourselves.
106100	108760	Woe to you, blind guides, who say,
108760	111820	If anyone swears by the temple, it is nothing.
112260	116820	But if anyone swears by the gold of the temple, he is bound by his oath.
117800	120060	You blind fools!
120920	125720	For which is greater, the gold or the temple that has made the gold sacred?
126840	127760	And you say,
128180	130940	If anyone swears by the altar, it is nothing.
131260	135960	But if anyone swears by the gift that is on the altar, he is bound by his oath.
137040	138840	You blind men!
139380	144200	For which is greater, the gift or the altar that makes the gift sacred?
145140	147780	So whoever swears by the altar,
148080	151020	swears by it and by everything on it.
151600	157300	And whoever swears by the temple, swears by it and by him who dwells in it.
157720	161780	And whoever swears by heaven, swears by the throne of God,
162340	164620	and by him who sits upon it.
165980	170280	Woe to you, scribes and Pharisees, hypocrites!
171020	173940	For you tithe mint and dill and cumin,
173940	177760	and have neglected the weightier matters of the law,
178740	181400	justice and mercy and faithfulness.
181880	186140	These you ought to have done, without neglecting the others.
187540	189360	You blind guides!
190020	192600	Straining out a gnat and swallowing a camel?
193480	197020	Woe to you, scribes and Pharisees, hypocrites!
197520	200200	For you clean the outside of the cup and the plate,
200200	204380	but inside they are full of greed and self-indulgence.
205860	207200	You blind Pharisee!
207780	210660	First clean the inside of the cup and the plate,
210860	213280	that the outside also may be clean.
214220	218080	Woe to you, scribes and Pharisees, hypocrites!
219040	221900	For you are like whitewashed tombs,
222140	224080	which outwardly appear beautiful,
224720	229100	but within are full of dead people's bones and all uncleanness.
229680	233300	So you also outwardly appear righteous to others,
233700	237460	but within you are full of hypocrisy and lawlessness.
238740	243020	Woe to you, scribes and Pharisees, hypocrites!
244020	246300	For you build the tombs of the prophets
246300	248840	and decorate the monuments of the righteous,
249460	249820	saying,
250300	252900	If we had lived in the days of our fathers,
253240	255260	we would not have taken part with them
255260	257060	in shedding the blood of the prophets.
258200	260640	Thus you witness against yourselves
260640	263760	that you are sons of those who murdered the prophets.
264480	266560	Fill up, then, the measure of your fathers.
267780	269580	You serpents!
270060	271440	You brood of vipers!
271980	274840	How are you to escape being sentenced to hell?
275540	279200	Therefore I send you prophets and wise men and scribes,
279440	281840	some of whom you will kill and crucify,
281840	284740	and some you will flog in your synagogues
284740	286920	and persecute from town to town,
287380	291140	so that on you may come all the righteous blood shed on earth,
291340	293280	from the blood of innocent Abel
293280	296240	to the blood of Zechariah the son of Berechiah,
296360	297460	whom you murdered,
297460	299660	between the sanctuary and the altar.
300480	302000	Truly I say to you,
302280	305380	all these things will come upon this generation.
306560	308340	O Jerusalem!
309240	309960	Jerusalem!
310900	312860	The city that kills the prophets
312860	315560	and stones those who are sent to it!
316300	319320	How often would I have gathered your children together
319320	322460	as a hen gathers her brood under her wings,
323040	324360	and you would not!
325560	326040	See,
326040	327040	your house,
327460	329080	is left to you desolate.
330160	331240	For I tell you,
331700	333460	you will not see me again,
333760	334960	until you say,
335500	338920	Blessed is he who comes in the name of the Lord.
