start	end	text
0	8640	Luke 13. There were some present at that very time who told him about the Galileans whose blood
8640	15520	Pilate had mingled with their sacrifices. And he answered them, Do you think that these Galileans
15520	21320	were worse sinners than all the other Galileans, because they suffered in this way? No, I tell you,
21560	27800	but unless you repent, you will all likewise perish. Or those eighteen on whom the tower
27800	33620	in Siloam fell and killed them, do you think that they were worse offenders than all the others who
33620	40620	lived in Jerusalem? No, I tell you, but unless you repent, you will all likewise perish.
41120	47180	And he told this parable. A man had a fig tree planted in his vineyard, and he came seeking
47180	53580	fruit on it and found none. And he said to the vinedresser, Look, for three years now I have
53580	57300	come seeking fruit on this fig tree, and I find none. Cut it down.
57800	64060	Why should it use up the ground? And he answered him, Sir, let it alone this year also,
64380	68840	until I dig around it and put on manure. Then, if it should bear fruit next year,
68840	72180	well and good. But if not, you can cut it down.
73960	79120	Now he was teaching in one of the synagogues on the Sabbath, and there was a woman who had had a
79120	84900	disabling spirit for eighteen years. She was bent over and could not fully straighten herself.
85620	87780	When Jesus saw her, he called her to the synagogue, and she was there. And she was there, and she was
87800	92280	there, and she was there. And he called her over and said to her, Woman, you are freed from your
92280	97940	disability. And he laid his hands on her, and immediately she was made straight, and she
97940	104340	glorified God. But the ruler of the synagogue, indignant because Jesus had healed on the Sabbath,
104860	112040	said to the people, There are six days in which work ought to be done. Come on those days and be
112040	117280	healed, and not on the Sabbath day. Then the Lord answered him,
117800	123540	You hypocrites! Does not each of you on the Sabbath untie his ox or his donkey from the
123540	130400	manger, and lead it away to water it? And ought not this woman, a daughter of Abraham, whom Satan
130400	135180	bound for eighteen years, be loosed from this bond on the Sabbath day?
135900	140860	As he said these things, all his adversaries were put to shame, and all the people rejoiced at all
140860	147320	the glorious things that were done by him. He said, Therefore, What is the kingdom of God like?
147800	153200	And to what shall I compare it? It is like a grain of mustard seed that a man took and
153200	159020	sowed in his garden, and it grew and became a tree, and the birds of the air made nests in
159020	166180	its branches. And again he said, To what shall I compare the kingdom of God? It is like leaven
166180	171360	that a woman took and hid in three measures of flour, until it was all leavened.
172980	177700	He went on his way through towns and villages, teaching and journeying toward Jerusalem.
177800	183340	And someone said to him, Lord, will those who are saved be few?
183960	190160	And he said to them, Strive to enter through the narrow door, for many, I tell you, will seek to
190160	195600	enter and will not be able. When once the master of the house is risen and shut the door, and you
195600	201880	begin to stand outside and to knock at the door, saying, Lord, open to us, then he will answer you,
202020	205800	I do not know where you come from. Then you will begin to say,
206240	207780	We ate and drank in your house. And he will answer you, I do not know where you come from.
207780	212780	We ate and drank in your presence, and you taught in our streets. But he will say, I tell you,
212980	217860	I do not know where you come from. Depart from me, all you workers of evil.
219020	225400	In that place there will be weeping and gnashing of teeth, when you see Abraham and Isaac and
225400	231220	Jacob, and all the prophets in the kingdom of God, but you yourselves cast out. And people
231220	237660	will come from east and west, and from north and south, and recline at table in the kingdom of God.
237780	244080	And behold, some are last who will be first, and some are first who will be last.
244800	247660	At that very hour some Pharisees came and said to him,
248360	252640	Get away from here, for Herod wants to kill you. And he said to them,
253360	259640	Go and tell that fox, Behold, I cast out demons and perform cures today and tomorrow,
260000	265980	and the third day I finish my course. Nevertheless, I must go on my way today and tomorrow,
265980	267600	and the day following.
268040	271620	For it cannot be that a prophet should perish away from Jerusalem.
272900	279960	O Jerusalem, Jerusalem, the city that kills the prophets and stones those who are sent to it,
280360	283600	how often would I have gathered your children together,
284160	288820	as a hen gathers her brood under her wings, and you would not.
289880	295660	Behold, your house is forsaken, and I tell you, you will not see me until you say,
295960	297660	Blessed is he who cometh.
297780	299520	He who comes in the name of the Lord.
