start	end	text
800	1840	Mark 4
1840	5740	Again he began to teach beside the sea,
6120	8480	and a very large crowd gathered about him,
8700	11600	so that he got into a boat and sat in it on the sea,
11920	14760	and the whole crowd was beside the sea on the land.
15300	17880	And he was teaching them many things in parables,
18140	19940	and in his teaching he said to them,
20700	21120	Listen!
21980	23760	A sower went out to sow,
24220	27220	and as he sowed some seed fell along the path,
27220	29380	and the birds came and devoured it.
30000	33180	Other seed fell on rocky ground where it did not have much soil,
33480	36640	and immediately it sprang up since it had no depth of soil.
37200	39200	And when the sun rose it was scorched,
39300	41820	and since it had no root it withered away.
42600	44420	Other seed fell among thorns,
44680	46500	and the thorns grew up and choked it,
46760	48140	and it yielded no grain.
48740	51920	And other seeds fell into good soil and produced grain,
52380	55060	growing up and increasing and yielding thirtyfold,
55060	57860	and sixtyfold, and a hundredfold.
58320	59380	And he said,
60000	63280	He who has ears to hear, let him hear.
65120	66580	And when he was alone,
66840	69880	those around him with the twelve asked him about the parables,
70200	71380	and he said to them,
72120	74780	To you has been given the secret of the kingdom of God,
75160	77560	but for those outside everything is in parables,
78080	80420	so that they may indeed see but not perceive,
80800	82920	and may indeed hear but not understand,
83560	85800	lest they should turn and be forgiven.
86320	87700	And he said to them,
88440	89800	Do you not understand this parable,
89800	92880	how then will you understand all the parables?
93640	95380	The sower sows the word,
95800	97820	and these are the ones along the path,
98080	99000	where the word is sown.
99300	101380	When they hear, Satan immediately comes
101380	103460	and takes away the word that is sown in them.
104080	106300	And these are the ones sown on rocky ground,
106600	108180	the ones who when they hear the word
108180	110160	immediately receive it with joy,
110680	112920	and they have no root in themselves,
112920	114660	but endure for a while.
115260	117940	Then when tribulation or persecution arises
117940	118960	on account of the word,
119500	119780	immediately,
119800	121040	they fall away.
121800	124260	And others are the ones sown among thorns.
124740	126160	They are those who hear the word,
126500	127940	but the cares of the world
127940	129520	and the deceitfulness of riches
129520	131860	and the desires for other things
131860	133520	enter in and choke the word,
133760	135220	and it proves unfruitful.
135720	138240	But those that were sown on the good soil
138240	139920	are the ones who hear the word
139920	141940	and accept it and bear fruit
141940	144180	thirtyfold and sixtyfold
144180	145540	and a hundredfold.
145940	147320	And he said to them,
147700	149280	Is a lamp brought in
149280	150820	to be put under a basket
150820	151900	or under a bed
151900	153200	and not on a stand?
153980	155340	For nothing is hidden
155340	156860	except to be made manifest,
157220	158560	nor is anything secret
158560	159680	except to come to light.
160580	162560	If anyone has ears to hear,
162880	163900	let him hear.
164620	165620	And he said to them,
166280	168160	Pay attention to what you hear.
168540	169860	With the measure you use,
170060	171360	it will be measured to you,
171360	173460	and still more will be added to you.
174340	175700	For to the one who has,
175800	176540	more will be given.
177100	178600	And from the one who has not,
178600	181360	even what he has will be taken away.
182020	182800	And he said,
183580	184700	The kingdom of God
184700	187380	is as if a man should scatter seed on the ground.
187840	190100	He sleeps and rises night and day,
190280	191900	and the seed sprouts and grows.
192280	193460	He knows not how.
194080	196080	The earth produces by itself,
196580	198100	first the blade, then the ear,
198380	199720	then the full grain in the ear.
200220	201920	But when the grain is ripe,
202180	203800	at once he puts in the sickle,
203960	205800	because the harvest has come.
206520	207380	And he said,
207720	208380	With what seed?
208600	210360	What can we compare the kingdom of God?
210740	212880	Or what parable shall we use for it?
213720	215940	It is like a grain of mustard seed,
216240	217680	which when sown on the ground
217680	220220	is the smallest of all the seeds on earth.
220780	221860	Yet when it is sown,
221940	223580	it grows up and becomes larger
223580	224940	than all the garden plants,
225100	226740	and puts out large branches,
227280	228660	so that the birds of the air
228660	230420	can make nests in its shade.
231140	232420	With many such parables
232420	233680	he spoke the word to them
233680	235160	as they were able to hear it.
235640	237760	He did not speak to them without a parable,
237760	239900	but privately to his own disciples
239900	241440	he explained everything.
242240	244140	On that day when evening had come,
244320	245220	he said to them,
245980	248040	Let us go across to the other side.
248700	249700	And leaving the crowd,
249880	251500	they took him with them in the boat,
251700	252620	just as he was.
253160	254560	And other boats were with him.
255080	256880	And a great windstorm arose,
257220	259100	and the waves were breaking into the boat,
259180	260800	so that the boat was already filling.
261360	262720	But he was in the stern,
262860	263920	asleep on the cushion.
264420	266100	And they woke him and said to him,
266740	267140	Teacher,
267140	269100	do you not care that we are perishing?
269560	271840	And he awoke and rebuked the wind,
272000	272980	and said to the sea,
273720	276200	Peace, be still.
277380	278960	And the wind ceased,
279280	280640	and there was a great calm.
281160	281940	He said to them,
282700	284520	Why are you so afraid?
285460	287340	Have you still no faith?
288220	290220	And they were filled with great fear,
290360	291460	and said to one another,
292140	293740	Who then is this,
294600	295740	that even the wind
295740	297120	and the sea
297140	298100	may obey him?
298100	328080	Thank you.
