start	end	text
0	2240	Luke 14
2240	7980	One Sabbath, when he went to dine at the house of a ruler of the Pharisees,
8240	9700	they were watching him carefully.
10520	13920	And behold, there was a man before him who had dropsy.
14480	17340	And Jesus responded to the lawyers and Pharisees, saying,
17880	20940	Is it lawful to heal on the Sabbath, or not?
21380	22820	But they remained silent.
23520	26360	Then he took him and healed him and sent him away.
26800	28000	And he said to them,
28000	33860	Which of you, having a son or an ox that has fallen into a well on a Sabbath day,
34140	36000	will not immediately pull him out?
36800	38800	And they could not reply to these things.
39580	42780	Now he told a parable to those who were invited when he noticed
42780	46260	how they chose the places of honor, saying to them,
46800	49760	When you are invited by someone to a wedding feast,
50240	52420	do not sit down in a place of honor,
52920	55760	lest someone more distinguished than you be invited by him,
55760	57840	and he who invited you both will come,
58000	58860	and say to you,
59240	61040	Give your place to this person,
61640	64680	and then you will begin with shame to take the lowest place.
65400	66680	But when you are invited,
67180	69000	go and sit in the lowest place,
69380	71740	so that when your host comes he may say to you,
72040	73960	Friend, move up higher.
74540	78140	Then you will be honored in the presence of all who sit at table with you.
78700	81500	For everyone who exalts himself will be humbled,
81900	85220	and he who humbles himself will be exalted.
85840	87980	He said also to the man who had invited him,
88440	90500	When you give a dinner or a banquet,
90920	92880	do not invite your friends or your brothers,
93160	94780	or your relatives or rich neighbors,
95320	98140	lest they also invite you in return and you be repaid.
98720	100140	But when you give a feast,
100760	103900	invite the poor, the crippled, the lame, the blind,
104380	105800	and you will be blessed,
106180	107700	because they cannot repay you.
108480	111720	For you will be repaid at the resurrection of the just.
112560	115720	When one of those who reclined at table with him heard these things,
115720	116840	he said to him,
117080	117960	Blessed!
118320	121320	Blessed is everyone who will eat bread in the kingdom of God.
121320	122320	But he said to him,
122320	126320	A man once gave a great banquet and invited many.
126320	130320	And at the time for the banquet he sent his servant to say to those who had been invited,
130320	133320	Come, for everything is now ready.
133320	136320	But they all alike began to make excuses.
136320	138320	The first said to him,
138320	141320	I have bought a field, and I must go out and see it.
141320	143320	Please have me excused.
143320	144320	And another said,
144320	146320	I have bought five yoke of oxen,
146320	147320	and I go to examine them.
147320	150600	Please have me excused.
150600	151720	And another said,
151720	155640	I have married a wife, and therefore I cannot come.
155640	159640	So the servant came and reported these things to his master.
159640	162560	Then the master of the house became angry and said to his servant,
162560	166200	Go out quickly to the streets and lanes of the city,
166200	169320	and bring in the poor and crippled, and blind and lame.
169320	171320	And the servant said,
171320	175400	Sir, what you commanded has been done, and still there is room.
175400	175640	And the master said to him,
175640	177840	And the master said to the servant,
178580	182300	Go out to the highways and hedges, and compel people to come in,
182640	184560	that my house may be filled.
184980	189520	For I tell you, none of those men who were invited shall taste my banquet.
190720	194840	Now great crowds accompanied him, and he turned and said to them,
195560	199560	If anyone comes to me and does not hate his own father and mother,
199860	202600	and wife and children and brothers and sisters,
202600	205460	yes, and even his own life,
205740	207300	he cannot be my disciple.
208020	211420	Whoever does not bear his own cross and come after me
211420	213340	cannot be my disciple.
214440	217440	For which of you, desiring to build a tower,
217840	220100	does not first sit down and count the cost,
220380	222180	whether he has enough to complete it?
222680	226020	Otherwise, when he has laid a foundation and is not able to finish,
226360	228980	all who see it begin to mock him, saying,
229300	232680	This man began to build and was not able to finish.
233200	235540	Or what king, going out to encounter
235540	235620	a man who was not able to finish,
235620	236680	or another king in war,
237080	240820	will not sit down first and deliberate whether he is able with ten thousand
240820	243680	to meet him who comes against him with twenty thousand?
244340	247340	And if not, while the other is yet a great way off,
247660	250620	he sends a delegation and asks for terms of peace.
251460	256020	So therefore, any one of you who does not renounce all that he has
256020	257720	cannot be my disciple.
259080	262620	Salt is good, but if salt has lost its taste,
262620	264920	how shall its saltiness be restored?
264920	269060	It is of no use either for the soil or for the manure pile.
269380	270660	It is thrown away.
271960	275340	He who has ears to hear, let him hear.
