start	end	text
1000	1960	Luke 5
1960	7680	On one occasion, while the crowd was pressing in on him to hear the word of God,
8140	12440	he was standing by the lake of Gennesaret, and he saw two boats by the lake,
12860	16120	but the fishermen had gone out of them and were washing their nets.
16940	19440	Getting into one of the boats, which was Simon's,
19700	22040	he asked him to put out a little from the land,
22460	24880	and he sat down and taught the people from the boat.
25560	28600	And when he had finished speaking, he said to Simon,
28600	32640	Put out into the deep, and let down your nets for a catch.
33260	34740	And Simon answered,
35260	39500	Master, we toiled all night and took nothing,
40240	43380	but at your word I will let down the nets.
44160	47720	And when they had done this, they enclosed a large number of fish,
47960	49260	and their nets were breaking.
50200	53460	They signaled to their partners in the other boat to come and help them,
53860	57600	and they came and filled both the boats, so that they began to sink.
57600	62800	But when Simon Peter saw it, he fell down at Jesus' knees, saying,
63540	68080	Depart from me, for I am a sinful man, O Lord.
68860	73240	For he and all who were with him were astonished at the catch of fish that they had taken.
73840	78700	And so also were James and John, sons of Zebedee, who were partners with Simon.
79340	80840	And Jesus said to Simon,
81320	85300	Do not be afraid. From now on you will be catching men.
85720	87580	And when they had brought their boats to land,
87600	90020	they left everything and followed him.
91120	95380	While he was in one of the cities, there came a man full of leprosy.
95880	99600	And when he saw Jesus, he fell on his face and begged him,
100280	104520	Lord, if you will, you can make me clean.
105340	108220	And Jesus stretched out his hand and touched him, saying,
108900	111080	I will be clean.
111560	114120	And immediately the leprosy left him,
114460	117080	and he charged him to tell no one but,
117600	119860	Go, and show yourself to the priest,
120160	122660	and make an offering for your cleansing, as Moses commanded,
123140	124100	for a proof to them.
124780	127600	But now even more the report about him went abroad,
127920	132180	and great crowds gathered to hear him and to be healed of their infirmities.
132880	135900	But he would withdraw to desolate places and pray.
137180	139880	On one of those days, as he was teaching,
140460	142840	Pharisees and teachers of the law were sitting there,
142840	147560	who had come from every village of Galilee and Judea and from Jerusalem,
148260	150780	and the power of the Lord was with him to heal.
151540	155520	And behold, some men were bringing on a bed a man who was paralyzed,
156000	159040	and they were seeking to bring him in and lay him before Jesus.
159520	162300	But finding no way to bring him in because of the crowd,
162700	165620	they went up on the roof and let him down with his bed
165620	168320	through the tiles into the midst before Jesus.
169020	171520	And when he saw their faith, he said,
172180	175240	Man, your sins are forgiven you.
175900	177500	And the scribes and the Pharisees,
177600	179260	they began to question, saying,
180040	182160	Who is this who speaks blasphemies?
182480	184820	Who can forgive sins but God alone?
185460	188920	When Jesus perceived their thoughts, he answered them,
189460	191880	Why do you question in your hearts?
192580	195380	Which is easier to say, your sins are forgiven you,
195480	197500	or to say, rise and walk?
198120	202120	But that you may know that the Son of Man has authority on earth to forgive sins,
202420	204720	he said to the man who was paralyzed,
205260	207560	I say to you, rise,
207920	210040	pick up your bed, and go home.
210780	212840	And immediately he rose up before them
212840	214720	and picked up what he had been lying on,
214900	216880	and went home glorifying God.
217500	219600	And amazement seized them all,
220160	223780	and they glorified God and were filled with awe, saying,
224520	226860	We have seen extraordinary things today.
228760	232000	After this he went out and saw a tax collector named Levi
232000	233440	sitting at the tax booth.
234040	235340	And he said to him,
236060	236960	Follow me.
237600	240160	And leaving everything, he rose and followed him.
240700	243360	And Levi made him a great feast in his house.
243720	246180	And there was a large company of tax collectors
246180	248600	and others reclining at table with them.
249220	252660	And the Pharisees and their scribes grumbled at his disciples, saying,
253080	258500	Why do you eat and drink with tax collectors and sinners?
259580	261240	And Jesus answered them,
262020	264520	Those who are well have no need of a physician,
264880	266000	but those who are sick.
266540	267580	I have not come to call you,
267580	269880	but sinners to repentance.
270900	271960	And they said to him,
272740	275500	The disciples of John fast often and offer prayers,
275780	277620	and so do the disciples of the Pharisees,
277920	279540	but yours eat and drink.
280260	281500	And Jesus said to them,
282320	285300	Can you make wedding guests fast while the bridegroom is with them?
286100	289000	The days will come when the bridegroom is taken away from them,
289340	291780	and then they will fast in those days.
292280	294280	He also told them a parable.
295040	297080	No one tears a piece from a new garment
297080	297560	and puts it on a new one.
297560	300800	If he does, he will tear the new,
300920	302980	and the piece from the new will not match the old.
303660	306860	And no one puts new wine into old wineskins.
307300	310060	If he does, the new wine will burst the skins,
310160	312820	and it will be spilled, and the skins will be destroyed.
313600	316640	But new wine must be put into fresh wineskins,
317220	319780	and no one after drinking old wine desires new,
320200	323380	for he says, The old is good.
