start	end	text
0	2200	Luke 15
30000	34240	And when he comes home, he calls together his friends and his neighbors, saying to them,
34620	38320	Rejoice with me, for I have found my sheep that was lost.
39320	44400	Just so I tell you, there will be more joy in heaven over one sinner who repents
44400	48600	than over ninety-nine righteous persons who need no repentance.
49780	54220	Or what woman, having ten silver coins, if she loses one coin,
54600	58700	does not light a lamp and sweep the house and seek diligently until she finds it?
58700	63080	And when she has found it, she calls together her friends and neighbors, saying,
63460	66940	Rejoice with me, for I have found the coin that I had lost.
67940	74720	Just so I tell you, there is joy before the angels of God over one sinner who repents.
75300	76360	And he said,
77120	81240	There was a man who had two sons, and the younger of them said to his father,
81800	85040	Father, give me the share of property that is coming to me.
85420	87660	And he divided his property between them.
88060	88660	Not many.
88700	93760	Not many days later, the younger son gathered all he had and took a journey into a far country,
94220	97340	and there he squandered his property in reckless living.
98020	102040	And when he had spent everything, a severe famine arose in that country,
102280	103960	and he began to be in need.
104480	108040	So he went and hired himself out to one of the citizens of that country,
108360	111400	who sent him into his fields to feed pigs.
112080	115540	And he was longing to be fed with the pods that the pigs ate,
115540	117640	and no one gave him anything.
118700	121100	But when he came to himself, he said,
121820	125600	How many of my father's hired servants have more than enough bread?
125980	127780	But I perish here with hunger.
128580	132460	I will arise and go to my father, and I will say to him,
132980	136380	Father, I have sinned against heaven and before you.
136660	139200	I am no longer worthy to be called your son.
139960	142140	Treat me as one of your hired servants.
143160	145720	And he arose and came to his father.
145720	148360	But while he was still a long way off,
148700	151180	his father saw him and felt compassion,
151700	154180	and ran and embraced him and kissed him.
154960	156100	And the son said to him,
156680	159800	Father, I have sinned against heaven and before you.
160080	162480	I am no longer worthy to be called your son.
163160	164740	But the father said to his servants,
165280	168060	Bring quickly the best robe and put it on him,
168320	171440	and put a ring on his hand and shoes on his feet,
171880	173940	and bring the fattened calf and kill it,
173940	175960	and let us eat and celebrate.
176580	178500	For this my son was dead,
178700	179880	and is alive again.
180260	181980	He was lost and is found.
182720	184480	And they began to celebrate.
185720	187900	Now his older son was in the field,
188380	190800	and as he came and drew near to the house,
191160	192860	he heard music and dancing.
193340	196560	And he called one of the servants and asked what these things meant.
197040	198040	And he said to him,
198480	199720	Your brother has come,
199940	201860	and your father has killed the fattened calf
201860	204580	because he has received him back safe and sound.
205360	208220	But he was angry and refused to go in.
208700	211000	His father came out and entreated him.
211500	212720	But he answered his father,
213360	216680	Look, these many years I have served you,
216840	219080	and I never disobeyed your command.
219520	221620	Yet you never gave me a young goat
221620	223740	that I might celebrate with my friends.
224260	226600	But when this son of yours came,
226860	229560	who has devoured your property with prostitutes,
229880	232240	you killed the fattened calf for him.
233080	234560	And he said to him,
235260	238040	Son, you were always with me,
238040	240320	and all that is mine is yours.
241060	243780	It was fitting to celebrate and be glad,
244160	247680	for this your brother was dead and is alive.
248300	251380	He was lost and is found.
