start	end	text
0	16380	luke three in the fifteenth year of the reign of tiberius caesar pontius pilate being governor of judea and herod being tetrarch of galilee and his brother philip tetrarch of the region of iturea and trachonitis
16380	34080	and lysanias tetrarch of abilene during the high priesthood of annas and caiaphas the word of god came to john the son of zachariah in the wilderness and he went into all the region around the jordan proclaiming a baptism of repentance for the forgiveness of sins
34080	44660	as it is written in the book of the words of isaiah the prophet the voice of one crying in the wilderness prepare the way of the lord make his path straight
44660	46360	every valley shall be filled
46360	49120	and every mountain and hill shall be made low
49120	51160	and the crooked shall become straight
51160	54100	and the rough places shall become level ways
54100	57420	and all flesh shall see the salvation of God.
58240	60400	He said therefore to the crowds that came out
60400	61980	to be baptized by him,
62320	64220	You brood of vipers,
64660	67020	who warned you to flee from the wrath to come?
67920	69780	Bear fruits in keeping with repentance
69780	72140	and do not begin to say to yourselves,
72380	74840	We have Abraham as our father.
74840	78060	For I tell you, God is able from these stones
78060	79900	to raise up children for Abraham.
80760	83640	Even now the axe is laid to the root of the trees.
84120	86680	Every tree therefore that does not bear good fruit
86680	89400	is cut down and thrown into the fire.
90540	92120	And the crowds asked him,
92820	94040	What then shall we do?
94620	96320	And he answered them,
97060	100480	Whoever has two tunics is to share with him who has none,
101080	103640	and whoever has food is to do likewise.
103640	107920	Tax collectors also came to be baptized and said to him,
108700	110800	Teacher, what shall we do?
111520	112660	And he said to them,
113420	115840	Collect no more than you are authorized to do.
116700	118520	Soldiers also asked him,
119260	121580	And we, what shall we do?
122300	123380	And he said to them,
124280	128460	Do not extort money from anyone by threats or by false accusation
128460	130680	and be content with your wages.
131320	133260	As the people were in expectation,
133640	136740	and all were questioning in their hearts concerning John
136740	138880	whether he might be the Christ.
139600	141580	John answered them all, saying,
142080	144460	I baptize you with water,
144840	147260	but he who is mightier than I is coming,
147260	150920	the strap of whose sandals I am not worthy to untie.
151520	154960	He will baptize you with the Holy Spirit and with fire.
155580	157640	His winnowing fork is in his hand
157640	162120	to clear his threshing floor and to gather the wheat into his barn.
162640	163560	But the chaff,
163640	165800	he will burn with unquenchable fire.
167040	170900	So with many other exhortations he preached good news to the people.
171560	172960	But Herod the Tetrarch,
173240	177040	who had been reproved by him for Herodias, his brother's wife,
177380	180200	and for all the evil things that Herod had done,
180880	183900	added this to them all that he locked up John in prison.
185600	187680	Now when all the people were baptized,
187680	191380	and when Jesus also had been baptized and was praying,
191900	192920	the heavens were opened,
192920	198260	and the Holy Spirit descended on him in bodily form like a dove,
198660	200400	and a voice came from heaven.
200800	203060	You are my beloved Son.
203900	206820	With you I am well pleased.
208440	212720	Jesus, when he began his ministry, was about thirty years of age,
213320	215740	being the son, as was supposed, of Joseph,
216200	218500	the son of Heli, the son of Mathet,
218880	221360	the son of Levi, the son of Melchi,
221360	222900	the son of Jenea,
223320	224600	the son of Joseph,
224840	226280	the son of Mattathias,
226600	227800	the son of Amos,
227960	229000	the son of Naam,
229320	230740	the son of Es Hashem,
230820	231320	the son of Es aubad,
231320	231840	the son of Ez- số Kimwa,
231880	232380	the son ofày Major- Damascene,
232720	233420	the son of Negei,
233480	233980	the son of Egy,
233980	234660	the son of Meíz,
234680	235180	the son of afflictedchano,
235180	235840	the son of Mattathias,
236140	237220	the son of Simeon,
237520	238680	the son of Josech,
239060	239560	the son of Joan- visah,
239560	240300	the son of Jourdhah,
240500	241700	the son of Joannan,
241800	242600	the son of Reza,
242600	243940	the son of Heilig-e-Shaktan,
243940	245060	the son of Zerubbabel,
245060	246520	the son of Shealtiel,
247000	248160	the son of Neri,
248160	249360	the son of Melchi,
252920	260480	the son of Elmadim, the son of Ur, the son of Joshua, the son of Eleazar, the son of Joram,
260640	268000	the son of Mathat, the son of Levi, the son of Simeon, the son of Judah, the son of Joseph,
268500	275780	the son of Jonam, the son of Eliakim, the son of Meliah, the son of Mena, the son of Mattathah,
275780	282940	the son of Nathan, the son of David, the son of Jesse, the son of Obed, the son of Boaz,
283140	289700	the son of Selah, the son of Nashan, the son of Amenadab, the son of Admin, the son of Arni,
290180	296780	the son of Hezron, the son of Perez, the son of Judah, the son of Jacob, the son of Isaac,
297220	303660	the son of Abraham, the son of Terah, the son of Nahor, the son of Sirag, the son of Rehu,
303660	310680	the son of Peleg, the son of Eber, the son of Shelah, the son of Canaan, the son of Arphaxad,
311040	317720	the son of Shem, the son of Noah, the son of Lamech, the son of Methuselah, the son of Enoch,
318260	325240	the son of Jared, the son of Mahalalel, the son of Canaan, the son of Enos, the son of Seth,
325240	328640	the son of Adam, the son of God.
