start	end	text
0	7820	Luke 18. And he told them a parable to the effect that they ought always to pray and not
7820	15080	lose heart. He said, In a certain city there was a judge, who neither feared God nor respected man.
15480	18800	And there was a widow in that city who kept coming to him and saying,
19200	26460	Give me justice against my adversary. For a while he refused, but afterward he said to himself,
26460	33000	Though I neither fear God nor respect man, yet because this widow keeps bothering me,
33300	38560	I will give her justice, so that she will not beat me down by her continual coming.
38980	43500	And the Lord said, Hear what the unrighteous judge says.
44120	50660	And will not God give justice to his elect, who cry to him day and night? Will he delay long over
50660	55460	them? I tell you, he will give justice to them speedily. Nevertheless,
56240	56440	when the judge says, I will not give justice to him, he will not give justice to him.
56440	60300	When the Son of Man comes, will he find faith on earth?
60760	64700	He also told this parable to some who trusted in themselves that they were righteous,
65220	70400	and treated others with contempt. Two men went up into the temple to pray,
70880	77200	one a Pharisee and the other a tax collector. The Pharisee, standing by himself, prayed thus,
77700	83680	God, I thank you that I am not like other men, extortioners, unjust, adulterers,
83680	86040	or even like this tax collector.
86440	91320	I fast twice a week. I give tithes of all that I get.
92180	97460	But the tax collector, standing far off, would not even lift up his eyes to heaven,
97960	103500	but beat his breast, saying, God, be merciful to me, a sinner.
104620	109380	I tell you, this man went down to his house justified, rather than the other.
109920	115060	For everyone who exalts himself will be humbled, but the one who humbles himself
115060	116220	will be exalted.
116220	120740	Now they were bringing even infants to him that he might touch them.
121280	123600	And when the disciples saw it, they rebuked them.
124080	126220	But Jesus called them to him, saying,
127100	130200	Let the children come to me, and do not hinder them.
130820	133300	For to such belongs the kingdom of God.
134000	138740	Truly I say to you, whoever does not receive the kingdom of God like a child
138740	140380	shall not enter it.
141180	142860	And a ruler asked him,
143260	146200	Good teacher, what must I do to ensure that I am not a sinner?
146200	149500	And Jesus said to him,
150360	151620	Why do you call me good?
152300	153920	No one is good except God alone.
155140	156120	You know the commandments.
156820	159560	Do not commit adultery, do not murder, do not steal,
160120	163440	do not bear false witness, honor your father and mother.
164200	164940	And he said,
165640	167920	All these I have kept from my youth.
168620	171000	When Jesus heard this, he said to him,
171700	173540	One thing you still lack.
174120	176120	Sell all that you have and distribute,
176780	179100	and you will have treasure in heaven.
179640	181500	And come, follow me.
182180	185200	But when he heard these things, he became very sad,
185680	187480	for he was extremely rich.
188220	191060	Jesus, seeing that he had become sad, said,
191860	196140	How difficult it is for those who have wealth to enter the kingdom of God!
196740	200200	For it is easier for a camel to go through the eye of a needle
200200	203340	than for a rich person to enter the kingdom of God.
203960	205360	Those who heard it said,
205360	207900	Then who can be saved?
208660	209420	But he said,
210180	213980	What is impossible with men is possible with God.
214620	215700	And Peter said,
216440	219420	See, we have left our homes and followed you.
220040	221200	And he said to them,
221940	223080	Truly I say to you,
223580	226500	there is no one who has left house or wife or brothers
226500	229720	or parents or children for the sake of the kingdom of God
229720	233040	who will not receive many times more in this time
233040	235060	and in the age to come.
235360	236520	Eternal life.
237940	240580	And taking the twelve, he said to them,
241440	243760	See, we are going up to Jerusalem,
244240	247220	and everything that is written about the Son of Man by the prophets
247220	248160	will be accomplished.
249020	251620	For he will be delivered over to the Gentiles
251620	255180	and will be mocked and shamefully treated and spit upon.
255680	258160	And after flogging him, they will kill him.
258640	261680	And on the third day he will rise.
262020	264380	But they understood none of these things.
264380	266740	This saying was hidden from them,
267000	268860	and they did not grasp what was said.
270340	272160	As he drew near to Jericho,
272640	274960	a blind man was sitting by the roadside begging.
275620	277300	And hearing a crowd going by,
277560	279060	he inquired what this meant.
279800	280580	They told him,
281240	283300	Jesus of Nazareth is passing by.
284120	285100	And he cried out,
285760	288900	Jesus, Son of David,
289520	291420	have mercy on me.
292160	294000	And those who were in front rebuked him,
294000	294360	telling him,
294360	297500	But he cried out all the more,
298260	302560	Son of David, have mercy on me.
303320	306200	And Jesus stopped and commanded him to be brought to him.
306840	308680	And when he came near, he asked him,
309380	311360	What do you want me to do for you?
312080	312720	He said,
313420	317240	Lord, let me recover my sight.
317720	319260	And Jesus said to him,
320060	321320	Recover your sight.
321880	323920	Your faith has made you well.
324360	326680	And immediately he recovered his sight
326680	328980	and followed him, glorifying God.
329520	331680	And all the people, when they saw it,
331760	333180	gave praise to God.
333180	334180	Amen.
