start	end	text
0	8300	After he had finished all his sayings in the hearing of the people, he entered Capernaum.
8820	15540	Now a centurion had a servant who was sick and at the point of death, who was highly valued by him.
16120	23220	When the centurion heard about Jesus, he sent to him elders of the Jews, asking him to come and heal his servant.
23900	28180	And when they came to Jesus, they pleaded with him earnestly, saying,
28180	36220	He is worthy to have you do this for him, for he loves our nation, and he is the one who built us our synagogue.
37040	38380	And Jesus went with them.
39040	44500	When he was not far from the house, the centurion sent friends, saying to him,
45140	50560	Lord, do not trouble yourself, for I am not worthy to have you come under my roof.
51340	57020	Therefore I did not presume to come to you, but say the word and let my servant be healed.
57020	62060	For I, too, am a man set under authority, with soldiers under me.
62420	65060	And I say to one, Go, and he goes.
65420	68240	And to another, Come, and he comes.
68580	71660	And to my servant, Do this, and he does it.
72100	77280	When Jesus heard these things, he marveled at him, and turning to the crowd that followed him, said,
77960	82700	I tell you, not even in Israel have I found such faith.
83100	86200	And when those who had been sent returned to the house,
86460	87000	they found that they had been sent to the house, and they had been sent to the house,
87000	88100	and they had found the servant well.
89080	92220	Soon afterward he went to a town called Nain,
92700	95320	and his disciples and a great crowd went with him.
96080	101340	As he drew near to the gate of the town, behold, a man who had died was being carried out,
101740	104680	the only son of his mother, and she was a widow,
105120	108140	and a considerable crowd from the town was with her.
108800	112920	And when the Lord saw her, he had compassion on her, and said to her,
113460	114720	Do not weep.
115220	116980	Then he came up and touched the beard,
117000	120100	and the bearers stood still, and he said,
120560	124220	Young man, I say to you, Arise.
125040	129840	And the dead man sat up and began to speak, and Jesus gave him to his mother.
130760	134680	Fear seized them all, and they glorified God, saying,
135360	140680	A great prophet has arisen among us, and God has visited his people.
141040	146840	And this report about him spread through the whole of Judea and all the surrounding country,
147760	149640	And these are the assertions of the disciples where,
149800	151500	And I have included here the portrait of the father,
151660	152600	and my answer to them.
153560	154320	directly decline
154320	155520	before the father is incarnated,
155520	157880	and is based upon the bosom of his mother.
158660	159880	The disciples of John reported
159880	161360	all these things to him,
161860	165040	and John, calling two of his disciples to him,
165040	167080	sent them to the Lord, saying,
167080	169320	Are you the one who is to come,
169320	171500	or shall we look for another?
171960	174560	And when the men had come to him, they said,
174560	176560	John, the Baptist, has sent us to you, saying,
176560	180840	And on many who were blind he bestowed sight, and he answered them,
181580	183880	Go, and tell John what you have seen and heard.
184380	189580	The blind receive their sight, the lame walk, lepers are cleansed, and the deaf hear.
190100	193760	The dead are raised up, the poor have good news preached to them.
194460	197700	And blessed is the one who is not offended by me.
