start	end	text
840	2040	Matthew 18
2040	6820	At that time the disciples came to Jesus, saying,
7600	9780	Who is the greatest in the kingdom of heaven?
10040	15660	And calling to him a child, he put him in the midst of them and said,
16480	22520	Truly I say to you, unless you turn and become like children, you will never enter the kingdom of heaven.
23140	27760	Whoever humbles himself like this child is the greatest in the kingdom of heaven.
27760	32340	Whoever receives one such child in my name receives me.
33000	37100	But whoever causes one of these little ones who believe in me to sin,
37560	42400	it would be better for him to have a great millstone fastened around his neck
42400	44760	and to be drowned in the depth of the sea.
46120	51620	Woe to the world for temptations to sin, for it is necessary that temptations come.
52120	55140	But woe to the one by whom the temptation comes.
55540	57640	And if your hand or your foot...
57760	61300	If your foot causes you to sin, cut it off and throw it away.
61820	64700	It is better for you to enter life crippled or lame
64700	68640	than with two hands or two feet to be thrown into the eternal fire.
69400	73380	And if your eye causes you to sin, tear it out and throw it away.
73960	76720	It is better for you to enter life with one eye
76720	79960	than with two eyes to be thrown into the hell of fire.
81060	84140	See that you do not despise one of these little ones.
84140	87140	For I tell you that in heaven their angels...
87760	89940	I see the face of my Father who is in heaven.
90740	91720	What do you think?
92080	95340	If a man has a hundred sheep and one of them has gone astray,
95780	98100	does he not leave the ninety-nine on the mountains
98100	100720	and go in search of the one that went astray?
101800	104780	And if he finds it, truly I say to you,
105020	109120	he rejoices over it more than over the ninety-nine that never went astray.
109900	113080	So it is not the will of my Father who is in heaven
113080	115920	that one of these little ones should perish.
116880	117600	If your...
117600	118960	If your brother sins against you,
119420	122360	go and tell him his fault, between you and him alone.
122900	125580	If he listens to you, you have gained your brother.
126220	129740	But if he does not listen, take one or two others along with you,
129940	133820	that every charge may be established by the evidence of two or three witnesses.
134520	138220	If he refuses to listen to them, tell it to the church.
138840	141460	And if he refuses to listen even to the church,
141600	144860	let him be to you as a Gentile and a tax collector.
146220	147580	Truly I say to you,
147580	150300	whatever you bind on earth shall be bound in heaven,
150580	153620	and whatever you loose on earth shall be loosed in heaven.
154320	155700	Again I say to you,
156000	158780	if two of you agree on earth about anything they ask,
159020	161320	it will be done for them by my Father in heaven.
161900	164300	For where two or three are gathered in my name,
164860	166320	there am I among them.
167960	169780	Then Peter came up and said to him,
170360	174800	Lord, how often will my brother sin against me and I forgive him?
175080	177560	As many as seven times?
178400	179640	Jesus said to him,
180400	184740	I do not say to you seven times, but seventy times seven.
185720	188800	Therefore the kingdom of heaven may be compared to a king
188800	190860	who wished to settle accounts with his servants.
191640	193160	When he began to settle,
193580	196580	one was brought to him who owed him ten thousand talents.
197240	198580	And since he could not pay,
198900	202260	his master ordered him to be sold with his wife and children
202260	204500	and all that he had in payment to be made.
205300	207100	So the servant fell on his knees,
207100	208020	imploring him,
208440	209800	Have patience with me,
210040	211520	and I will pay you everything.
212560	213760	And out of pity for him,
214020	215940	the master of that servant released him
215940	217380	and forgave him the debt.
218040	219960	But when that same servant went out,
220300	221880	he found one of his fellow servants
221880	223960	who owed him a hundred denarii,
224220	225500	and seizing him,
225720	227360	he began to choke him, saying,
227700	228580	Pay what you owe.
228980	231800	So his fellow servant fell down and pleaded with him,
232180	233480	Have patience with me,
233660	234860	and I will pay you.
235420	236460	He refused,
236460	236540	and refused,
236540	236620	and refused,
236620	236640	and refused,
236640	236680	and refused,
236680	236720	and refused,
236720	236800	and refused,
236800	236820	and refused,
236820	236840	and refused,
236840	237080	and refused,
237100	238220	and went and put him in prison
238220	239760	until he should pay the debt.
240340	243180	When his fellow servants saw what had taken place,
243440	245240	they were greatly distressed,
245640	247820	and they went and reported to their master
247820	249340	all that had taken place.
250440	253040	Then his master summoned him and said to him,
253560	254960	You wicked servant,
255260	257060	I forgave you all that debt
257060	258580	because you pleaded with me,
259040	260760	and should not you have had mercy
260760	261940	on your fellow servant
261940	263940	as I had mercy on you?
264800	267080	And in anger his master delivered,
267080	267120	And in anger his master delivered,
267120	268260	and delivered him to the jailers,
268260	270640	until he should pay all his debt.
270640	271240	until he should pay all his debt.
271240	271700	But he did not even fall for your lies,
271700	272320	and will ever prevent you
272320	272460	And he did not even fall for your lies,
272460	273420	although he had enough
273420	274120	and also my heavenly father
274120	275880	will do to every one of you
275880	278540	if you do not forgive your brother
278540	279660	from your heart.
279840	290060	How will you forgive him?
292360	295060	Whether you forgive his brother
295060	297060	By loving him
