start	end	text
0	3140	San Lucas Kapitulo 24
30000	36040	Pag-amuam, nagparang itisibay dati dua lalaki ang makasisirap ni kawisda.
37200	42620	Iti na palalo abutong da, nagdumog na ngamkinuna dagiti lalaki kadakwada.
43320	47280	Apay birukan niyo dagiti natay, titao at sibibiyag.
48020	49880	Awan dito'y tanagunga rin.
50900	53540	Lagi po niyo nga idi at daid jay galilya,
54280	55620	imbaga na kada kayo,
55620	58860	ama sapol ama yawat ti anak titao,
59400	59620	karagiti makasabay,
60000	60800	na nagbasol,
61480	62960	mailansa iti kros,
63080	65580	at agungar iti maikatlo nga aldaw.
89400	89800	Pag-amuam,
89800	89820	nagparang iti,
89820	89980	at agungar iti maikatlo nga aldaw.
90000	94880	Ngayon, impag-arob dagiti apostoles at sarsarita laang ti imbaga dagiti mabay,
95660	97320	kat dida na mati kadakwada.
98040	99600	Iti day tamat lang aldaw,
100500	105180	magmagnatidwa nga adalan amapan iti may saa baryo managan Imaus,
106080	110640	nasurok asang apulok at may saa kilometro tika adayo ti Imaus manipod Jerusalem.
112920	115460	Sarsaritaan da dagiti amin ang napasama.
116160	118160	Kabayatan ti panagsarsarita da,
118880	119920	imasidag ni Jesus,
119920	121560	at nakikuyog kadakwada.
122460	126920	Nakita da ngam kaslan na kullaapan na gitimata da kat dida na ilasin ni Jesus.
127700	132740	Kino na ni Jesus?
133500	135540	Nagsaranda ang malidli dayan.
143980	146780	Kino na ati may isang agnagan kliyofas?
146780	146800	Kino na ati may isang agnagan kliyofas?
147580	148920	Kino na ati may isang agnagan kliyofas?
148920	178900	Kino na ati may isang agnagan kliyofas?
178900	208880	Kino na ati may isang agnagan kliyofas?
208880	238860	Kino na ati may isang agnagan kliyofas?
238860	268840	Kino na ati may isang agnagan kliyofas?
268840	268860	Kino na ati may isang agnagan kliyofas?
268860	298840	Kino na ati may isang agnagan kliyofas?
298840	328820	Kino na ati may isang agnagan kliyofas?
328840	358820	Kino na ati may isang agnagan kliyofas?
358840	388820	Kino na ati may isang agnagan kliyofas?
388840	392620	Kino na ati may isang agnagan kliyofas?
392920	400180	Kino na ati may isang agnagan kliyofas?
400180	402920	Kino na ati may isang agnagan kliyofas?
402920	408220	Kino na ati may isang agnagan kliyofas?
408220	410740	Kino na ati may isang agnagan kliyofas?
410740	412920	Kino na ati may isang agnagan kliyofas?
412920	418820	Kino na ati may isang agnagan kliyofas?
418840	448820	Itinagan na,
448840	452120	na agapo sa dilangit.
478840	480540	Ngayon nga adada iti templo,
480960	482860	na agdaydayaw iti Diyos.
