start	end	text
0	2720	San Lucas, Kapitulo 11
2720	8900	Itimaysang aldaw, agkar kararag ni Jesus itimaysa alugar.
9720	13720	Idimalpasan, kinuna timaysa kadagiti adalan na,
14460	17720	Apo, isuro na kami man ng agkararag,
18360	21460	kas itipan ang isuro ni Juan kadagiti adalan na.
22160	23720	Kinuna ni Jesus kadakwada,
24580	25780	No agkararag kayo,
26840	27840	kas to itikunayo.
27840	33900	Amami, maday-dayaw kumati na santuan anagan mo.
35100	36520	Umay kumati pagariham,
37640	41200	Itad mo kadakami titaraon amasapol mi itiinaldaw.
42640	45040	Pakawanin na kami kadagiti basbasol mi,
45860	49340	tapakawanin mimet dagiti amin anakabasol kadakami.
50940	53900	Di nakam iturong itinakaro apakasuutan.
54420	57000	Kinunapay ni Jesus kadagiti adalan na,
57000	61000	Kas pangarigan, ititinga tira bii.
62060	66160	Mapaan timaysa kada kayo itibalay, timaysa agayim na katkunana.
67560	71540	Gayem, pabuludan nakman ititalo at tinapay.
72920	75920	Dimagas nga min timaysa agayim ko itipanagbiyahina,
76520	78760	katawan apulos tiibakan kukenkwana.
79980	83380	Kas pangarigan, taisong bat tiadda itibalay.
84240	86000	Di nak ringringguren.
87000	89000	Na irikirpen ti ridao,
89700	91780	Kat na kaidda kamin kadagiti anak ko.
93080	96940	Diyak mabalinan ti bumangon amang tedken ka itiurayan niya.
97700	98680	Ibagak kada kayo.
99920	101720	Numan pay, agayim kayo.
102840	105660	Saan to a bumangon amang tedken ka ititinapay?
106760	108980	Ngamga po tady mo isardang tiagdawat.
110180	113640	Bumangon to amang tedken ka itiamin amasapol mo.
114380	115840	Ibagak nga rood kada kayo.
115840	116840	Agdawat.
117000	118000	Agdawat kayo.
118000	119000	Kahit maikan kayo.
119000	120000	Agsapol kayo.
120000	121000	Kahit makabirok kayo.
121000	122000	Agtuktok kayo.
122000	123000	Kahit mailukat to kada kayo tiruangan.
123000	124000	Tatiamin nga agdawat.
124000	125000	Maikan.
125000	126000	Tiagsapol.
126000	127000	Makabirok.
127000	128000	Tiagtuktog.
128000	129000	Mailukat to kenkwana tiruangan.
129000	132000	Siya sino kada kayo nga amma, timang ted itiulag iti anak na,
132000	133000	no dumawat iti ikan.
133000	134000	Ngunit,
134000	135000	ngunit,
135000	136000	ngunit,
136000	137000	ngunit,
137000	138000	ngunit,
138000	139000	ngunit,
139000	140000	ngunit,
140000	141000	ngunit,
141000	142000	ngunit,
142000	143000	ngunit,
143000	144000	ngunit,
144000	145000	ngunit,
145000	146000	hmm,
146000	147000	ngunit,
147000	148000	ngunit,
148000	149000	olala,
149000	150080	destefala tinha,
150080	153040	no dumawat iti itlog.
153040	155240	Nuda kayo.
155240	156600	Idintoadakas kayo.
156600	160760	Amuyot hiçbir iti naimbag kada kiti anakyo.
160760	162240	Dinto kengzers,
162240	163540	памag-терo,
163540	166940	tanong itiyama ng langit iti Espiritu Santo
166940	170160	kada kiti agdawat kenkwana.
170160	171960	Pangpaksyatan din I'dine,
171960	174720	sus tinis yok ng malaging found sir.
174720	174840	Manyour,
174840	174920	sin,
174920	175000	is,
175000	185360	May sa alalaki, idinapaksyatan ti dimonyo, makasaon dayti tao, nas daaw dagiti tattao, niyong kinunati dagduma kadakwada.
186220	194140	Nibel si Bob apangulo dagiti dimonyo, timangmang tadkin kwa naitipan na kabalin, amamaksyat kadagiti dimonyo.
194860	197480	Kayatmat dagiti dagduma asuutan ni Jesus.
197480	205900	Di nawat da nga rood kenkwana amang iparang itimilagro, apakakitaan itiianamong ti Diyos kenkwana.
206860	210820	Ngamam mo ni Jesus tipampanunutan da, katkinunanang kadakwada.
211460	217520	Saan niyagbayag tipagarian anabingay-bingay, kenagbibinusur dagiti tattao na?
218380	223460	Kastamet, amawarawara ti familia, noagbibinusur dagiti kamkamang na.
223860	227460	Nga rood, noagbibinusur dagiti pasuro tattao.
227480	231300	At ni Satanas, kasano tipanagpaot tipagarian na?
232120	240780	Kunayo apaksyatak dagiti dimonyo, babaen ititulong ni Belcibob amang tedkanyak itipan na kabalin nga agaramid itikasta.
241740	248320	Nukasta tipanang paksyat ko kadagiti dimonyo, kasanumit tipanang paksyat kadakwada dagiti pasuro tiyo.
249120	252140	Isudamat lang timang panaknek nga agbidot kayo.
252780	257360	Ngamsyak, paksyatak dagiti dimonyo, babaen.
257480	259240	Itipan na kabalin ti Diyos.
260100	265260	Daitoy timang ipanaknek, adimtengan kada kayo, tipagarian ti Diyos.
266080	271680	Nubantayan tinapig sa alalaki ti balay na, ket si sasagana ti aming nga armas na.
272560	275000	Saan aman ano dagiti sanikwana?
276080	280280	Ngam nurauten, kan parmakan tinapigpig sa alalaki.
281140	284760	Agawin na aming ti armas, anagtaltalkan ti aking balay.
285320	286360	Kalpasan na.
287480	289640	Angbingayin na dagiti tinakaw na.
290420	293820	Ti saan amakikadwa kanyak, busurin na.
294220	298300	Ti saan atumulong kanyak na agurnong, agiwara.
299120	302520	Nurumuar ti dakes nga espiritu itimay sa atao.
303320	308740	Mapanagsursor kadagiti lug lugar anamaga, ngagsapol itipaginanaan na.
309640	313160	Nuawan masapulan na, kunan na itinakam na.
314080	315820	Agsubliak itibalay ko.
315820	321580	Agsubli nga roon, kat masarakan na tibalay anadalos, ken naurnos.
322500	327960	Rumuar, kat mangisangpet itipitong espiritu at dakdakes paing ngam iso.
328680	330520	Kadwanay dangag na itisadyay.
331380	338220	Itikasta, dakdakes ti maududi akasasaad dayta atao, ngam tiimuna.
338220	345360	Idina sa uo ni Jesus daytoy, nagpukaw ti may saababae anaitalaong sadyay.
345820	350600	Nagkasat kit dinti ina, anang ipasngay kinang tagibigin ka.
351400	352060	Kinunana.
353760	359840	Nguyen, ngam nagkasgasat pa'y dagitidumngeg, ken mang tungpal itisao ti Diyos.
361380	362460	Insumbat ni Jesus.
363520	369800	Idi umadado dagitita tao, anang aribongbong ken ni Jesus, intuloy na tinagsao.
370700	373840	Nagdakasin aya dagitita tao kadagitin aldaw.
373840	376420	Agdawat da iti milagro.
377220	381720	Ngam awan to ti maited kadakwada, malaksid ti milagro ni Honas.
382600	387620	Kas itipanagbalin ni Profeta Honas, apagilasinan dagitita ganinevi.
388420	394740	Kas tamit niagbalin to ti anak ti tao, apagilasinan dagitita tao, kadagitoy apanawen.
395500	397400	Intun aldaw ti panangukom.
397900	403720	Tumak der to ti reyna iti abagatan, amang idarom kadagitita tao itidaitoy.
403840	404540	Nakapututan.
405440	409340	Agsipod tanagdalyasat, manipod itipagilyan na.
410240	413880	Tap no may nadenggan tinainsiriban apan nursuro ni Solomon.
414780	415960	Ibagak kadakayo.
416860	420260	Addadito intimay sa anatantanok ngam ni Solomon.
421420	423180	Intun aldaw ti panangukom.
424220	427600	Tumak der to dagititaga ni nevi, amang idarom kadakayo.
428600	430860	Tanagbabawida kadagitibas basulda.
431420	433720	Idinang ngaigda ti panangas kasaba ni Honas.
433840	438240	At dadito'y, ibagak kadakayo.
439240	442860	Timaysa anatantanok ngam ni Honas.
443620	448840	Awan manggangat itipagsilawan, sana ilinged, wen no kaluban.
450460	453500	Iparabaw na kit di itinairanta apagsaadan na.
454300	458840	Tap no makita dagitita tao't tilawag na, apaman asumrekda itibalay.
460140	463840	Dagiti matam, ti panakasilaw tibaginga.
463840	469840	Nung nasalunat dagiti matam, nalawag ti entero abagim.
470860	473720	Ngam, nusaan anasalunat dagiti matam?
475080	476840	Nasipnget ti entero abagim.
478220	483860	Agan nad kangarod, tap no tisilaw nga addaken ka, saan aki nasipnget.
484600	487420	Isotga po na anu nalawag ti entero abagim.
488240	491840	Kat awan tipaset na anasipnget, pasigto analawag.
491840	497060	Akasla silsil nagan na katimaysa anaranyag asilaw.
498840	501060	Kalpasan ti panagsaun, Yesus.
502020	505620	Inawis timaysa, apariseyo, amakipangan, kenkwana.
506460	508960	Napane, Yesus, kat simango itipanganan.
509920	514220	Nasdaaw, tipariseyo, idimakita na asaan anagboggo, Yesus.
514520	516000	Sakbay, tipanangan na.
516900	518940	Ngum, kinunati, apo, kenkwana.
519660	520940	Dakayo, apariseyo.
521840	524580	Dalusan niyo ti ruar ti tasa kenpinggan.
525520	529000	Ngayon napno ti unegyo itiranggas ken kinadakes.
530340	531240	Maag kayo.
532460	534780	Ti Diyos anangaramit iti akin ruar.
536220	537040	Saan aya?
537800	539540	Ngayon naramid met ti akin uneg.
540760	545400	Itedyo kit di kadagitin na panglaw tinagyan kadagitin tasa kenpinggan niyo.
545720	550400	Kit nadalusto amin na nabanag kada kayo itiimatang tilinteg.
550400	553400	Asi kayo, pay, apariseyo.
553400	558400	Agpay sungay tedyo iti Diyos ti apagkapol lo itiapit iyo amenta.
558400	562400	Ruda, ken dadduna pay anat nating.
562400	568400	Ngum, diyo met ikaskaso ti kinalinteg ken panagayat iti Diyos.
568400	571400	Dagito'y tirebang yu atong palen.
571400	574400	Kit di yu liwayan dagiti dadduma.
574400	577400	Asi kayo, pay, apariseyo.
577400	579900	Pagayayat yu dagiti kang runamit.
579900	583900	Di kang runaan apagtugawan kadagiti sinagoga.
583900	586900	Ken makablaawan iti publiko.
586900	588900	Asi kayo, pay.
588900	592900	Mayarig kayo kadagiti tantanem nga awan markana.
592900	595900	Abad-badde ken dagiti tattao.
595900	597900	Tadidaan mo atanem.
597900	602900	Maestro, kinunaken kuha natin maysa ang maestro itilinteg.
602900	606900	Insulto mat kada kami itikasta panagsaom.
606900	609900	Asi kayo, pay, ama maestro itilinteg.
609900	611900	Insungbat ni Yesus.
611900	615900	Ipabaklay yu kadagiti tattao dagiti na dagsen nga awit.
615900	619900	Ngayon di kayo matagunay at tumulong kadakwada.
619900	621900	Asi kayo, pay.
621900	627900	Tayaramidan yu kadagiti napipintas atantanem dagiti profeta at pinapatay dagiti amayo.
627900	629900	Kinaagpay suna.
629900	634900	Ipakita yu nga anamungan yu tiinaramid dagiti kapuunan yu.
634900	637900	Pinapatay da dagiti profeta.
637900	640900	Sayo yaramidan ida ititanemda.
640900	644900	Dahito'y tigapo na akinunati sirip ti Diyos.
644900	650900	Mangiba unak to kadakwada kadagiti profeta ken apostoles.
650900	653900	Patayin dan to ti sumagmamano kadakwada.
653900	656900	Ket idadanes dan to dagiti daduma.
656900	658900	Itikasta.
658900	662900	Madusan to dagiti tattao itidaytoy akapututan.
662900	666900	Gapo itipan nakapapatay dagiti amin a profeta.
666900	669900	Manipod pan nakaparswa't tilubong.
669900	673900	Nang rugi itipan nakapapatay ni Abel.
673900	676900	Aginga itipan nakapapatay ni Sakaryas.
676900	681900	Itinagbaitan ti altar ken tinasantuan at diso.
681900	683900	Uwan.
683900	685900	Ibaga kada kayo.
685900	689900	Madusan to dagiti tattao itidaytoy akapututan.
689900	693900	Gapo amin kadagito'y apamapatay.
693900	695900	Asi kayo, pay.
695900	698900	Ama maestro itilintag.
698900	703900	Inlam nang nyo titulbag amang lukat itiruangan ti balay ti sirib.
703900	705900	Madi kayo asumrek.
705900	709900	Ket paritan nyo pay dagiti agpanggap asumrek.
709900	712900	Baya't ipapanaw ni Yesus iti balay.
712900	718900	Napalalo't ipanang babalaw ken kuwana dagiti pariseyo ken mamaestro itilintag.
718900	724900	Ado't isinaludzod da ken kuwana, takayat dalanga at namaisauna apang tiliwan da ken kuwana.
725900	726900	Sabahin ipapakakata.
726900	727900	Ikaw ang pam Mi bikin o si-,
727900	728900	O aprender mo nito'y daan.
728900	736880	Maraming
736880	737920	Ky değişan
743920	749940	yung
749940	753940	kalimut.
753940	754960	Walang
754960	755900	algoritmo.
