start	end	text
0	3580	San Maccio, Kapitulo 19
3580	13480	Idinaisaon ni Jesus dagitoy, pimanaw iji Galilya kitnapan itisakop ti Hudya itibalasiu ti Karayan Hordan.
14200	19040	Ado atataw ti si Murut Kinkwana, kit pinaimbag na ida sa Diyay.
19800	26440	Imasideg Kinkwana ti sumagmamano a Farisio tap nusuutin da babaen itipanagsaludso da.
26440	31760	Ipalubos ka di tilinteg na isina ti lalaki ti asawa na ti urean niyang agapo?
34280	38140	Diyo ka dinabasa daytoy apaset tinasantuan na surat?
39400	44920	Idi pong anay, tinamarswa inaramid na ida alalaki ken babae.
45800	46600	Kinunanapay.
48220	52400	Daytoy tigapuna apanawan to ti lalaki dagitinaganak Kinkwana,
52400	55240	ket makitipon to iti asawa na.
56120	56400	Ket apanawan.
56440	58380	Pagbalindanton amaymaysa.
59660	61580	Isotga puna asaandan adwa,
62420	64900	nudiket maymaysadan abagi.
66040	71040	Ngarod, saan apagsinaan ti tao ti pinagtipon ti Diyos?
71820	74340	Sinaludsod Kinkwana dagit ti Farisio,
75120	81840	Ape ngarod nga imbili ni Moises na ikan ti lalaki ti asawa na ti kasuratan ti panagsina sa napapanawit?
82480	84260	Natangken nga minti ulo yo.
84960	86420	Isoan nang ito yang ni Moises?
86440	90620	Itilintag amang ipalubos nga isina yu ti asawa yo.
91260	92460	Kinunan ni Jesus.
93320	95240	Ngamsaan na kastoy itipunganay.
96160	100740	Ngarod, kunagkada kayo at ilalaki amang isina iti asawa na,
101420	103220	idinto asipupud no Kinkwana,
104120	108540	makabasol iti pannakikamalala no mga asawa iti sabali.
109260	110760	Kinunan dagit ti Adalan.
110760	114180	No kastati kasasaad ti agasawa,
114180	118900	na sa isaya at langarodin nga awan ti agas asawa.
119560	121020	Simungbat ni Jesus.
121660	125620	Saan nga agpaay daytoy apan norsuro ititunggal maysa?
126620	129060	Nudilaeng kadagiti pakaitidan na.
129940	134060	Tanaduma-duma ti gapo ti saan apanagasawa dagiti lalaki.
134860	139180	Adda di mga asawa tanayanakdanga at dapagkurangan ti kinalalaki da.
140280	142180	Addamit dagiti di mga asawa,
142180	143180	gapo tanakapunda.
144180	146140	Kahit dagiti daduma,
147420	150320	gapo itipanagsirbida itipagaryan ti langit.
150900	153500	Ti makatumpal itidaytoy apan norsuro.
154420	155580	Ipatumpal na kuma.
156400	160720	Adda sumagmamano at ataw anang yasideg kadagiti ubing kin ni Jesus
160720	165480	tatno ipatay na ti ima na kadakwada kin ikararagan na ida,
166060	170140	ngim inungtan idadagiti Adalan gapo iti inaramid da.
170800	173280	Palubusan niyo dagiti ubing umay kanyak.
173680	174160	Kinunan dagiti adalang,
174160	175140	Kinunan ni Jesus.
175800	177140	Di yu paritan ni da,
177680	181160	tadagiti kas kadakwada at agtagikwa itipagaryan ti langit.
182320	186080	Kahit impatay na ti ima na kadakwada sa pimanaw.
186740	190280	Napan ti may sangagtutubo kin ni Jesus kahit sinaludsod na.
191000	191600	Maestro,
192180	196320	anya tinaimbag nga aramidek tap no magunod ko tibiyag ngagnanayon?
197040	198600	Apay asaludsod ang kanya,
199080	200240	no anya tinaimbag.
200980	202340	Insungbat ni Jesus.
202540	203980	May may sala,
204160	205140	ang tinaimbag.
205980	208540	No kayat mo tisumrek itibiyag ngagnanayon,
209220	211280	tung palem dagiti bilbilin.
212040	213240	Anya abilbilin?
214020	214960	Sinaludsod na,
215340	216340	insungbat ni Jesus.
217440	218660	Di ka mamapatay.
219600	220920	Di ka makikamalala.
221880	222900	Di ka agtakaw.
224080	225840	Di ka agsaksi itiulbod.
226520	228840	Agraam ka kadagitinagan na ken ka.
228840	231440	Ken ayatantipadam atao,
231880	233840	akas itipanagayat mo itibagim.
234160	237160	Tumtong palak amin dagito'y abilbilin.
237160	239160	Insungbat tiagtutubo.
239160	242160	Anyapay itipagkurangak.
242160	244160	Kinunan na Jesus kin kuwana.
244160	247160	No kayat mo ngaawan itipagkurangam,
247160	250160	inka ilakot ti aming asanikwam.
250160	253160	Itad mo kadagitinapanglaw itipaglakwam,
253160	257160	ket adanto kinabaknang mo ijaylangit.
257160	260160	Kalpasan na, umay ka sumurot kanya.
260160	263160	Idi mangyag tiagtutubo daytoy.
263160	264020	Itad mo kadagitinapanglaw itipaglakwam.
264020	266020	Sililidaya pimanaw.
266020	269020	Agsipot tanabaknang unay.
269020	272020	Kinunan ni Jesus kadagitiadalan na.
272020	277020	Ibagak kada kayo anarigat tuasumrek dagitibaknang itipagaryan ti langit.
277020	282020	Ulitek, narigrigat tiisaserek tibaknang itipagaryan ti Diyos,
282020	287020	ngam tiilulusot ti kamelyo itiabot ti dagom.
287020	292020	Napalalo ti sidaaw dagitiadalan iti mangyagdadaytoy.
292020	293020	Siya sino nga rudan ti maisalakan?
293020	296020	Sinalutsod na, minatmata ni Danehesus,
296020	298020	ket insumbat na.
298020	300020	Saan ang maaramid ti tao daytoy?
300020	303020	Ngam kabailan amin ti Diyos.
303020	305020	Nagsaon ni Pedro,
305020	307020	Kitaang apo,
307020	311020	binabayan mi amin ket simurot kamikin ka,
311020	314020	anyan tungarod ti gonggo nami.
314020	316020	Kinunan ni Jesus kadakwada.
316020	318020	Ibagak daytoy kada kayo.
318020	321020	Inton ang tugaw ni Danehesus.
321020	327020	Inton ang tugaw ti anak ti tao itinagloryaan at trono na itibaro alubong.
327020	330020	Dakayo asimurot kaniyak.
330020	334020	Agtugaw kay tumet kadagiti sangapulo ket dua at trono.
334020	339020	Amang ituray kadagiti sangapulo ket dua at tribo ti Israel.
339020	343020	Ket siya sino man anang panaw itibalay,
343020	345020	kakabsat,
345020	346020	naganak,
346020	347020	anak,
347020	349020	wenno dagdagana gapo kaniyak.
349020	352020	Umawat to itimaming gasot aka ado,
352020	356020	ket tawid nanto tibiyag nga agnanayon.
356020	360020	Ngam ado dagiti umununa ita amaud udin to.
360020	366020	Ket ado dagiti maud udi ita nga umununan to.
