start	end	text
0	2900	San Lucas, Kapitulo 13
2900	5720	Itidaita at tsyempo,
6640	9000	Adaso magmamano at ataos sa djay
9000	10700	anang ibagakin ni Jesus
10700	13240	maipapan ka dagiti taga Galilea
13240	15160	at pinapatay ni Pilato
15160	18620	idimadamada ng agidatdaton iti Diyos.
19520	21140	Kinunakadakwada ni Jesus,
22120	26140	Gaputakasta tipan nakapapatay dagiti taga Galilea.
26900	29540	Ipagarupyo ka di adakdakkal ti basolda,
29540	32440	niyam dagiti da duma at taga Galilea?
32940	33740	Saan?
34540	35640	Ibagak ka da kayo?
36380	39300	Ano saan kayong agbabawi kadagiti basbasol yo?
40020	42540	Matay kayo to amin akas kadakwada.
43380	45520	Ket anyamit tipan nang ipagarupyo
45520	48300	kadagidi sa nga pulo ket walo anatay
48300	51880	anagaburan idinarbati tore ijay silowe.
52600	55400	Ipagarupyo ka di adaytoy timangipaniknek
55400	59480	adakdakis da niyam dagiti amin at ataong
59480	59520	ngayon.
59540	61380	Ipagarupyo ka di sa nga na nagdaanag
61380	61980	sa ilang pagsasawa.
61980	62300	Saan?
63120	64240	Ibagak ka da kayo?
64860	67800	Ano saan kayong agbabawi kadagiti basbasol yo?
68640	72080	Matay kayo to amin akas kadakwada.
72740	75960	Sinaritan ni Jesus daytoy apang ngarig kadakwada.
76400	78360	At daidi may sa ataong
78360	81700	na adamulan na nga igos iti kaubasan na.
82460	83180	Na minsan,
84180	86280	napan na kinita noo at dabungan na
86280	88560	niyam awan na sarakan na.
88580	89520	Kino na ito na,
89520	91480	na nangarod itipagay-aywanan na.
92460	93160	Kitaan,
93800	94780	talo at awenen
94780	96900	ng umumayak dito'y ngagbirok
96900	98620	itibunga dito'y ngayigos.
99420	101460	Awan pa'y nasarakak abunga na.
102240	102920	Puka naman,
103820	105160	apay ngaibusin nati
105160	106060	kinatabati daga.
107200	109040	Ngaminsong batiyagay-aywan.
110300	110720	Apo,
111240	111900	bayampay,
112700	114280	uray itala at awenen.
115220	116680	Kaliyak to tilaulaw na
116680	118540	sa kunto abunwan.
118540	121280	No agbunga inton umay at awen,
121780	122900	nasaya at
122900	124840	nosanyagbunga
124840	126400	papukan munton.
148540	153720	Inaimbagan kan iti sakit mo.
154640	155920	Kinunan ni Jesus kenkwana.
156440	158340	Impatay ni Jesus dagiti imana.
159320	160600	Dagos ang nagtakder
160600	162280	ti babae asililintag
162280	164100	kat nagdaydayaw iti Diyos.
165100	165940	Nakapungtot
165940	167720	ti agturay iti sinagoga.
168700	170540	Gapo tanangagas ni Jesus
170540	172200	iti aldaw apanaginana
172200	174420	kat kinunana kadagiti tattao.
174420	176220	Inem nga aldaw
176220	177660	tipanagtrabaw tayo.
177660	179740	Ngarod, umay kayo
179740	181580	agpagapas kadagitang aldaw
181580	183700	asaan kiday nga iti aldaw
183700	184500	apanaginana.
185120	187120	Ngaminsong ba ti apo kenkwana?
187860	189480	Dakayo nga agin sisingpet.
190060	191540	Iti aldaw apanaginana.
192400	193840	Diyo ayawar waran
193840	195940	ti baka wen no asnoyo
195940	197440	iti nakaipar nga danda
197440	199360	tap no yung kay ipainom ida.
200040	202060	Sangapulo ketwalo at awenen
202060	203700	apinarigat ni satanas
203700	205280	daytoy nga anak ni Abraham.
205540	207280	Saan ay haarumbang nga itangangay?
207660	208860	Aldaw apanaginana
208860	212000	mawayawayaan iti pannakabalod na?
212740	213840	Nabainan amin
213840	214980	ang kabusor ni Jesus
214980	216600	gapu iti insumbat na.
217260	219200	Ngayong nagragsak dagitit tattao
219200	220680	gapuka dagiti amin
220680	222800	ang nakaskasdao nga inaramid na.
223560	224600	Sinaludso'd ni Jesus.
225620	227080	Anya ti kayarigan
227080	228660	tipagarian ti Diyos.
229700	231240	Anya ti mabalinko
231240	232220	apang ipadaan.
232940	234380	Kastoy ti kayarigan na.
235220	237540	Mangala ti may sa atao iti bukal
237540	238380	ti mustasa
238380	240920	nga imula na iti minuyungan na.
241900	242620	Nagtubo
242620	244460	ket nagbalin akayo
244460	246640	ket nagumukan
246640	249240	dagiti tumatayab dagiti sang sangana.
250100	251760	Sinaludso'd manan ni Jesus.
252700	254040	Anya ti pangyarigak
254040	255440	iti pagarian ti Diyos.
256620	258180	Kastoy ti kayarigan na.
259000	260840	Mangala ti may sa ababae
260840	261800	iti libadura
261800	264480	ket igamay na iti upat
264480	266420	apulo alitro nga arina.
266420	266460	Angal na iti upat apulo alitro nga arina.
267540	268540	Angal na iti upat apulo alitro nga arina.
268540	269540	Angal na iti upat apulo alitro nga arina.
269540	272520	Bumsog ti entero amasa.
273940	275420	Iti dalan na
275420	276640	amapan ija Jerusalem
276640	278820	nang isurusuro ni Jesus
278820	280180	kadagiti nalabasan na
280180	281780	ngayl ili ken barbaryo
281780	284160	at danagsaludso'd ken kwana.
284900	287020	Apo, manmano ka di
287020	288420	dagiti maisalakan?
289200	290960	Insungbat ni Jesus kadakwada.
291740	292660	Aramidin niyo
292660	294140	at ikabailan niyo asumrek
294140	295640	iti nailat arwangan.
296700	297420	Agsipod,
297540	299960	tadunto ti agtarigagay asumrek
299960	301980	ngamdi danto makastrek.
303120	304360	Inton tumakdaren
304360	305520	ti amati familia
305520	308160	tap numapan na irikap tiruangan.
309700	311320	Mabati kay to itiruar.
312200	313820	Uray agtugtog kayo
313820	315100	ket kunayo.
316040	318140	Apo, ilukat mo man
318140	318820	tiruangan.
319700	321140	Isungbat nanto kadakayo.
322140	323980	Jak ammo no tagaano kayo.
324760	325360	Itikasta.
326180	326820	Kunayon to.
327540	328680	Nakipangpangan.
329400	331220	Ken nakiininom kami ken ka.
331860	333920	Ket nangisursuro ka ijay ilimi.
334700	335920	Isungbat nanto manen.
336800	339000	Jak ammo no tagaano kayo.
339720	341060	Umadayo kayo kanyak.
341840	342800	Dakay amin
342800	344120	amanagdakdakes.
344900	345740	Agsangit.
346440	348160	Ken agnaretnget kay to
348160	350600	inton makitayo nga adada Abraham.
351420	352020	Isaak.
352800	353280	Hakub.
354120	355960	Ken dagiti amin a profeta
355960	357340	itipagaryan ti Diyos.
357540	360220	Idinto nga adakay itiruar.
361180	362660	Umay to dagitita tao
362660	364040	nga agapo itidaya
364040	364780	ken laod.
365580	366620	Itiamyanan
366620	367960	ken abagatan.
368940	370220	Ket sumangodan to
370220	372240	amangan ijepagaryan ti Diyos.
373000	373640	Kitaan nyo.
374460	376140	Adadagiti maudi ita
376140	377020	nga umunan to.
377800	379980	Ket adadagiti umunan ita
379980	381180	amaudin to.
381840	383760	Itiday tamatlaang aldaw
383760	385680	na pan kinesus
385680	387300	itisumagmamanu apiriseyo.
387540	388680	Ket kinunada
388680	389400	ken kuwana.
390180	391940	Masapul apumanaw kadito'y
391940	393940	ket inkay tisabali alugar
393940	396580	takayat na kaapapatayan ni Herodes.
397240	399640	Inkay ibaga itiday tanga aso.
400420	401480	Insumbat ni Jesus
401480	402180	kadakwada.
402900	404740	Ita ken inton bigat.
405620	407540	Paksiyatek dagiti demonyo
407540	409240	ket manggagasak.
410320	411620	Itimaikat lungal daw.
412860	413860	Malpaskon ton
413860	414760	ti aramid ko.
416020	417520	Ngam ita ken inton bigat.
417540	420340	Ken itisumarunupay nga aldaw.
421360	422820	Masapul nga ituloy ko
422820	423380	timag nga.
424440	425400	Saan arumbeng
425400	427580	amapapatay ti may saa profeta
427580	428880	itisabali alugar
428880	430760	no saan nga ijay
430760	431440	Jerusalem.
432240	433440	O Jerusalem!
434400	436480	Jerusalem amang papatay
436480	437620	kadagiti profeta
437620	440480	ken mangubur kadagiti imbaon
440480	441360	ken kati Diyos.
442560	444240	Namin ano akinayat ko
444240	446080	nga umungin dagiti anak mo.
446420	447460	Kas,
447540	448980	itipan nang sa lukob
448980	450720	ting upa kadagiti piyak na.
451660	452940	Ngayon madi kayo met.
453680	454100	Ita,
455340	456240	mabaybayan
456240	457860	amamimpinsan ti balayo.
459180	460340	Ibagak kada kayo
460340	462460	at didakton makita
462460	464120	aginga itidumten
464120	465720	ti tsyempo ako nayo.
466940	468480	Bindisyonan ti Diyos
468480	469180	ti umay
469180	471420	itinagan ti apo.
