start	end	text
0	3160	San Mateo, Kapitulo 12
30000	36840	Saan niyo kadi anabasa iti inaramid ni David?
37160	39840	Idi iso kandag iti tattao na nagbisinda?
40620	42080	Insumbat ni Jesus,
42960	44080	Simrek ni David,
44600	46640	kandag iti kadwana iti balay iti Diyos,
47140	50300	kat kinanda iti tinapay anaidaton iti Diyos.
51760	54220	Maisalungasing iti lintag iti inaramid na,
54760	59160	tadag iti laang papaditi mapalubusan amangan iti dayta at tinapay.
60000	65740	O eno, diyo ay anabasa iti lintag ni Moises nga iti aldaw apanaginana?
66560	70560	Saan amakabasol dagiti papadi iti unag ti templo,
71220	74080	nupay salungasingin dati lintag iti panaginana?
75440	80380	Ibagak kada kayo na adaditoy ti Maisa anang nangruna ngam ti templo.
81400	82940	Kunatinasantuan asurat,
84520	86160	Asi tikalikagumak,
87000	88900	saan adaton amapuuran?
90000	93020	Noagpayso nga amuyo iti kaipapanandaytoy,
94440	96900	diyo kumaukumendag iti awanbasol na,
97820	99700	agsipod tatianak iti tao,
100600	103120	iso iti apu ti aldaw apanaginana.
103840	106180	Pimanaw ni Jesus iti dayta alugar,
106640	108140	kat napan iti sinagoga,
108860	112840	at dalalaki sa djay aparalitiko iti Maisa nga imana,
113480	116460	kat gapo takayat iti sumagmamano at ataos sa djay
116460	119400	na idarom ni Jesus sinaludsodda.
120000	124840	Iparit aya ti linteg tayo iti panangagas iti aldaw apanaginana?
125540	127340	Kinunan ni Jesus kada kuwada,
128040	131240	Kas pangaringan, iti aldaw apanaginana,
132020	135460	ti karnero ti Maisa kada kayo matnag iti abot.
136560	138660	Di na aya alain ken aunan,
139680	142580	napatpatag nga dayo ti tao ngam ti karnero.
143460	145680	Isotga po nga ipalubos ti linteg,
145680	147880	iti panagaramid iti naimbang,
148320	149860	iti aldaw apanaginana.
150580	152940	Kinunangarod ni Jesus iti lalaki,
153720	157800	Inunat ti lalaki iti imana,
158300	161000	kit imimbag akas iti Maisa nga imana.
161740	164340	Pimanaw dagit ti Farisyo tatnotulaganda
164340	167100	nukasanuti panang papatayda kini Jesus.
167980	170680	Idinaamuan ni Jesus ti gandat dagit ti Farisyo,
171200	172200	pimanaw sa djay.
172920	175700	Simurot kinkwana dagit ti aduo at at tao,
176320	178300	inagasan na amin dagit ti masakit,
178880	179920	binilin na idang,
180000	182920	naawan pangibagbagaanda iti maipapan kinkwana,
183460	185520	tap numatumpal ti kinunati Diyos,
185660	187700	babaen kini Profeta Isayas.
189580	190200	At ito ay pinili,
190720	193140	ito ay ayatek ken pakaiwak unay,
193740	195920	ito ay kuntot espiritok kinkwana,
196600	201500	kit ipakaamuanan to kadagit amin at at tao ti yaay ti tsyempo ti ustisya.
202380	206000	Ngayon din to makisupyat wino agpukaw karitikal kalsada,
206780	208860	kit din to makatitiling titimeg na.
208860	216020	Dinan tutokkulin tinaparpar aruno wino idepen tila kukuridimdem asilaw,
216820	221560	saan to ngagsardeng aging gaitidina mapagbaligi ti kinalinteg,
