start	end	text
0	2500	San Marcos, Kapitulo 3
2500	7460	Iti na minsan nga ipapanmanin ni Jesus iti sinagoga
7460	11540	at dalalaki sa djay a paralitiko ti may saa nga imana
11540	14480	at datataw amang palpaliw ki ni Jesus
14480	17680	no paimbagen na ti lalaki iti aldaw ti panaginana
17680	20860	tapno at dapang pabasulan da kin kuwana.
21560	22560	Umay ka dito eh!
23260	25260	Kinunan ni Jesus iti lalaki
25260	28240	ketsi na lutsod na kadagititataw.
28240	33420	An yate palubos ti linteg nga aramiden tayo iti aldaw apanaginana.
34240	36520	Tumulong, wen no mang ranggas?
37600	40620	Mang ispal iti tao, wen no mang patay?
41380	42600	Ngem na gulimik da.
43280	46420	Sipupuntot ni Jesus akimita kadakwada.
47040	51180	No paikasta, inay-ay na idaga po iti kinatangken ti ulo da.
51900	53180	Unnatem ta imam.
53940	55500	Kinunana iti lalaki.
56100	58200	Inunat ti lalaki ti imana
58200	59560	ket imimbag.
60300	62480	Rimwardag ti farisyo iti sinagawga.
63520	67940	Nakiuman da adagos iti sumagmamano akaming ti partido Herodiano.
68820	72120	Nagtutulagan da no kasanuti panang patay da kin Jesus.
73520	77740	Nagpakne ni Jesus kin dagiti adalan na itiigid ti danaw ti Galilea
77740	80540	ket si murot kin kuwana ti aduatao.
81300	85660	Naggapuda iti Galilea, Hudea, Jerusalem, Idumea
85660	88180	agraman kadagiti diso iti banlaso.
88200	93540	Huwagin ni Jesus katin khadal brothers same ba tapos damdaman dati Kwena.
93540	103300	Understand si woo sign
103300	106960	na akotaw sa siyempre ito.
108340	113120	Alaw na ni Jesus ito nun sa dadagpan na barangay ito.
113120	116160	Yan ang solki ka daw hiyan niイe Riverside ako.
116160	117980	Yan ang isa,
118200	126380	Tunggal maimatangan dagit itataw alinuganan dagit itidakis ng espiritu at paklebda itisakaanan na sa dayikis.
127220	130380	Siko, tiyanak ti Diyos!
131980	139360	Ngayon na inget tibilin ni Yesus kadagit itidakis ng espiritu na awan pangibagbagaan da itikinesay asino na.
140180	145060	Simang at ni Yesus itimay sa aturod, ket inayaban na dagit itikinayat na.
145060	151060	Na panda kenkwana ket pimili itisangapulo ket dwa at dinutukan na ng apostoles.
152400	154760	Pinili kayo amakikadkadwa kanya.
155500	157060	Imbagana kadakwada.
157800	165500	Ibaon kayong tupay amapan mga skasaba, ket maikkan kayo itipan na kabalin amang paksyat kadagiti dimonyo.
166220	168920	Dagitoy dagitisangapulo ket dwa apinili na.
169700	172920	Ni Simon apinanaganan na itipedro.
173260	174920	Da Santiago kenkwana.
175060	176700	Ibaon nga anak ni Zebedio.
177460	180800	Pinanaganan na dagiti aggabsat iti buwanerges.
181280	184040	Kayat nasa uwen, anak tigurood.
184940	189840	Andres, Felipe, Bartolome, Macho, Tomas,
190620	195360	ni Santiago nga anak ni Alfeo, Tadeo, Simon apatriota,
196140	199300	ke ni Judas Iscariote anang liput ke Yesus.
199840	201360	Nagawid ni Yesus.
201940	204300	Adumanin at atao tinagumungket sa amin.
205060	208440	Adumanin ang masangon ni Yesus ken dagiti adalan na timangan.
209100	215080	Apaman anadamag daytoy dagiti kabagyan na napanda itiayan ni Yesus tapno ipanawda.
215900	216880	Agmauyungin.
217620	219560	Kunkunangamin dagiti tattao.
220320	221780	Liluganan ni Bilsebub.
222540	227120	Kinunati sumagmamano ang maestro itilinteg anagapu ije Jerusalem.
228020	231060	Ti pangulo dagiti dimonyo timangmangtid kenkwana itibilag
231060	234060	amang paksyat kadagidakas ng espiritu.
235060	238400	Isot gapunang inayaban ni Yesus dagiti tattao
238400	242400	ketsinaritan na kadakwada ti sumagmamano apang ngarig.
242900	246580	Mabalin aya apaksyaten ni Satanas ti pag inametlaen.
247700	251040	Noagbibinusur dagiti tattao itimay sa apagaryan.
252140	254060	Marpuog dayta apagaryan.
255400	258300	Noagliriri dagiti kamang itimay sa afamilya.
259660	261700	Marakrak dayta afamilya.
262720	263100	Ngarot,
263100	266860	numabingbingay ti pagaryan ni Satanas
266860	269640	kat agdidin na daal dagiti tao na.
270820	271740	Diagpaot,
272440	274640	kat dumtengan ti kanibusanan na.
275380	278500	Awan makastrek itibalay tinapig sa atao.
279280	281460	Tapno italaw na dagiti sa nikwana.
282680	285280	Repeten na painga umuna tinapig sa atao.
286020	288560	Santo ag samsam itiuneg tibalay.
289620	290540	Laglagipin niyo,
290540	294100	Amapakawan amin abasol dagiti tattao
294100	298440	kan amin nga isasauda amaibusur iti Diyos.
299460	300720	Ngam, pulos,
301320	304280	adinto mapakawan ti siya sinuman nga agsao
304280	307360	iti maibusur iti Espiritu Santo.
308240	311500	Tanakaaramid iti agnanayon abasol.
312200	315380	Insao ni Jesus dagitoy taad daso magmamano, anagkuna?
316180	318500	Linuganan ti dakis ng Espiritu.
318920	320500	Simang pet ti ina,
320540	331680	Adu at atao tinakatugaw idi itilikmut na.
336400	337280	Kinunadak.
341400	342480	Insungbat,
342600	350260	Kini tanadagitin ang laulaw ken kwana, ket kinunana.
351040	351720	Kitain niyo,
352680	353580	Adtoy ti inak,
354120	355600	Ken dagiti kakabsat ko.
356520	359160	Tadagiti agaramid iti pagayatan ti Diyos,
359920	361720	Isuda dagiti kakabsat ko,
362320	363240	Ken ti inak.
