start	end	text
0	2340	San Marcos, Kapitulo 2
30000	32100	Paralitiko na ipanda ken kwana.
32880	34220	Ngimga po iti kaadu
34220	36080	ti tao, di da
36080	38260	may asideg ken Jesus ti masakit.
38840	39960	Winangwangan da nga rod
39960	41740	ti ateb iti nga tuwen Jesus
41740	44120	sa daimbaba ti paralitiko
44120	45720	anak kaida iti papag.
46600	47760	Idi makita ni Jesus
47760	49940	ti pamatida, kinunana
49940	50920	iti paralitiko.
51640	54020	Anak ko, napakawanan
54020	55680	dagit ibasbasol mo.
56420	57960	Sadyay, ada nga
57960	59600	at tuktugaw ti sumagmamano
59600	61340	ama maestro iti linteg.
62000	63320	Kinunada iti nakimda,
64060	65480	Apay akasta ti sa o
65480	67740	daytoy atao, maibuso riti
67740	69160	Diyos ti sasawin na.
69680	71900	Nilayang apu Diyos ti makapakawan
71900	72680	iti basol.
73360	75380	Amu adagos ni Jesus ti ada
75380	77600	iti panunod da, ket kinunana.
78300	80080	Apay akasta ti pampanunod
80080	80420	niyo.
81600	83700	Anya tinalaklakang isa o iti
83700	84860	daytoy aparalitiko.
86140	86980	Napakawanan
86980	88440	dagit ibasbasol mo.
88440	89980	When no?
91000	91780	Bumangon ka.
92860	94060	Alaam taidam
94060	95240	ket magnaka.
96100	97680	Panatnakak ngarod kada kayo.
98360	99420	Ati anak ti tao
99420	101960	at da pannakabalin na dito'y daga
101960	104120	ama makawan kadagiti
104120	105060	ibasbasol.
105780	107380	Kinunana iti paralitiko.
108200	109340	Ibilin ko ken ka.
110140	110980	Bumangon ka.
111900	113300	Bagkatam taidam
113300	115040	ket agawid kan.
115040	117060	Iti imatang daamin,
117060	118940	Bumangon ti lalaki.
119600	121020	Binagkat na ti iddana
121020	123280	ket nagdadaras anagawid.
124000	125280	Nagsidao daamin
125280	127640	ket indaydayaw da ti Diyos.
128440	130020	Di kampay nakaimatang
130020	131060	ti kastoy apasamak.
133460	134100	Kinunada.
134820	136140	Nagsublimanin ni Jesus
136140	137600	itiigid ti danaw
137600	138360	ti Galilea.
138980	141300	Napankenkwana dagiti adu at at tao
141300	142940	ket insuro na ida.
143840	144740	Idi magmagna
144740	146640	na kita natin may isang
146640	147960	nagsingsingir itibwis
147960	149180	ni Levi
149180	150680	nga anak ni Alfeo.
151300	152500	Agtugtugaw ni Levi
152500	153600	iti ofisina na
153600	155640	apagbayadan itibwis.
156440	157280	Surutan na.
157720	159300	Kinuna ni Jesus.
160300	161420	Timakder ni Levi
161420	163040	ket simurot kenkwana.
164160	165420	Idi mangmangan ni Jesus
165420	166600	itibalay ni Levi
166600	168540	na kilanglang kenkwana
168540	169900	ken dagiti adalan na
169900	171740	ti adu ngagsingsingir itibwis
171740	172980	kenta tao
172980	174020	amanagbasol.
174820	175160	Ngamin,
175920	176580	adu dagiti
176580	177880	simurot kenkwana
177880	180000	at daso magmamano
180000	181720	ang maestro itilinteg
181720	183140	akamkaming tigrupo
183140	184040	dagiti farisyo.
184800	185640	Idi makita da
185640	187180	ang makipampangan ni Jesus
187180	188500	kadagiti managbasol
188500	190040	ken agsingsingir itibwis
190040	191660	sinaludso da
191660	192860	kadagiti adalan na.
193540	195000	Apay akalang lang na
195000	196860	dagiti agsingsingir itibwis
196860	199060	ken dagiti managbasol?
199820	200920	Nang ngegida ni Jesus
200920	201760	kit kinunana
201760	203980	saan adagiti nasalon
203980	205120	at timakasapol
205120	206180	itimangagas?
206580	207480	Nudiket
207480	208760	dagiti masaksakit.
210020	210740	Diyak imay
210740	212180	tapno ayabak
212180	213140	dagiti nalintag
213140	213720	at at tao.
214860	215660	Imayak
215660	217360	tapno ayabak
217360	218680	dagiti managbasol.
219440	220340	Iti na minsan
220340	221800	agay ayonar
221800	222560	dagiti adalan
222560	223840	ni Juan Amamunyag
223840	225360	ken dagiti farisyo
225360	227220	na panti sumagmamano
227220	227880	at at tao
227880	228640	kinesos
228640	230200	kit sinaludso da.
230920	231800	Apay agayonar
231800	232560	dagiti adalam
232560	234920	ni Juan Amamunyag
234920	235880	ken dagiti adalan
235880	236940	dagiti farisyo
236940	238560	ngam dagiti adalam
238560	239040	saan?
239800	240980	Simungbat ni Jesus
240980	242760	Mabalin aya
242760	243740	adi mangan dagiti
243740	245140	sanga ili itipaboda?
246260	246780	Manganda
246780	248920	saan da nga agayonar
248920	250020	no adda tinobyo
250020	250900	itisidong da?
252060	253660	Ngam dumten to ti tsyempo
253660	255200	ama ipanaw tinobyo
255200	255940	kadakwada.
256740	257360	Isuntun
257360	258560	tipan agayonar da.
259360	260400	Saan nga itakop
260400	261400	ti baro alupot
261400	263060	itidaan apagananay?
264060	265660	Tanukom senti na itakop
265880	267400	dumakdakkel
267400	268160	tipigis.
269380	270400	Saan mat nga ikabil
