start	end	text
0	2920	San Marcos Kapitulo 16
30000	37060	Siya sinuntuti kasao tayo, amang itulid itibato ang naisira ititanem.
37060	44140	Ngim idikitain datitanem, nakitada anatuliden tibato, kit nakadakdakkel.
45240	54960	Simrek datitanem, kit nasdao da taad danakitada ng agtutubo alalaki ng agtugtugaw itimakannawan ken nakakawes itipuraw.
55500	56500	Kinunati lalaki,
56500	58680	Di kay mas daaw.
59360	59500	Amok.
60000	64660	Amok asap sa polo niyo ni Hisos at aga nasari ana ilansa itikros.
65560	66440	Awan dito'y.
67260	73900	Napagunga rin, kitaon niyo, at do'y titiso anang ikabilan da kunkwana.
74900	79460	Ita, inkay ibagaday to'y aminsahi kadagiti adalan na.
80180	81340	Agraman ni Pedro,
82180	85520	Umununan to ngamda kayo amapan ijay galilya.
86260	89860	Makita yon to sa jay, akas kinunana kada kayo.
90000	95000	Itikasta, nagtataray dagit ibabay arimwar ititanem.
95000	98000	Napalalo tigigtot kin butingda.
98000	104000	Awan ti si asino man anang ibagaanda itinapasamak, takas taunay ti butingda.
104000	109000	Itiagsapat umunang aldaw ti lawas, kalpasan ti panagungar ni Hisos.
109000	116000	Imuna anagparang ken ni Maria Magdalena, anang paksyatan na idi itipito a demonyo.
116000	119000	Napan impakaamo ni Maria daytoy,
119000	122000	kadagiti kin muikuyog kin ni Hisos.
122000	125000	Agladla dingit kin agsangsangit da.
125000	130000	Uray nang ngegda a kinunana a si Bibiyag ni Hisos kit nagparang kin kwana,
130000	132000	saandalat ta anamati.
132000	135000	Kalpasan daytoy, itisabali iawagas,
135000	141000	nagparang ni Hisos kadagiti dwang adalan amagmagna amapan itiaway.
141000	146000	Nagsubli dagiti dwa kit impakaamoda kadagiti kakadwada anagparang ni Hisos,
146000	149000	ngim saanda anamati kadakwada.
149000	156000	Kamaudyanan na, nagparang ni Hisos kadagiti sangapulo kit may sangadalan idimangmanganda.
156000	159000	Inungtan na ida gapo itikaawanti pamati da,
159000	162000	ken itikatangkenti ulo da.
162000	166000	Tadida namati kadagiti nakakita ken kwana anagunga rin.
166000	168000	Imbaga na kadakwada,
168000	171000	Inkay itiintero alubong,
171000	177000	ket ikasabayo tinaimbaga damag kadagiti amin aparswa.
177000	180000	Timamati ken mabunyagan,
180000	183000	maisalakan to.
183000	185000	Ngam titimamati,
185000	187000	madusan to.
187000	192000	Maitid to kadagiti mamati dagitoy apan na kabalin.
192000	194000	Itinagan ko,
194000	197000	paksyaten dan to dagiti dimonyo.
197000	202000	Agsao dan to kadagiti sabali apagsasaw.
202000	205000	Uray no agigamda kadagiti uleg,
205000	208000	wen no uminomda itisabido,
208000	211000	di dan to maanano.
211000	214000	Ipatay dan to tiimada kadagiti masakit,
214000	217000	ket umimbag dan to.
217000	220000	Kalpasan ti panakisao ni Apo Jesus kadakwada,
220000	222000	na yuli sa dilangit,
222000	226000	ket nagtugaw itimakanawan ti Diyos.
226000	230000	Napanangas kasabadag itiadalan iti amin adiso.
230000	232000	Timultulong ti Apo kadakwada,
232000	234000	ket pinasingkidan nati kinapudno
234000	236000	ti panangas kasabada,
236000	239000	babaen kadagiti milagro anaaramid.
