start	end	text
0	3060	San Lucas, Kapitulo 18
3060	7400	Sinarita ni Jesus kadakwada daytoy apang ngari,
7940	11200	tapno isuro na ida amasapol ng agkararagda akanayon,
11600	13640	kandida pukawan, tinamnamada.
14220	15180	Kinunan ni Jesus,
15980	19020	Adda idimay sa ahwes, itimay sa ngaili.
19840	24220	Saan nga agbutang iti Diyos, katawan raraaman na atao.
25020	28900	Addamat may sa abalo ababai, itiday tamatlaang ngaili.
28900	32980	Masansan amapan itihwes akon ko nana.
33980	37880	Tulungan na kadi amang tonton itikalintagak itikabusur ko.
39040	41420	Nabayag ading kaskaso itihwes.
42380	45800	Ngayom kamaudyanan na, kinunan na itibagina.
46820	48860	Nupay nujak agbutang iti Diyos,
49560	51180	kanawan raraamag atao.
51900	55100	Ngayom gapo tamauma akon asingsingaan daytoy abalo,
55100	58040	itad kumanlaangan tidaudawatan na.
58900	62700	Nusaan, di nagtusardangan aring ringguren,
63160	64980	kat maibuston ti anus ko.
65680	66800	Intuloy ti apo,
67660	70240	nang ngegyo tiki nunatidakis ahwes,
71640	74780	kat dinto ay atulungan ti Diyos dagit itatao na
74780	78220	nga umasasog ken kwa na itialdaw ken rabi'i.
79500	82520	Di nanto kadidardarasin titumulong kadakwada,
82960	84380	ibagak kadakayo,
84920	88140	adagdagusin nanto nga ipaay kadakwada ti hustisya,
88140	90980	ngayom inton umay ti anak ti tao,
91580	94780	at danto nga tamasarakan na apamati dito'y daga?
95520	98980	Sinarita pa'y ni Jesus daytoy apang ngarig kadagay ti tatao,
99420	101580	amang itang tangsit itikinaimbagda,
101960	104200	ganmang uly-uyaw kadagay ti sabsabalik.
104820	108260	At dadwa alalaki anapan nagkararag ijay templo,
109140	110480	may sa'ti fariseyo,
111100	113360	may sa'ti agsingsingir itibuis,
114300	117140	nagtakder ti fariseyo itinapak ni alugar,
117140	117200	kat itinapak ni alugar,
117200	120260	kat inkararag na asi uulimek,
120980	123100	agyamanak ken ka o Diyos,
123920	127180	tas sa anak akas kadagay ti daduma anaagom,
128140	128800	na ulbod,
129420	131080	wen no makikam kamalala,
131640	132660	agyamanak met,
133320	136860	tas sa anak akas itidaytoy nga agsingsingir itibuis.
138280	141220	Mamindwaak nga agayonar tunggal lawas,
141980	144140	kat itedko ti apagkapullo,
144800	146360	ti amin amasapulak.
147200	150280	Ngayon nagtakder itaadayo ti agsingsingir itibuis,
150980	154180	kat di napay itangad dagitimata na sa dilangit.
155460	158820	Dinandanog na kitditi barukong na kat kinunkunana,
159580	163120	O Diyos, kasiyan na kadi aminagbasol?
163840	164660	Kinunan, Jesus.
165760	166880	Ibagak kada kayo,
167860	172520	nagawid ti agsingsingir itibuis anapalintag itisangwanan ti Diyos.
173440	174520	Ngayon ti fariseyo,
175040	176840	saan anapalintag?
177200	179260	Tatimangitan tanok itibagina.
180360	181100	Maipababan to,
181600	183560	ngam timangipababa itibagina.
184200	185360	Maitanok to.
185860	189360	Adda sumagmamano at attao anang iyag kadagitiiii ubbing da,
189900	192780	tap noipatay ni Jesus ti ima na kadakwada.
193620	196280	Nakita dagiti adalan kat inong tanda i da,
196600	198220	itikasta nga inaramig da.
199000	201300	Ngayon inayaban ni Jesus dagiti ubing.
201680	202820	Kit kinunanan?
203140	206140	Palubusan nyo dagiti ubing nga umay kanya.
206140	228060	Nagsaludsood ka ni Jesus
228060	230140	timay sa apanguluan ahudyo.
230820	232000	Naimbag ang maestro?
232800	233420	Kinunana?
233420	236420	Anya ti aramidek tap no magunood ko
236420	237800	tibiyag nagnanayon?
238520	239360	Kinunan Jesus?
263420	266620	Sipod pa'y idiubingak
266620	269480	tinungtong palko amin dagitoy abilin.
270240	271480	Insungbati lalaki,
272280	273940	idi mang ngagdaytoy ni Jesus,
274360	274880	kinunana?
275620	277460	At dapay may saapagkurangam.
278460	280180	Ilakom amin asanikwam,
280940	283600	samo ited kadagitinapanglaw tinaglakwam,
283600	286680	kat at danto kinabak ng mongos sa dilangit.
287360	288180	Kalpasan na,
289020	290540	umay ka sumurot kanyak.
290600	292740	Ngam nagladinga titao,
292740	294000	uidimang ngagnadaytoy,
294740	296680	agsipod taado ti sanikwana,
297520	298440	nakita ni Jesus
298440	299860	tili day ti baknang.
300580	302380	Nagrigat kit din asumrek
302380	304700	dagitinabaknang itipagarian ti Diyos.
305760	306360	Kinunana?
307160	308740	Nalaklakat ti ilulusot
308740	311100	timay sa akamelyo itiabot ti dagom,
311840	312960	ngam ti isasarek
312960	315120	tibaknang itipagarian ti Diyos.
315900	316720	Nangagdagitit
316720	318560	at tao ti kinunani Jesus.
318560	320480	Siya sino nga roodin
320480	321520	ti maisalakan?
322740	324180	Arood sodda?
324180	325640	Ti saan ang mabalin
325640	327640	kada gititat tao?
327640	329640	Mabalin iti Diyos.
329640	331640	Insumbat ni Jesus,
331640	333640	kinunang arood ni Pedro.
333640	335640	At toy,
335640	337640	binaybayan mi dagit ibalbalay mi
337640	339640	kat simurot kamikin ka.
339640	341640	When?
341640	343640	Kinunan ni Jesus kadakwada.
343640	345640	Ibagakdaytoy kadakayo,
345640	347640	ti siya sino man
347640	349640	anang panaw itibalay,
349640	351640	asawa a babae,
351640	352740	kakaibigan,
352740	353440	kakapsat,
353440	354940	alalaki,
354940	356140	naganak,
356140	357240	wen noan naknag
357240	359440	kapo itipagarian ti Diyos,
359440	360940	at adunto nga adayo
360940	363540	ti awaten na ditoy abyag.
363540	366140	Ket itimasakbayan,
366140	369240	biyag nga agnanayon.
369240	370540	Inyadayo ni Jesus
370540	371540	dagiti sa nga pulog
371540	373240	at dwa nga adalan
373240	375540	ket kinunan na kadakwada.
375540	377940	Denggan nyo,
377940	378940	sumang at tay
378940	380740	ijay Jerusalem,
380740	382240	ket matumpal to sa djay
382240	383740	iti aming nga insursurat
383740	385040	dagiti profeta
385040	388040	maipapan iti anak ti tao.
388040	389940	Mayawat to kadagiti hentil
389940	391540	amangang angaw,
391540	393240	mang pabpabain,
393240	396540	ken mang toptop ranto ken kwana.
396540	397540	Sapliten,
397540	400240	ken papatayin dan to.
400240	401640	Ngam agungar to
401640	403840	iti maikatlong aldaw.
403840	405440	Awan na pulos kadagitoy
405440	407940	tinaawatan dagiti adalan,
407940	409340	nailinged kadakwada
409340	411840	at kaipapanan dagiti balikas na,
411840	412840	kat didaam mo
412840	416040	noon niya tisasawan ni Jesus.
416040	417640	Idi asidigan ni Jesus
417640	419340	ijay Jericho,
419340	420840	at damaysa a bulsok
420840	422040	ng agtugtugaw
422040	423040	ken agpal palama
423040	424940	itiigid tidalan,
424940	426640	nang ngagnadagiti ta tao
426640	427540	ngaglabas
427540	429440	kat sinaludsod na,
429440	430340	Apay,
430340	431640	anya dayta?
431640	432940	Lumabas ni Jesus
432940	434540	at aga nasarit.
434540	435240	Kinunadak,
435240	436340	hedkwana,
436340	437440	itikasta,
437440	439340	impukaw ti bulsok.
439340	441340	Jesus nga anak ni David,
441340	443240	kaasyan na kadi.
443240	445340	Inuntan dagiti adda itisango
445340	446740	kat imbagada kenkwana
446740	448040	ng agulimot.
448040	448540	Ngayon,
448540	449940	inyadadda na kitdi
449940	451640	tinanggipukaw.
451640	453640	Anak ni David,
453640	455940	kaasyan na kadi.
455940	457640	Nagsardang narood ni Jesus
457640	458840	kat imbilin na
458840	460240	ay asidig da kenkwana
460240	461340	ti bulsok.
461340	463140	Idin ay asidigan
463140	464240	sinaludsod ni Jesus
464240	465640	kenkwana.
465640	467140	Anya ti kayat mga aramid
467140	468340	da kenka?
468340	469640	Apo.
469640	471240	Kinunadak ti bulsok.
471340	471940	Kayat ko
471940	474140	ang makakita ak kuma.
474140	475940	Makakita ka.
475940	478040	Insumbat ni Jesus.
478040	479140	Tipang matim
479140	481340	tinang paimbag kenka.
481340	482640	Dagos ang makakita
482640	483940	ang ti bulsok.
483940	485140	Simurod ka ni Jesus
485140	486240	kat inday dayaw na
486240	487640	ti Diyos.
487640	488540	Idimakita dagit
488540	490640	itatao tinapasama
490640	491440	inday dayaw
491440	492440	damat ti Diyos.
