start	end	text
0	3120	San Lucas Kapitulo 21
3120	6760	Inwaras ni Jesus dagiti matana,
7400	9420	kat nakita na dagiti babaknang
9420	13080	ng agipis-pisok itikwarta adatunda ijay templo.
13980	17320	Nakita namat timaysa anakapang panglaw ababae
17320	20320	abalo anang ipisok itidwa asentimo.
21020	22200	Ibagak kada kayo.
22880	23920	Kinuna ni Jesus.
24800	27520	Ad-ado tiintin nagdaytoy na panglaw abalo,
27520	31000	ngam iti iso amin nga intinag dagiti da duma,
31860	34220	taindaton na ti sobra tikinabaknang da.
35300	36440	Ngam iso abalo,
37340	38360	nupay na panglaw,
39580	41740	inted na ti amin apagbyagna.
42700	45740	Pagsasaritaan idi ti sumagmamanok ka dagiti tattao,
46340	47760	tikinapintas ti templo,
48340	50780	gapo ka dagiti agkakapatag abat-bato
50780	53600	kansagsakot anaidaton iti Diyos.
54480	56020	Makitayo amin dagitoy.
56680	57020	Kinunanin,
57520	62800	Dumteng to ti tsyempo nga awan to ti uray may sa abato ditoy
62800	64300	amabati itiyan na.
65520	67060	Marbadan to amin.
67820	68440	Maestro,
69500	71160	Sinulod sodda kini Jesus.
72020	73980	Kaanon to amapasamak daytoy,
74700	78100	kananyan to tipakakitaan adimtengan ti tsyempo
78100	79820	apan nakaaramid na.
80620	81520	Agannad kayo,
82120	83800	ketsaan kayo apa allilaw.
84520	85140	Kinunanin,
85140	85380	Jesus.
85380	87780	Adon to dagiti umay,
88020	90780	kat aramaten dati nagan ko akon kunada.
92160	93500	Siyak ti Kristo,
94560	96400	ken asidagan ti tsyempo,
97600	98980	ngamdi yu patpatsin ida.
100320	101360	Di kay agbuteng,
101940	104840	numadamag yung adadagiti gubat ken riribok.
105840	108240	Masapol amapasamak na umunadag itoy,
109080	110500	ngamdi na kayat asawen,
111120	112780	nga asidagan ti panungpalan.
113500	114380	Kinunanapay,
114380	117280	aggukubat to dagiti nasnasyon.
118280	120640	Agririn na ot to dagiti pagariyan.
122000	124760	Addan to dagiti na kamamak aging gened.
125800	126600	Panagbisin,
127380	130000	ken angol ka dagiti na duma-duma adiso.
131200	132420	Ket iti tangatang.
133400	135940	Agparang to dagiti na kabutbuteng abanag,
136360	138560	ken nakaskasdaaw apagilasinan.
139840	142140	Ngamsakbay amapasamak dagitoy.
142140	145140	Tiliwenda kayto dagiti tattao,
145140	147140	ket idadanesda kayto.
148140	150140	Maidarong kayto,
150140	153140	ket mausig kayto itiuneg dagiti sinagoga,
153140	156140	ket maibalod kayto.
156140	158140	Gapu kanya,
158140	163140	maisak lang kayto kadagiti arari ken agtuturay.
164140	167140	Dahitan to tigundawayo amang ipakaam mo,
167140	169140	itinaimbag adamag,
169140	171140	imulayo itipanunotyo.
171140	176140	Diyo pagdanagan noanyan to tiisumbatyo.
176140	180140	Tasyaktumit lang timangted kadakayo kadagiti sao,
180140	182140	ken sirib adinto masupyat,
182140	185140	wen no masumbatan dagiti kabusuryo.
185140	189140	Yawat da kayto dagiti naganak kadakayo,
189140	191140	dagiti kakabsatyo,
191140	193140	dagiti kakabagyanyo,
193140	195140	dagiti gagayimyo.
195140	199140	Papatayin dan to ti sumagmamanok kadakayo.
199140	203140	Guraan da kayto dagiti amin at at tao gapu kanya.
203140	208140	Ngam awan to ti uri may salaang abuok amapukaw itiuluyo.
208140	211140	Babaan itipanagibtoryo,
211140	214140	maisalakan yon to dagiti bagbagiyo,
214140	218140	inton makita yon te Jerusalem alinakob dagiti armada.
218140	222140	Amuyon nga asidegan tipan na kadadael na.
222140	224140	Itikasta,
224140	226140	masunod na ito,
226140	228140	masunod na ito,
228140	233140	masapul akumamang dagiti adda ijay hudaya kadagiti bambantay.
233140	237140	Masapul apumanaw dagiti adda iti syudad.
237140	240140	Ket dagiti adda iti away,
240140	243140	sandan asumbrek sa jay.
243140	247140	Ta dagitoy dagiti aldaw tipan na kadusa,
247140	252140	tap nung matumpal ti amin akuna tinasantuan asurat.
252140	254140	Kaasin to dagiti masikog,
254140	257140	ken dagiti tagtagibyan kadagitanga aldaw.
257140	263140	Dumteng to tinakabot-boteng adi digra iti daytoy adaga.
263140	267140	Ket agdi suorto tipong toti Diyos kadagitoy atat-tao.
267140	270140	Addan to dagiti mapapatay itikampilan,
270140	276140	ket maipan to tidaduma akas balod kadagiti amin apagiliyan.
276140	280140	Badde-badde kento dagiti hentil te Jerusalem.
280140	285140	Aginga itipanagpatinga dagiti aldaw dagiti hentil.
285140	286140	Addan to dagiti hentil.
287140	291140	Dito dagiti nakaskas daaw apagilasinan itiinit.
291140	295140	Iti bulan, ken dagiti bituen.
295140	297140	Dito'y daga.
297140	299140	Masikuran to dagiti nasyon,
299140	302140	kapo itibuting da iti daranudor ti baybay,
302140	305140	ken kadagiti daluyon.
305140	308140	Matalimu daw to dagiti tat-tao itibuting da,
308140	313140	bayat tipanagurai da iti mapasamak iti entero alubong,
313140	315140	ta mawarawaran to dagiti panakabalin ti tangatang.
315140	318140	Kalpasan na,
318140	321140	agparang to ti anak ti tao nga umay iti ulit,
321140	325140	agraman na indaklan apan nakabalin ken dayag.
325140	328140	Inton mang rugi dagito'y amapasamak,
328140	331140	tumakder ken tumangad kayo,
331140	334140	ta asidegen ti pannakaisalakan nyo.
334140	336140	Kalpasan na,
336140	339140	sinaritan ni Jesus kadakwada day ito'y apang ngari.
339140	343140	Laglagipan nyo ti kayo nga igos ken dagiti amin akayo.
343140	347140	Apaman a makita'yo amang rugi nga agbulongda,
347140	350140	amuyo nga agbaliwen ti panawen.
350140	354140	Kastamet nga inton makita'yo amapasamak dagito'y,
354140	358140	amuyo nga asidegen ti pagaryan ti Diyos.
358140	361140	Tandaanan nyo amapasamak to amin dagito'y,
361140	366140	sakbay amatay dagiti amin atat-tao asibibyag ita.
366140	369140	Mapukaw to ti langit ken daga,
369140	372140	ngam din to mapukaw dagiti saok.
373140	375140	Agannad kayo,
375140	379140	amangan numalmes kay itinalabas apa nagragragsak.
379140	380140	Panangan,
380140	382140	ken panaginom,
382140	385140	ken kadagiti pakasikuran ti byag.
385140	388140	Amangan nukalat adunteng day tangal daw,
388140	392140	ket tiliwen na kayo akas iti palabog.
392140	399140	Taumay to day tangal daw kadagiti amin atat-tao iti amin alugar dito'y daga.
399140	401140	Agsalukag kayo,
401140	403140	agkararag kayo akan kanayon.
403140	407140	Tap no agdantunan anay akirid yong agiptor,
407140	410140	kadagiti amin amapasamak,
410140	414140	ken agtakder itisangwanan ti anak ti tao.
414140	418140	Inal daw amang isuro ni Jesus ijay templo,
418140	420140	ket no dumteng ti rabi i,
420140	423140	rumuar amapan maturog ijay bantay olibo.
423140	425140	Itiagsapa,
425140	429140	mapan dagiti tataw ijay templo tap no agdangagda ken kwana.
431140	433140	At itiagsapa,
433140	436140	pasapática ka,
436140	439140	ibang maghabo.
439140	441140	Well,
