start	end	text
0	3960	TINAIMBAG ADAMAG KAS INSURAT NI SAN MARCOS
3960	7000	SAN MARCOS CAPITULO UNO
30000	59980	SAN MARCOS CAPITULO UNO
60000	89980	SAN MARCOS CAPITULO UNO
90000	93340	NGEM, BUNYAGAN NA KAYO ITI SPIRITU SANTO
93340	95320	Iti saan anabayag?
95980	101400	Simangpet ni Yesus anagapu iti Nazaret, may sanga ili iti probinsya iti Galilia.
102160	104400	Binunyagan ni Juan iti Karayan Hordan.
105100	109800	Apaman anakasangat ni Yesus iti Danum, nakita na anaglukat iti langit,
110440	114240	kenti Espiritu Santo akaskalapati abumababa kin kuwana,
115000	117540	at damay sa atimik anagapu iti langit.
117540	119540	SIGA TI ANAK KU ADUNGKU
120000	121800	KINUNANA
121800	124680	MAAYAYO AK UNAIGAN KA
124680	129140	Ti Espiritu inturong na adagos ni Yesus ijelet ang.
130120	133300	Nagyan sa jay ni Yesus iti upat at pulong aldaw,
134060	137620	ket iti dayta atyempo, sinulsulisog ni Satanas.
138460	140420	Adadag iti atap ng ayop sa jay,
141220	144880	ngim napandag iti ang heles, ket nagserbida ken ni Yesus.
145600	147680	Kalpasan ti panakaibalod ni Juan,
148220	149940	na pan ni Yesus ijay Galilia,
150000	154960	inkas kasabana iti naimbag adamag anagapu iti Diyos.
155720	157360	Timtengen ti aldaw.
158140	158800	KINUNANA
158800	161960	Asidegen ti pagaryan ti Diyos.
163120	165720	Agbabawi kayo kadag iti basbasulyo,
166520	169640	ket mamati kayo iti naimbag adamag.
170380	173780	Idi magmagna ni Yesus itiigid iti naaw ti Galilia,
174420	176260	nakita na iti dua amang ngalap,
176260	178960	da simon ken Andres ng agkabsad,
178960	180960	amang iwaywayat itiiket da.
180960	182960	Suruten da,
182960	185960	ket pagbalinin kayo ito amang ngalap iti tao.
185960	188960	KINUNA NI YESUS KA DAKKWA DA
188960	191960	Pinanawan da adagos dagit iket da,
191960	193960	ket simurot da ken kuwana.
193960	195960	Intuloy ni Yesus tinag na,
195960	197960	IDI MAKA ADAYO BASIT,
197960	201960	nakita na da Santiago ken Juan nga anak ni Zebedeo,
201960	204960	silulugan dagiti agkabsad iti bangka da,
204960	207960	ket insagsaganada dagiti iket da.
207960	210960	Inayaban adagos ni Yesus ida.
210960	213960	Pinanawan da ni ama da iti bangka,
213960	217960	agraman dagiti lalaki ang natangdanan at umulong kadakwa da,
217960	220960	ket simurot da ken Yesus.
220960	226960	DIMTENG NI YESUS KEN DAGITI ADALAN NA ITIILI AKAPERNAUM
226960	228960	Iti aldaw a panaginan na,
228960	231960	na pang nangisuro ni Yesus iti sinagoga,
231960	236960	nas daaw dagiti nagdingeg kapu itiwagas ti pangisuro na,
236960	239960	insuro na ida akas may sanga at danturay,
239960	242960	saan akas kadagiti mamaestro iti linteg.
242960	246960	Pagamuan si Mrek iti sinagoga at may saa lalaki,
246960	249960	alinuganan ti dakis ni Espiritu.
249960	252960	ANYA TI GAGARAM KADA KAMI,
252960	255960	YESUS SA TAGANG NASARE
255960	257960	INYIKIS NA
257960	261960	MAY KAKADIYAN ANGA DAEL KADA KAMI,
261960	263960	ANG AMBUKA,
263960	266960	SIKATI NA SANTUAN NA ALBAS,
266960	268960	TAMBAON TI DIYO.
268960	270960	Agulim ka,
270960	273960	intubngar ni Yesus iti dakis ng Espiritu.
273960	276960	Rumuar ka iti dayta atao.
276960	280960	Iti dakis ng Espiritu pinagkuyagyag na ti lalaki,
280960	282960	imkis iti napigsa,
282960	284960	ket rimuar ken kuwana,
284960	286960	nas daaw dagiti tattao,
286960	288960	ket nagsisinalod sudda.
288960	290960	Anya daytoy,
290960	293960	may sakadi abaro a panursuro?
293960	295960	Adaan daytoy atao iti turay,
295960	298960	amang bilin kada iti dakis ng Espiritu,
298960	300960	ket agtumpal da kin kuwana.
300960	306960	Dagos ang nagdinamag ni Yesus iti amin asuli ti probinsya ti Galilea.
306960	309960	Pimanaw da Dagos iti sinagoga,
309960	313960	ket nagturong da iti balay da Simon ken Andres,
313960	316960	kadwada da Santiago ken Juan.
316960	321960	Aggurigor idi iti babae a katugangan ni Simon ket agididda,
321960	323960	apaman a si Mangpet ni Yesus,
323960	326960	imbaga na ken kuwana ti kasasaad ti masakit.
326960	329960	Napan ni Yesus iti ayan ti masakit,
329960	331960	inigaman na ti ima na,
331960	334960	ket tinulungan na a bumangon.
334960	336960	Naawan a Dagos ti gurigor na,
336960	338960	ket sinirbyan na ida.
338960	342960	Idi na kalne ken ti init iti daytang aldaw,
342960	345960	nagdudupudok dagiti tattao iti dayta lugar,
345960	348960	iti sangu ti balay na ayan ni Yesus.
348960	351960	Impanda ken kuwana dagiti masaksakit,
351960	354960	ken dagiti linuganan ti demonyo.
354960	359960	Pinaimbag ni Yesus dagiti adu nga agsagsagaba iti na dumaduma akita ti sakit,
359960	362960	pinaksyat na ti adu a demonyo.
362960	366960	Ngimdina pinalubusan nga agsao dagiti demonyo,
366960	369960	taamuda tiki na si Asino na.
369960	373960	Nasip nga't pailaeng iti sumuno a bigat,
