start	end	text
0	2920	San Lucas, Kapitulo 5
30000	33420	Kapitinawat na kenkwana ipating nga na basit,
34240	37700	nagtugaw ni Jesus itibangka kat insuro na dagiti tat-tao.
38800	42680	Kalpasan, tipanag sa una, kinunanak ken ni Simon.
43480	44860	Ipating ngam tibangka,
45540	48500	kat iwayat yu tiikat yu, taagkalap kayo.
49220	51960	Maestro, insungbat ni Simon,
52820	55000	Nagpatpatnag kami ang nagkalap,
55560	57260	awan pulos tinaalami,
57940	59400	ngam no kastati kunam,
59400	61580	iwayat ko dagiti ikat.
89400	92580	Nagparing tuming itisangwana ni Jesus kat kinunanak.
93800	96580	Apo adaywanak may saak amanagbasol.
98120	99300	Nasdaaw ni Pedro,
99600	102400	kandagiti kakadwana itikaaduti na kalapanda.
103360	105640	Nasdaaw met da Santiago Ken Juan,
105760	106620	nga anak ni Sibide,
107140	109660	isuda a kinakuyog ni Simon.
110480	112560	Di kaagbuteng, Simon.
113380	114620	Kinunan ni Jesus,
115240	116480	Manipod ita,
117080	119000	tat-taon ton tikalapang.
119400	121400	Insang at dadagit ni bangka,
122080	124080	pinanawan da amin,
124080	126080	kat simurot da ken ni Jesus.
127400	128400	Itinaminsan,
128400	134400	ada ni Jesus itimaysa nga ili nga ayan timaysa alalaki nga agkukutel.
134400	136400	Apaman, anakita na ni Jesus,
136400	140400	nagpaklab itisangwana na kat impukaw na Ken Juan.
140400	144400	Apo, no kayat mo, mapaimbagnag.
144400	148400	Sinagid ni Jesus ti lalaki sa nakinunanak.
148400	151400	Kayat ko, umimbagkan.
151400	153400	Kat dagos ana ikat.
153400	154400	Ti sakit ti lalaki.
154400	157400	Imbili ni Jesus Ken Juan.
157400	160400	Awan, pangibagbagaan iti daytoy.
160400	164400	Ngayong inkaag parang adagos itipadi tap no kitaan na ka.
164400	166400	Kalpasan na,
166400	169400	iroknoy mo ti daton nga imbilin ni Moises
169400	170400	apang manit-nit mo,
170400	173400	kadagit itat-tao nga imimbagkan.
173400	176400	Imad-adakit di anagdinamag ni Jesus.
176400	177080	Imad-adakit di anagdinamag ni Jesus.
177080	177400	Imad-adakit di anagdinamag ni Jesus.
177400	178400	Imad-adakit di anagdinamag ni Jesus.
178400	181400	Napang tinakadado at ataong agdinginag Ken Juan ang kat
181400	184400	agpaagas kadagiti saksakit na.
184400	187400	Ngayong masansan ngagpaknin ni Jesus kadagiti ditso
187400	190400	ng awan matagtagitaw tap no agkararag.
190400	193400	Itimaysa nga aldaw,
193400	196400	idimang isurusuro ni Jesus.
196400	198400	Agtugtugaw sa djay tisumagmamano
198400	202400	apariseyo ken mamaestro itilinteg.
202400	205400	Nagapuda kadagiti amin nga ilili iti Galilea ken Hodea.
205400	206400	Nagapuda kadagiti amin nga ilili iti Galilea ken Hodea.
207400	208400	Nagapuda kadagiti amin nga ilili iti Galilea ken Hodea.
208400	209400	Nagapuda kadagiti amin nga ilili iti Galilea ken Hodea.
209400	212400	Adaki ni Jesus ti panakabalin ti apo
212400	214400	amang paibag kadagiti ma saksakit.
214400	217400	Napang Ken Juana tisumagmamano alalaki
217400	222400	anang niyag itimaysa aparalitiko anakaida itipapag.
222400	225400	Isirek dakuma ti lalaki iti unag ti balaytap
225400	228400	no ipanda iti sangon ni Jesus.
228400	231400	Ngayong nga po iti kaado ti tao,
231400	235400	saanda ama isirek ti paralitiko.
235400	238400	Napandangarod iti tuktok ti balay,
238400	240400	binutbutan da ti ateb,
240400	242400	kat imbabada anakaida itipapag
242400	248400	sada indiso ititinga dagiti ta tao itasangwanan ni Jesus.
248400	251400	Idi makita ni Jesus di pamati da,
251400	254400	kinunana iti paralitiko.
254400	258400	Gayem, napakawanin dagiti basbasol mo.
258400	262400	Nagtantan na buto dagiti mamaestro itilintag,
262400	264400	kastamat dagiti pariseyo,
264400	266400	kat kinun kuna da.
266400	269400	Apal kastoy ti panagsao da ito ya tao,
269400	272400	maibusor ti Diyos ti sasawin na.
272400	275400	Tila ang Diyos ti makapakawan kadagiti basbasol.
275400	278400	Amuni Jesus ti kapanunutan da,
278400	280400	kat kinunana kadakwa da.
280400	283400	Apay akasta ti pampanunutan niyo,
283400	286400	anya tinalaklakaw nga isa o.
286400	289400	Napakawanin dagiti basbasol mo,
289400	291400	wenno bumangon ka,
291400	293400	kat magna ka.
293400	295400	Panag nagkakarood kada kayo,
295400	297400	at ianak ti tao,
297400	299400	at dapan nakabalin na dito'y daga,
299400	302400	ama makawan kadagiti basbasol.
302400	305400	Kinunana iti paralitiko,
305400	307400	ibilin kuken ka,
307400	309400	bumangon ka,
309400	311400	bagkatam tay dam,
311400	313400	kat agawid kan.
313400	316400	Ti makder adagos ti paralitiko iti imatang da amin,
316400	319400	binagkat na tinagidaan na kat nagawid
319400	321400	amang idaydayaw iti Diyos.
321400	323400	Anyan asidao da?
323400	325400	Nagbuting da amin,
325400	327400	anagdaydayaw iti Diyos,
327400	329400	kat kinun kuna da.
329400	332400	Anyan anakaskas daaw dagiti na imatangan tayo,
332400	334400	itangaal daw.
334400	336400	Kalpasan da ito'y,
336400	338400	rimuwar ni Jesus,
338400	340400	kat nakita na ni Levi,
