start	end	text
0	2980	San Marcio, Kapitulo 5
30000	35480	Nagasat dagitin na pakumbaba, tamaitad to kadakwada tidaga.
36440	43440	Nagasat dagitin na sged ti tarigagayda, amang tungpal itipagayatan ti Diyos, tamapnig danto.
44660	49020	Nagasat dagitin manang aasi, takaasyan to ida ti Diyos.
49720	55140	Nagasat dagitin na dalos ti panagpuspuso da, tamakita danto ti Diyos.
55860	59980	Nagasat dagitin mamagkapya, tamanagan danto ngayon.
60000	60980	Manak ti Diyos.
62120	71260	Nagasat dagitin may dadadanes, gapo itipanang tungpal da itipagayatan ti Diyos, takukwada tipagaryan ti langit.
72500	75320	Nagasat kayo, numapababainan.
76260	80100	May dadadanes, ken mapadpadakas kayo gapo kanya.
80860	82740	Agrago ken agragsak kayo.
83620	86460	Agsipo tadakgal tigong gunayo sa dilangit.
87100	89960	Takastoy itipanang dadadanes dagitin tattao.
90000	93980	Kadagiti profeta, ngayon muna, ngam da kayo.
94580	98500	Da kayo, tipan na kaasin dagiti amin at tattao.
99500	104120	Ngam, nutimamnayan ti asin, saanen ang mapaapgad.
105180	110420	Awan sirsirbinan, nudikat maibalang kan mapaypayatan.
111800	114460	Da kayo, tipan na kasilaw tilubong.
115600	119960	Saan ang mailingad ti ili anabangon itirabaw ti may sabayon.
120000	126420	Mga abantay, awan ti tao amanggangat itipagsilawan sa nakaluban.
127680	130680	Iparabaw na kit di itinairanta apagsaadan na,
131420	135760	tapno aglawag ka dagiti amin at tattao nga adda itibalay.
136560	141380	Masapo lakas tamit tipanaglawag ti silaw yo itiimatang dagiti tattao.
142320	145160	Tapno makita da dagiti na impag nga aramid yo,
146020	149340	ket idaydayaw da ni amayo sa dilangit.
150000	153620	Diyo ipagarop nga umay ko waswasin tilintag ni Moises,
154160	156740	kandagiti panursuro dagiti profeta.
157940	160900	Diyak imay, tapno waswasak dagitoy,
161480	163600	nudikat tapno ibanag ko ida.
164600	168620	Laglagay pa nyo, abayat tipanag paot tilangit kandaga.
169740	172520	Dinto mapukaw ti uray may saatulnek,
172520	175240	wen no kabasitan apasit tilintag,
175860	177840	aginga amatong palda amin.
177840	182780	Isotga po na atimang salungasing itikabasitan kadagiti bilbilin
182780	186360	ken mangisungsong kadagiti dadduma nga agsalungasing met,
187400	190100	isunto tikanumuan itipagaryan tilangit.
191140	194020	Ngayam tisyasinuman niya agtong pal itilintag,
194660	196760	ken mangisurupay kadagiti sabali,
197280	198520	tapno agtong paldamet,
199420	202060	isunto tinatanok itipagaryan tilangit.
203120	205220	Ngarod, ibagak kada kayo.
206060	207220	Makastrek kayo itipagaryan.
207840	208940	Ibagak kada kayo itipagaryan tilangit.
209520	213080	Nuna paspasnek tipanag tulnugyo itipagayatan ti Diyos,
213820	216360	ngam tipanang tungpal dagiti faresyo,
216820	219040	kandagiti mamaestro itilintag.
219780	222820	Nangagyo anaisa o kadagiti tattao idion una.
224200	225560	Di ka mamapatay.
226900	229660	Siya sinuman apumatay, may darun.
230720	231160	Ngamita,
232220	235780	ibagak kada kayo asya sinuman amakapungtot itikabsat na,
235780	237780	may saklang to itikabsat.
237840	238340	Itiukom.
239680	241400	Siya sinungag kuna itikabsat na,
242400	243600	awan sirsirbim.
244700	246420	May saklang itisanyad rin.
247440	249080	Ket tiag kuna itikabsat na,
250080	250600	maaga.
251740	254300	Sungbatan nanto ijay infyerno.
255060	255480	Ngarod,
256520	258700	numangidatag ka itidaton mo itialtar,
259540	262080	ket malagip monga daguraken ka nikabsat mo,
262920	265480	ibatim tidaton mo itisangot ialtar.
265880	267480	Umunapay ngayong kamakikabalik,
267840	269840	ikapya ken nikabsat mo,
269840	272840	sakan to agsubli ang mga tatag itidaton mo.
273840	275840	Nood na mga darun ken ka,
275840	278840	makiariglo ka nga umunak ken kuwana,
278840	281840	sakbay ang mayuli ti darun.
281840	283840	Tano saan?
283840	285840	Isaklang naka itiukom.
285840	287840	Ket tiukom,
287840	291840	yawat naka iti gwardya ang mga pupok ken ka itipagbaludan.
291840	293840	Ibagak ken ka nga ijay munto,
293840	295840	aginga ang mabayadam ti amin amulta.
295840	297840	Ibagak ken ka nga ijay munto, aginga ang mabayadam ti amin amulta.
297840	299840	Nang nga gyo ana isa o,
299840	302840	di ka makikamalala.
302840	304840	Ngamita,
304840	308840	ibagak ka da kayo at isa sino man amang matmat itimay sa babae,
308840	310840	kat garte man na,
310840	312840	iti puso na,
312840	315840	nakabasulin itipan nakikamalala.
315840	317840	Ngarot,
317840	321840	noot ti makanawan ang matam ti pakaigapuan ti panagbasol mo,
321840	323840	swatem,
323840	325840	samo ibaleng.
325840	328840	Nasaysaya at amapukaw ti may sa apasit ti bagim,
328840	332840	ngam ti amin abagim ama itapwak iti infyerno.
332840	337840	Kat noot ti makanawan nga imam ti pakaigapuan ti panagbasol mo,
337840	339840	putdem,
339840	341840	samo ibaleng.
341840	344840	Nasaysaya at nga awan ti may sa atakyag mo,
344840	349840	ngam ti sibubukal abagim ama itapwak iti infyerno.
349840	351840	Naisa upay,
351840	353840	siya sino man alalaki amang isina iti asawa na,
353840	354840	siya sino man alalaki amang isina iti asawa na,
354840	358840	masapol nga ikan na itikasuratan ti panagsina.
358840	359840	Ngamita,
359840	361840	ibagak kada kayo,
361840	364840	ano ti lalaki isina na ti asawa na,
364840	367840	idinto asipupud no kenkwana ti babae,
367840	371840	mapabasol dayta alalaki itipan nakikamalala ti asawa na,
371840	373840	noo makiasawa manen.
373840	380840	Kastamat amakabasol itipan nakikamalala ti mangasawa itina isina a babae.
380840	383840	Nangyagyumat anaisaw kada riti tattao idion una,
383840	386840	di mo paglikudan ti karim,
386840	390840	ngamtong palam dagiti sinapataam iti apo nga aramiden.
390840	392840	Ngamita,
392840	394840	ibagak kada kayo,
394840	397840	adi kay agsapatapulos no agkari kayo.
397840	400840	Diyo pagsaksi ti langit,
400840	402840	ta iso ti trono ti Diyos,
402840	404840	wan no ti daga,
404840	406840	ta iso ti pagbatayan dagiti sakana,
406840	408840	wan no ti Jerusalem,
408840	411840	ta iso ti syudad ti naindaklan nga ari.
411840	412840	Nangyayari,
412840	415840	di mo matpagsapatati ulom,
415840	420840	agsipod ta di ka makaaramid iti uray may sala abuo,
420840	421840	purauman,
421840	423840	wan no nangisig,
423840	425840	kastuila ang tikunayo.
425840	427840	Noo wen?
427840	429840	Wen?
429840	430840	Noo saan?
430840	432840	Saan?
432840	436840	Taagtaot iti managdakdakes ti anyaman nga inayon nyo.
436840	438840	Nangyagyuan na isaw,
438840	440840	mata iti mata,
440840	443840	ngipan iti ngipan.
443840	445840	Ngamita,
445840	450840	ibagak kada kayo adiyo balsen ti siya sinuman abang dangran kada kayo.
450840	454840	Noo addamang tong pa itimakan na wan aping pingmo,
454840	457840	itayang pa itimakan nigid.
457840	461840	Kastamot ano addamang idarom ken ka tap no alaan na tibadom,
461840	464840	bayam nga alaan na pa itikagay mo.
464840	469840	Siya sinuman amang ipapilit akumuyog ka ken kuwa na itimaysa a kilometro,
469840	472840	kuyo gumpay itimay ka dwa.
472840	475840	Noo atdadawaten daken ka,
475840	477840	itid mo.
477840	479840	Noo atdabuludan daken ka,
479840	481840	ipabulud mo.
481840	483840	Nangyagyuan na isaw,
483840	488840	ayatem dagiti gagayin mo ngamguraan dagiti kabusur mo.
488840	490840	Ngamita,
490840	492840	ibagak kada kayo.
492840	494840	Ayaten nyo dagiti kabusuryo,
494840	497840	kit ikararagan nyo dagiti mangidadanes kada kayo,
497840	498840	tap no agdamay.
498840	502840	Tap no agbalin kayo nga anak ni Amayo sa dilangit.
502840	507840	Tapada-pada apagranyagan na tiinit na kada gitinaimbag,
507840	510840	ken kada gitidakas ata tao.
510840	514840	Mangted ititudo kada gitiagaramit itinaimbag.
514840	517840	Kastamot kada gitiagaramit itidakas.
517840	520840	Apay agong gunaan na kayo kuma ti Diyos,
520840	524840	noo dagiti laang agayat kada kayo tiayatan nyo.
524840	526840	Kastamot tiaramidan dagiti agsingsingir itibwis.
526840	529840	Kahit no dagiti laang gagayin nyo ti kasauyo,
529840	533840	at dakadipaka idumaan nyo kada gitisa bali at at tao,
533840	536840	kastamot tiaramid dagiti hentil.
536840	540840	Masapul nga rood nyo awan pagkurangan nyo,
540840	544840	akas kiniamayo sa dilangit nga awan pagkurangan na.
