start	end	text
0	3240	San Mateo, Kapitulo 23
3240	9440	Kinunan ni Jesus kadagiti tat-tao, agraman kadagiti adalan na.
9900	13200	Adda kalintigan dagiti mamaestro itilinteg,
13560	17200	ken dagiti faraseyo amang ilaw-lawag itilinteg ni Moises.
18520	23380	Isotga po na atong palen, ken surutin niyo aming ibagadang aramidin niyo.
24440	28260	Nupay kasta, diyo tultuladen dagiti aramid na.
28260	31660	Ta di daar aramidin dagiti isursuro da.
32700	36100	Pabaklayan da dagiti tat-tao itinadagsan akarga,
36840	38900	ngam di damit tumulong na agawit.
39560	43860	Aramidin da amin tapno madlaw dagiti tat-tao arelehyoso da.
44880	48260	Kitaan nyo tikaakabat tinakaisuratan dagiti paset tinasantuan,
49400	52260	asurat nga adaka dagiti muging kantakyag da.
53920	56800	Kitaan nyo tika gayad tibariboy dagiti kawis da.
56800	61800	Magustuan da dagiti katanukan alugar ka dagiti fiyastaan,
63020	65840	ken kang runaan atugaw dagiti sinagoga.
67100	69720	Magustuan da ti makablaawan iti publiko,
70440	72400	ken maawagan iti maestro.
73220	75260	Di kayo paawagan iti maestro.
76120	78380	Agsipod taagkakabsat kay amin,
78980	80980	kat may may salaeng iti maestroyo.
82360	84000	Diyo awagan iti ama,
84000	86220	ti siya sino man dito'y daga,
86800	90140	agsipod tamay may sati amayo sa dilangit.
91520	93920	Di kayo mat paawagan iti pangulo,
94940	97180	tatikristo laeng iti pangulo yo.
98240	99720	Tikang runaan kada kayo,
100860	103160	masapol nga iso iti adipan yo.
104060	106700	Ti siya sino man amangitanok iti bagina,
108080	108980	maipababanto.
110140	111800	Ngam, ti siya sino man ngagpakumbaba,
113320	114160	maitanok to.
114800	116020	Asi kayo pay,
116020	118620	da kayo ama maestro iti lintag,
118820	120240	ganda kayo afariseyo.
120800	122520	Agin sisimpot kayo,
123560	126220	siraan nyo tiruangan iti pagaryan iti langit,
126580	127600	kada gitita't tao,
128520	129940	ngam di kayo mat sumrek,
130660	133020	ket paritan nyo pay dagiti mayat asumrek.
134000	135180	Asi kayo pay,
136200	138240	da kayo ama maestro iti lintag,
138520	139900	ganda kayo afariseyo.
140980	142400	Agin sisimpot kayo,
143860	145540	balasiwin nyo dagiti tao,
146020	148260	gansursurin nyo dagiti dagdaga,
148820	151520	tap no makaawis kayo iti may sa apasurot.
152580	154300	Kahit no adam apasurot yon,
155160	159000	pagbalinin nyo nga ad adatipan na kaikarina iti infyerno,
159340	160120	ngam da kayo.
161320	162520	Asi kayo pay,
163440	165500	da kayo abulsek amang idaldalan.
166700	170340	Ta isursuro yung ano pagsapatati may sa ataot iti templo,
171480	174200	saan amasapol atong palin nati karina.
174900	175200	Ngam,
176020	178960	no pagsapatan na iti balitok iti templo,
180160	182800	masapol atong palin na ti karina.
183560	185200	Maag abulsek!
186620	188060	Anya ay atinapat pateg,
189240	189980	iti balitok,
190620	193600	wen no iti templo ama magbalin anasantuan iti balitok,
194360	197020	isursuro yu pay ano pagsapatan na ti altar,
197920	200560	saan amasapol atong palin na ti karina.
201460	201740	Ngam,
201800	203940	no pagsapatan na iti daton iti altar,
205060	205860	masapol atong palin na ti karina.
205860	206900	Anyan,
209200	210000	akin abolsekyo.
211300	212680	Anya ay atinapat pateg,
213480	214200	iti daton,
214720	217920	wen no iti altar ama magbalin anasantuan iti daton.
219020	219480	Ngarot,
220780	223260	no agsapatan ti tao iti sangu iti altar,
224280	228720	isapatan na iti altar agraman ti amin at daton iti rabaw na.
229800	232740	Kahit no agsapatan ni may sa ataot iti templo,
233660	235300	agsapatan mo iti templo,
235340	235840	kain iti templo,
235860	237400	Iti Diyos nga agnait sa jay.
238100	240580	Kahit noagsapat ati tao iti langit,
241040	243220	agsapatamat iti trono ti Diyos,
243800	245780	ken iti situtugaw sa jay.
246520	247720	Asi kayo pay,
248640	250740	da kayo ama maestro iti linteg,
251160	252720	ken da kayo afareseyo.
253760	255140	Agin sisimpat kayo.
256260	259580	Itadyo ti apagkapullo dagiti rekrekado amulayo,
260220	261560	kas iti yerba buena.
262080	263780	Anis ken kumino,
263780	267320	ngam diyo matong palen dagiti nasken
267320	269000	apan norsoro ti linteg,
269500	271060	akas iti kinalinteg,
271900	272980	kinamanang nga asi,
273420	274340	ken kinaputno.
275480	277400	Dagito itirebang nyo atong palen,
278080	280240	kat diyo liwayan dagiti datduma,
281140	283100	bulsek amang idaldalan.
284400	286660	Sagaten nyo ti lamok itiinumen nyo,
287420	289520	ngam alununin nyo ti kamelyo.
290300	291860	Asi kayo pay,
292400	293520	da kayo ama maestro iti,
293780	296020	ken da kayo afareseyo.
296800	298080	Agin sisimpat kayo.
299100	301020	Tadalusan nyo tiruar ti tasa,
301300	302100	ken pinggan nyo.
303040	304120	Ngam iti uneg,
304960	307080	napnuda iti sinamsam nyo.
307920	309360	Bulsek afareseyo.
310440	312700	Dalusan pay nga umunat ti uneg ti tasa,
313280	315260	tap nun nadalustumit tiruar na.
316020	317320	Asi kayo pay,
317940	320040	da kayo ama maestro iti linteg,
320200	321640	ken da kayo afareseyo.
322540	323320	Agin sisimpat kayo.
323320	325320	Takas kaylan na pa po daw atantanem
325320	327320	anapintas ti buya da itiruar.
327320	329320	Ngam iti uneg,
329320	331320	napnuda iti tultulang,
331320	333320	ken agruprop sa abangkay dagiti natay.
333320	335320	Kastamit ngagpamarang kayo
335320	337320	akas na imbag ka dagiti amin atao.
337320	339320	Ngam napnuti uneg nyo iti kinamanagin sisimpat,
339320	341320	ken kinadakes.
341320	343320	Asi kayo pay,
343320	345320	da kayo ama maestro iti linteg,
345320	347320	ken da kayo afareseyo.
