start	end	text
0	2340	San Marcos, Kapitulo 6
30000	31880	Kasano ang makaaramid ito, Milagro?
32680	35520	Sana yan ang iso ito, karpintero, ang anak ni Maria,
36060	39540	kinakabsat na Santiago, Jose, o daskin Simon?
40260	43860	Sana yan ang agnana ito, ito ito ito, kakabsat na ababae?
44800	47740	Ito ito ito, kinununa, ito ito, nagdingeg, kinukwana,
48260	49500	kapu ito ito, si Daoda.
50120	52440	Ito ito, inungsida ni Jesus.
53080	54960	Kit insungbat ni Jesus kadakwada?
55960	58980	Mapadayawan ito, profeta, ito ito, sa dinuman alugar.
59780	59960	Malakas.
60000	64420	Malaksid itiili na, kadagiti kabagyan, kenfamilyana.
64420	94380	Malaksid itiili na, kadagiti kabagyan, kenfamilyana.
94380	94400	Malaksid itiili na, kadagiti kabagyan, kenfamilyana.
94420	124400	Malaksid itiili na, kadagiti kabagyan, kenfamilyana.
124400	154380	Malaksid itiili na, kadagiti kabagyan, kenfamilyana.
154380	184360	Malaksid itiili na, kadagiti kabagyan, kenfamilyana.
184360	214340	Malaksid itiili na, kadagiti kabagyan, kenfamilyana.
214340	244320	Malaksid itiili na, kadagiti kabagyan, kenfamilyana.
244940	274180	Malaksid itiili na, kadagiti kabagyan, kenfamilyana.
274180	274300	Malaksid itiili na, kadagiti kabagyan, kenfamilyana.
274300	290000	Kaya't kung nga itad mo kanyak dito'y
290000	292400	kanitamatlaang tiulo ni Juan
292400	293400	ang mamunyag
293400	295700	ang maikabil itibandehado
295700	298500	Kasta unay tiliday tiari
298500	300620	Ngimdina mabalin
300620	302100	apaayan ti balasang
302100	304680	kapo itiinkarina itiimatang
304680	306420	dagiti amin asangailina
306420	308200	Itikasta
308200	310140	binilin na adagos
310140	311280	timay sa agwardya
311280	313240	ngayeg na tiulo ni Juan
313240	316320	Napan ti gwardya ijay pagbaludan
316320	318220	ket pinutulan na ni Juan
318220	320040	Inyeg na tiulo
320040	321840	ang maikabil itibandehado
321840	324280	Inyawat meti balasang
324280	324980	kanyinana
324980	328200	Itinadamag dagiti adalan ni Juan
328200	329120	tinapasamak
329120	331840	napanda innala ti bangkaina
331840	333360	ket intanimda
333360	335920	Nagsubli dagiti apostoles
335920	337120	itiayan ni Jesus
337120	339500	ket impadamag da ken kuwana
339500	341400	dagiti amin nga inaramid
341400	342760	ken insuro da
342760	345360	Masubla-sublat nga umay
345360	347660	ken pumanaw dagiti adu at ataw
347660	349260	itiayan da ket
349260	350940	didapay masangon timangan
350940	352720	Itikasta
352720	354860	Kinunan ni Jesus ka dagiti
354860	355580	adalan na
355580	358060	In tayo itimay sa adiso
358060	360020	tap numakainan na tayo
360020	362680	Ket nagbangkada anapan itidiso
362680	364120	ng awan matagtagitaw
364120	366420	Ngayem adu tinakakita
366420	367660	itipapanaw da
367660	369860	ken nakailasin kadakwada
369860	371140	Itikasta
371140	374000	Manipod ka dagiti amin nga ili
374000	376640	nagtataray da anapan itinasaw
376640	377240	alugar
377240	379720	Imulunada ngayem ni Jesus
379720	382040	ken dagiti adalan na adinteng
382040	384700	Apaman adimsag ni Jesus
384700	384840	Itikasta na itipapanaw na adinteng
384860	385720	Jesus itibilog
385720	388440	Nakita na dagitoy at ataw
388440	390140	Ket naasyan kadakwada
390140	392120	Takas dala karnero
392120	394240	Nga awan mangaywan kadakwada
394240	395760	Itikasta
395760	398620	Insuro na ida kadagiti adu
398620	399560	abanbanag
399560	401200	Idi mumalemen
401200	403540	Napandagiti adalan
403540	405520	Kinesus ket kinunada
405520	407060	Mumalemen
407060	409660	Ket awan matagtagitaw ditoy
409660	412140	Pagawidimon dagititatao
412140	414380	Tap no makagatang da itikananda
414860	417100	Kadagiti ka pangibang abarbaryo
417100	418080	Ken ilili
418080	420820	Ikanyo ket diida itikananda
420820	422680	Kinuna ni Jesus
422680	424480	Kayat mo asawan
424480	426380	Ngayeng kamgumatang ititinapay
426380	428760	Ngagpatig itidwagasot adinaryo
428760	430600	Ket itadmi akananda
430600	433140	Kinuna dagiti adalan na
433140	435000	Adnamano atinapayo
435000	437280	Sinaludso'd ni Jesus
437280	439340	Inkayo kitaan
439340	442080	Napan kinita dagiti adalan
442080	443600	Ket impakaamoda
443600	444700	Adalaman na itinapay
444700	445920	Dalima atinapay
445920	447040	Kendwa nga ikan
447040	449100	Binili ni Jesus
449100	450320	Dagiti adalan na
450320	451500	Apagtugawenda
451500	453160	Ama grupo-grupo
453160	455060	Dagititatao itinalangto
455060	455840	Akaruutan
455840	457160	Itikasta
457160	458860	Na grupo-grupo
458860	460480	Anagtugaw dagititatao
460480	462380	Addasag sa sangagasot
462380	464460	Addamit saglilimapulo
464460	466420	Inala ni Jesus
466420	467860	Dagitilima atinapay
467860	469020	Kendwa nga ikan
469020	471320	Timangad sa dilangit
471320	472760	Sa nagyaman iti Diyos
472760	474400	Pinispisi na
474400	475420	Dagititinapay
475420	477020	Ket intedna
477020	478300	Kadagiti adalan na
478300	479860	Tapno ibonong da
479860	481060	Kadagititatao
481060	483220	Binibingay na met
483220	484500	Dagitidwa nga ikan
484500	486080	Tapno maibunong
486080	487320	Kadakwada amin
487320	488960	Nangan da amin
488960	490180	Ket nabsugda
490180	492400	Napno tisangapulo
492400	494120	Ketdwa abasket tinatda
494120	495740	Kadagititinapay
495740	497120	Ken ikan nga inurnong
497120	498020	Dagititadalan
498020	499420	Kadagitinangan
499420	502060	Limaaribo dagitinataingan
502060	502780	Alalaki
502780	504220	Bayat tipanapay
504400	505800	Nang pagawid ni Jesus
505800	507060	Kadagititatao
507060	509020	Pinalugan na adagos
509020	510840	Dagititadalan na itibangka
510840	512480	Pinaunana ida
512480	514180	Amapan ijaybetsayda
514180	516260	Itibalasew tidanaw
516260	519400	Apaman anapalobosan na dagititatao
519400	521180	Simang at itimay
521180	523260	Sa aturod tapno agkararag
523260	524900	Idi rumabin
524900	527220	Adan tibangka ititinga
527220	527860	Tidanaw
527860	530540	Ngimaymay sa nesus itisangat
530540	533100	Nakita na marigatan dagititadalan
533100	533980	Nga gagaw
534400	536580	Tasubsubain ida tiangin
536580	539480	Itiagarop nagbaitan iti las tres
539480	541180	Ken alas seis itiparbangon
541180	543380	Nagna ni Jesus itidanong
543380	544840	Anapan kadakwada
544840	546780	Labsan na kumaida
546780	549580	Ngim nakita da magmagnang itirabaw tidanong
549580	550880	Alalya
550880	553920	Kinunada ket nagikisda
553920	555580	Nagbuteng da
555580	557080	Anakakita kenkwana
557080	559760	Ngim dagos akinuna ni Jesus
559760	561680	Di kayagbuteng
561680	564120	Siak ni Jesus
564400	566340	Di kayagdanag
566340	569060	Nakilugan ni Jesus kadakwada
569060	571320	Ket nagtalnan tiangin
571320	574600	Kastaunay tisidaaw dagititadalan na
574600	577200	Dida na awatan tipudno
577200	578140	Akaipapanan
578140	580060	Tipanang paadu ni Jesus
580060	581200	Kadagititinapay
581200	583840	Dida matukod apanunuten
583840	586200	Bim malasio ni Jesus
586200	588160	Kendagititadalan na itidanaw
588160	590060	Ket simang ladda
590060	591200	Ijay ginesaret
591200	593720	Anang ipunduan da itibilog
593720	596160	Apaman anakadisagda
596160	599740	Dagos anailasin dagititatao ni Jesus
599740	601200	Itikasta
601200	603820	Nagtataray dagititatao
603820	606300	Anapan kadagitikabangibang aluglugar
606300	608720	Ket impanda kenkwana
608720	609820	Dagitimasakit
609820	611800	Asiida itipapag
611800	613740	Iti sa dinuman
613740	615080	Anapanan ni Jesus
615080	617200	Purokman wenobaryo
617200	618220	Wenoplasa
618220	622280	Impanda gititatao dagitimasakit da kenkwana
622280	623700	Nagpakpakalagaan na iti
623720	624960	Asida kenkwana
624960	628060	Nga uray sagiden lakuma dagitimasakit
628060	629580	Tigayadan tikagayna
629580	632120	Ket na imbagan dagitiamin
632120	633860	Anang sagid itikagayna
