start	end	text
0	2700	San Marcos Kapitulo 10
30000	34420	Simungbat ni Jesus, babaen ti may samit asalutsod.
35180	37820	Anyang kaditi imbilin ni Moises kada kayo?
38560	39400	Insungbat da,
40160	44200	Inpalubos ni Moises amang isurat tilalaki ti pakakitaan,
44680	47320	iti panagsina sa napapanawin ti asawa na.
48080	49600	Kinunani Jesus kada kwada,
50420	54240	Insurat ni Moises na ito'y alintag na agbaay kada kayo,
54880	57260	gapo tanarigat kayo amakasursuro.
58560	59700	Ngayam idipunganay,
60000	63020	Idipinaraswa ti Diyos dito'y alubong,
64040	64720	na isa'o,
65680	68760	Inaramid ti Diyos ida alalaki ken babae,
69320	71440	kas kunatinasantuan asurat,
72380	76620	ket dito'y tigapuna apanawan to tilalaki dagitinagan na kenkwana,
77440	79780	ket makitipon to iti asawa na.
81160	83160	Agbalindan ton amay-maysa,
84400	85020	itikasta,
86180	87200	saan dan adwa,
87780	89100	nudi dakit,
89500	89980	may-maysa,
90000	90660	sa abagi.
91860	92400	Ngarod,
93540	95520	saan apagsinaan ti tao,
95880	97520	tipinagtipon ti Diyos?
98280	99800	Idinagsublida iti balay,
100420	103560	pinalutput dagiti adalan kenkwana daytoy abanag.
104220	105780	Kinunani Jesus kada kwada,
106580	109080	Tilalaki amangisina iti asawa na,
109660	110800	ket kalpasan na,
111400	112680	mangasawa iti sabali,
113820	116100	makabasol iti pannaki kamalala,
116680	119120	ama ikaniwas iti umuna nga asawa na.
120000	125500	Kastamit ti babae amangisina iti asawa na sa maki-asawa iti sabali,
126500	129180	makabasol iti pannaki kamalala.
129780	133020	At datatawo anangyeg kadagiti ubbing kinesus,
133320	136100	tapno ipatay na kumati ima na kadakwada,
136400	138580	ngim pinaritan ida dagiti adalan.
139200	142000	Idimadlaw nesus ti inaramid dagiti adalan na,
142340	144580	nakaunget ket kinunana kadakwada.
145220	148000	Palubusan nyo dagiti ubbing nga umay kaniyak.
149000	149860	Diyo paritan ito,
149860	150180	kailangan ida,
150880	152360	tadagiti kas kadakwada,
152620	154860	ti agtagikwa iti pagaryan ti Diyos.
156000	156980	Laglagi po nyo,
157780	160200	adinto makastrek iti pagaryan ti Diyos,
160800	164000	ti siya sino man adi umawat iti day tuy apagaryan,
164700	167740	akas iti panangawat iti maysa nga ubbing.
168320	169260	Kalpasan na,
169920	171420	sinaklot na dagiti ubbing,
171620	174700	kit impatay na ti ima na ititunggal maysa kadakwada,
175260	176540	sana binindisyonan ida.
176780	179500	Agro brobwat na Yesus apumanaw sa jay,
179500	182620	itiadamay sa alalaki ang nagtaray ang napankenkwana.
183120	185200	Nagpareintuming itisangwanan na,
185680	186740	kit sinalutsod na,
187500	194720	Kinunani Yesus,
195520	197640	Apay nga awagan nak iti naimbag?
199060	200400	Awan ti naimbag,
200980	202240	nudilaeng ti Diyos.
203440	205120	Amum dagiti bilbilin.
206700	207980	Di ka mamapatay.
207980	208020	Di ka mamapatay.
208020	210680	Di ka makikamalala.
211820	212860	Di ka agtakaw.
213840	215880	Di ka agsaksi itiulbud.
216840	218180	Di ka agsuitik.
219500	222340	Agraam ka kadagitinagan nakken ka.
223140	223680	Maestro,
224540	225460	insong ba't itao?
226300	230300	Manipod kinaubing ko tinungtong pal ko amin dagitoy abilbilin.
231120	234900	Minatmatan ni Yesus asiaayat kit kinunana kenkwana.
234900	237300	At damay sa apagkurangam.
