start	end	text
0	3340	San Mateo, Kapitulo 16
30000	38140	Itiagsapa, kunayumet, agdudo ita tanalabaga ken nasip nga titangatang.
40080	43920	Maibagayo titsyempo babaen tipanang kitayo ititangatang.
45340	50040	Ngayom di yung maibagat tikaipapanan dagiti mapaspasama kadagitoy apanawin.
51500	55280	Anyan ang nagdakes dagiti tattao kadagitoy ng aldaw.
56320	58200	Awan pamatida iti Diyos.
58200	61200	Agkit daw kayo iti Milagro.
61940	64100	Awan ti maipakita kada kayo.
64940	67460	Nudila ang iti Milagro ni Honas.
68180	70860	Itikasta, pinanawan idahan ni Jesus.
71680	78980	Idi nakabalasiwin dagiti adalan iti danaw na takwatanda ang nalipatanda tinagbalon iti tinapay.
79720	80700	Agsipot kayo.
81480	83240	Kinunan ni Jesus kadakwada.
83640	88020	Agannad kayo iti Libadora dagiti Fariseyo ken sa doseyo.
88200	90860	Nagsasaritaan na iti sinauna.
91560	94520	Imbagana daytoy taawan namin balon tayo at tinapay.
95200	100460	Kinunada, amun ni Jesus tipagsasaritaan na kit sinalutsod na.
101120	104880	Apay apagsusupyatan niyo tikaawan balon niyo at tinapay.
106180	108340	Nagbasit kit din tipang matiyo.
109840	111200	Di kayo pailang makaawat.
112400	116320	Nalipatan niyo ka din daydipan ng pispisik iti lima at tinapay
116320	118180	ang naipakan kadagitilima ribo.
118200	122420	Mano abas kit tipinunuyo kadagitin at da?
123180	127800	Weno dagiti pito at tinapay ang naipakan kadagitilipat aribo at at tao?
128800	131340	Mano abas kit tipinunuyo kadagitin at da?
132520	134260	Di yo pailang maawatan aya?
134840	138620	Asaan ang maipanggap iti tinapay tisaristaritaag kadakayo?
139360	143940	Aluwadan niyo ti Libadora dagiti Fariseyo ken sa doseyo.
144680	146360	Naawatanin dagiti adalan.
146360	152380	Asaan ati Libadora apagaramid iti tinapay tikunan ni Jesus ng anadanda
152380	156880	na dikat tipanursuro dagiti Fariseyo ken sa doseyo.
157440	162480	Ididimteng ni Jesus iti disong asideg itiili tisisarya Filipos
162480	165240	sinaludsod na kadagiti adalan na.
165980	169820	Siya sino ti anak ti tao itipanagkuna dagiti ta tao?
170680	173340	Sika kanuni Juan, ama munyag.
174340	175200	Insong batda?
175200	178120	Kung naman ti sumagmamano asika ni Elias,
178880	181200	kung napaidagiti ta duma asika ni Jeremias,
181820	183500	huwag numaysa kadagiti profeta.
184200	184940	Kadakayo?
185800	187220	Sinaludsod ni Jesus.
187880	190000	Siya sino ak itipanagkunayo?
190860	194560	Sika ati Kristo, ti anak ti sibibiyaga Diyos.
195400	199100	Insong bat ni Simon Pedro, kinuna ni Jesus.
199960	203300	Nagasat ka, Simon, nga anak ni Jonas.
203300	211580	Saan atao nudikat ni amak sa dilangit tinangipaltiinkan ka iti daytoy akinapudno?
212600	215340	Ibagak ngarodkan ka asika kat Pedro.
216160	217600	Itirabaw daytoy abato.
218660	221880	Pangunik to te iglesyak kat uray ni patay.
222540	224160	Dinto agbaligikan kwa na.
225120	228380	Itidkontoken ka dagit itulbag tipagarian tilangit.
228380	231380	Kian yaman nga iparit mo dito'y daga,
231380	234140	maiparit tumet sa dilangit.
234560	237500	Ket ti anyaman nga ipalubos mo dito'y daga,
238260	240620	maipalubos tumet sa dilangit.
241200	244900	Kalpasan na, imbilin ni Jesus kadagiti adalan na
244900	248300	nga awan tipang ibagbagaan da nga iso ti Kristo.
249040	252920	Manipudi din, impakaam mo ni Jesus kadagiti adalan na.
253640	255380	Masapol ama panak ijay Jerusalem,
256560	260080	ket aduti sa gabaag apamarparigat dagiti panglakayan,
260080	262600	dagiti panguloen apapadi,
263280	265360	kian dagiti mamaestro itilindag.
266100	267220	Mapapatayak to,
268140	271140	ngam mapagungarak to iti maikatlongal daw.
271900	275080	Inyadayo basit ni Pedro ni Jesus sa nabinabalaw.
276300	279540	Apo, saan kumakasta tisa sa worm?
280400	280980	Kinunana.
281900	284320	Saan to amaaramid kankaday ta?
285240	288180	Sinangon ni Jesus ni Pedro, ket kinunana.
288180	289180	Adaywan nak satawin.
290080	293480	Tanas, may saka alapwed itidalan ko.
294200	297920	Agsipot ta saan at ipagayatan ti Diyos tipang panunutem,
298700	300640	nudiket tipagayatan ti tao.
301440	304960	Kalpasan na, kinunana ni Jesus kadagiti adalan na.
305620	307740	Tiagtari gagay asumurot kanya,
308640	311260	masapol at alikudan na tibagina.
312160	315120	Ibaklay na ti krus na, ket surutan na.
315120	318660	Tati siya sinuman amang ipatpatag itibiyag na,
319240	320080	mapukaw nanto.
320080	324440	Ngayon, ti siya sinuman amang yawat itibiyag na gapukanyak,
324440	326440	maisalakan nanto.
326440	328440	At daayan magungguna ti tao,
328440	331440	nung matagikuan at tiintero alubong,
331440	334440	ngayon mapukaw naman itibiyag na,
334440	336440	awan.
336440	340440	Awan ti maitad ti tao apang subot itibiyag na.
340440	342440	Tadan-danin umay ti anak ti tao,
342440	345440	agraman dagit ti angheles na.
345440	348240	Umay itidayag ni ama na,
348240	350060	ket gunggunaan nanto niya.
350080	352080	At titunggal may sa,
352080	355080	kas mayan natop kadagiti aramid na.
355080	359080	Laglagipon niyo nga at da sumagmamanokada kayo ditoy,
359080	361080	asaan tupay amatay,
361080	363080	aghingga amakita dati anak ti tao,
363080	365080	nga umay nga ari.
