start	end	text
160	2940	San Lucas, Kapitulo 23
2940	7720	Timakda dagiti amin na kamkamang ti Sanhedrin
7720	10300	ket impanda ni Jesus ken ni Pilato.
11040	14700	Rinugyan da at tinagiparang kadagiti pang mabasul da ken kuwana.
15420	19140	Natiluan mi daytri at tao mga alilaw kadagiti kailyan mi.
19920	20540	Kino na da?
21280	24260	Iparparin natin panagbayad ito buwi si ti Imperador.
25120	27940	Kung kunan na pa yung nga iso ti Kristo amay sangaari.
27940	30980	Si kakadi ti ari dati hudyo?
31680	33220	Sinaludsod ni Pilato.
33740	34720	Nasa umon.
35500	36740	Insumbat ni Jesus.
37220	41540	Ket kino na ni Pilato kadagiti pangluan apapadi kan kadagiti tattao?
42240	46140	Awan masarakak apakaygapuan itipanakadusa dati at tao.
46920	48900	Niyom inyad at dada tinagkuna.
49720	51460	Babaen itipanursuro na,
52020	56080	sugsugan na dagitita tao amang riribok iti entero ahudya.
56080	57920	Inurgin na iji Galilya,
57940	59940	kit addadito yan.
59940	62940	Taga, Galilya ka dira ito iatao?
62940	65940	Sinaludsod ni Pilato idimang ngugnadaitoy.
65940	71940	Kit na amuan na ang nagapun ni Jesus itilugar nga iturayan ni Herodes.
71940	76940	Imbaon na nga rood ken Herodes nga adda idi ija Jerusalem.
76940	80940	Nabayagan akayat ni Herodes a makita na ni Jesus.
80940	84940	Maragsakan unay idimaidatag ken kuwana,
84940	87500	tanadamdamag na timaipapan ken ko na.
87500	92500	Kit ninamnamana ti makakita itimilagro nga iparang ni Jesus.
92500	95500	Adotit sinaludsod ni Herodes.
95500	99500	Ngayong pulos asaan asimumbat ni Jesus.
99500	105500	Addaan nakatakder sa dya'y dagiti panglun at papadi ken mamaestro itilintag.
105500	111500	Kit indadagda dagiti agkakadagsan at pamabasolda ken ni Jesus.
111500	116500	Pinagangangawan ken linalais ni Herodes ken dagiti soldada.
116500	123500	Kinawisan da ni Jesus itinarangrang alupot sa da pinasubli ken ni Pilato.
123500	128500	Manipot itidaytangal daw aggayimen de Herodes ken ni Pilato.
128500	131500	Numanpay agginginura da idi.
131500	135500	Pinaayaban ni Pilato dagiti panglun at papadi.
135500	138500	Dagiti agtorturay kandagiti tattao.
138500	141500	Kinunanakadakwada.
141500	144500	Insaklang yu kanyakdaytoy at tao.
144500	148500	Katimbagayong alalilaon na dagiti tattao.
148500	152500	Inusig ko, itiimatang yu katawan na sarakak.
152500	155500	Ngayon aramid na kadagiti pagpabasol yu.
155500	157500	Ore ni Herodes.
157500	159500	Awan na sarakan na.
159500	162500	Isot ka po na a pinasubli na kadatayo.
162500	166500	Awan na aramid na iti at tao apakikapuan tipa nakapapatay na.
166500	170500	Ngarood, pasaklit ko na ang sakuntong panubusan.
170500	173500	Niyong sangsang kamay sa dagiti tattao.
173500	175500	Ang nangyipukaw.
175500	176500	Papapatay mo.
176500	179500	Ni Barabas ti kayat ni awayawayaan.
179500	184500	Na ibalod ni Barabas ka po iti riribok ang aramid iti sida.
184500	186500	Ken ka po tapim matay.
186500	190500	Kayat ni Pilato awayawayaan ni Jesus.
190500	194500	Isot ka po na a kinasaunaman na nagiti tattao.
194500	196500	Ngamimpukaw da.
196500	199500	Pailansam iti krus. Pailansam iti krus.
199500	202500	Tinitlo ni Pilato tinagpunakadakwada.
202500	204500	Anya ka di iti basol na?
204500	209500	Awan na sa rakak na inaramid na apakikapuan tipa nakapapatay na.
209500	212500	Pasaklit ko na ang sakuntong panubusan.
212500	217500	Niyong inyad at daadig iti tattao tinangikis ang mailansa ni Jesus iti krus.
217500	222500	At iti kamawdjanan na na ipangag ti dawat da.
222500	225500	Inkadeng ni Pilato iti sintensya.
225500	227500	Kaskid daw da.
227500	230500	Winayawayaan na iti lalaki at kayat da.
230500	234500	Ti na ibalod ka po iti riribok kent pang mapatay.
234500	240500	Kat inyawat na ni Jesus kadakwada tap noaramidin da iti kayat da.
240500	243500	Impanaw dagiti soldado ni Jesus.
243500	245500	Iti dalan.
