start	end	text
0	3100	San Lucas, Kapitulo 3
30000	31400	Ito ay ita at siyempo.
32440	33860	Damtang tisao ti Diyos
33860	35600	kay nguwan ng anak ni Sakaryas
35600	38280	at daidin nguwan i-Jaylet Ang.
39340	40940	Ngarod, sinursur na
40940	42000	ti amin
42000	43480	at iso ang madalanan
43480	44700	ti Karayan Hordan.
45440	46500	Agbabawi kayo
46500	48040	kada gitibas-basulyo
48040	50000	kahit pabunyagan kayo.
50700	51780	Inkas kasabana.
52580	54940	Itikasta pakawanin ti Diyos
54940	56180	dagitibas-basulyo.
56900	58240	Kasna ilanad iti libro
58240	59520	ni Propeta Isayas.
60000	61240	I-Jaylet Ang
61240	62740	at damang ipukpukaw
62740	64820	isaganayo ti dalan ti apu.
65520	67360	Pasayaten nyo ti pagnaan na.
68160	69600	Masapol ang magaburan
69600	70960	dagit iamin alungog.
71640	73080	Matpasimpa dagit iamin
73080	74440	dabantay kenturod.
74740	76960	Mapalinteg dagit i-killo-killo adalan.
77720	79600	Matarimaan dagit i-lasong-lasong
79600	80280	akalsada.
81020	83080	Makitan to dagit iamin at at tao
83080	85220	ti panangisalakan ti Diyos.
85980	87400	Nakaad-ado at at tao
87400	89600	tinapan ken huwantap no agpabunyag
89600	90300	dakin kuwant.
91000	92200	Kinunanang kadakwada,
92860	95120	Dakayo akapututan ti karasaan
95120	96780	siya sino tinangibaga
96780	98920	amalisyan nyo tidandanin dumteng
98920	99980	apan no sa ti Diyos?
100940	103660	Ipakita nyo, babaen iti aramid nyo
103660	105220	ang nagbabawi kayon
105220	106540	kadagitibas-basulyo.
107100	108820	Katdi yukon-kuna itibagiyo
108820	111640	uray tanagtaod kam itikapututan
111640	112220	ni Abraham.
113020	114160	Ibagak kada kayo,
114640	117020	akabailan ti Diyos apagbalinenda gitoy
117020	119120	abato na anak ni Abraham.
119600	121300	Naisaganan tiwasay
121300	123340	apang pukan kadagiti kayo
123340	124580	aging ga itiramot.
125100	127540	Mapukan katmaipoor amin na kayo
127540	129720	at iagbunga itinasayaat.
130340	131700	Anyangarod ti masapol
131700	132580	nga aramiden mi.
133340	135120	Sinalodsod dagit itaktao
135120	137580	ti adaan itidwa abado
137580	139520	insungbat ni huwant.
140320	141500	Masapol nga itidna
141500	142800	timaysa itiawanan.
143360	144440	Ti adaan kanen
144440	146500	masapol amang ibingay.
146880	148780	Napan ti sumagmamanong
