start	end	text
0	3580	San Marcio, Kapitulo 27
30000	59980	Kapitulo 27
60000	89980	Kapitulo 27
90020	96120	Agpapan kadigtoy ng aldaw, natungpal ti sinaon ni Profeta Jeremias.
96900	104320	Innalada dagiti talupulo abagiti pirak, tigatad anagnunumuan dagiti Israelita apatig tibiyagna.
105140	110180	Kiting gatangda itidaga ti agdamdamili, kasimbilin kanyak ti apu.
110900	116020	Nagtakder ni Jesus itisangwanan ti gobernador anang usisa kinkwana.
116020	118880	Sika kaditi ari dagiti hudyo?
118880	122260	Sinaludsod na nasa umuan.
123060	124320	Insungbat ni Jesus.
125020	147880	Ngayon pulos naawan insungbat ni Jesus kahit kastaunay ti sidao ti gobernador.
147880	148860	Tunggal.
148880	150040	Ika yun siya ni Fiesta ti Paskwa.
150840	157140	Kadaw yan ti gobernador, awayawayaan, ti uray si asinuman abalod, adawatin dagiti tataw.
157800	164080	Itidaita at siyempo, adamaysang agdindinamag abalod ng agnagan iti Jesus Barabas.
164940	169420	Idi naguurnong dagiti tataw, sinaludsod kadakwadan ni Pilato.
169420	177100	Si asinutika yatiyo, awayawayaak ni Jesus Barabas, unun ni Jesus a mawawagan ni Kristo.
177800	178860	Amu namin ni Pilato.
178880	181480	Pilato nga inyawat dakin kuwana ni Jesus,
182080	183300	Gapu itiapal da.
183900	184700	May sapay,
185340	187820	Idiagtugtugaw ni Pilato iti pangukuman,
188340	190280	Pinaibaga at asawa na daytoy.
191060	192320	Di mo pakibiyangan,
192800	194420	Day tanalintag atao,
194940	196980	Tanatagtagin ng kuwi dirabi'i,
197440	199800	Anagsagaba iti kastaunay,
200120	201260	Gapukin kuwana.
202020	204240	Tinurugan dagiti panguluan na papadi,
204240	206880	Kindagiti panglakayin dagiti tattao,
206880	209320	Tapnodawatin dakin ni Pilato,
209740	211680	Awaya-wayaan na ni Barabas,
211840	213700	Kit papapatay na ni Jesus.
214360	217280	Ngayon sinaludsod manin kadakwada ti gobernador,
218080	219260	Siya sino kadagiti dua?
219860	221480	Tikayat niyo awaya-wayaak?
222140	222980	Insungbat da,
223780	224800	Ni Barabas!
225660	227160	Anyang aramidak ni Jesus,
227700	228880	Amawawagan ti Kristo?
229680	231160	Sinaludsod ni Pilato,
231960	233420	Ilansam iti krus!
234040	235340	Kinunada amin,
236100	236860	Nagsaludsod ni Pilato,
236880	238560	Kinunada amin ni Pilato kadakwada,
239280	240500	Anyakaditi basol na,
241200	242720	Ilansam iti krus!
243580	245940	Inyad at dadakidin ngayon po kaw,
246700	249260	At sipudta awanin ti maaralib ni Pilato,
249960	252600	Kit madlaw nang adarungswa ariribok,
253260	254320	Nangala iti danong,
254740	258440	Sana binuguan dagiti ima na itisangwanan dagiti tattao.
259200	260340	Awan ti pa kayo biyagak,
260620	262200	Iti pa nakapapatay dati at hao.
262880	263520	Kinunana,
264340	265400	Makaam mo kayo ditan,
265700	266780	Bay am,
266880	268500	Tadakamikin dagiti anak mi,
268800	269560	Ti mang sungbat,
269660	270840	Iti pa nakapapatay na.
271820	273220	Kinunadagiti tattao,
273640	274400	Kalpasan na,
274880	277040	Winayawayaan na ni Barabas.
277700	279040	Inasaplit na ni Jesus,
279040	281500	Sana inyawat kadagiti soldado,
281980	283800	Tap no ilansada iti krus.
284500	286960	Inaladagiti soldado ti gubernador,
287120	288640	Kit insirekta ni Jesus,
289060	290000	Iti pritoryo.
290660	292760	Inaribungbungan ti amin na soldado,
292940	293560	Ti kumpanya.
294320	296100	Inuksod da ti pagananay na,
296100	299240	Sada kinagayan iti nalabaga alupo.
300080	302420	Nagaramid da iti kuro na asisiitan,
302860	304560	Kit imbalangat da kinkuwana.
305240	307080	Impaigam dati may sa aruno,
307460	308840	Iti makanawan na iman.
309720	311860	Nagparintumong da iti sangwanan na,
312440	313800	Sada nagang angawan.
318020	318940	Kinunkunada,
319700	320980	Tinupratupranda,
321600	323500	Inaladati runo kinkuwana,
323660	325580	Kit imbaut da iti ulo na.
325940	326080	Inaladati runo,
326100	328420	Iti nalpas dan anagang angawan,
329240	330680	Inikat da ti kagay,
331380	334240	Kit imbado damat lang kinkuwana ti pagananay na.
335020	335820	Kalpasan na,
336400	339200	Inroar da tapno ilansada iti krus.
339880	342200	Iti rumuar da iti syudad,
342860	344860	Nasabat da ti may sa alalaking
344860	347560	Nga agnagan simon at taga sirene.
348300	350860	Pinilit da ang mga wit iti krus ni Jesus.
351980	353660	Dimting da iti may sa adiso
353660	355060	Ang managan Golgota.
355060	355140	Kaya ito,
355140	355220	Ito,
355220	355260	Ito,
355260	355320	Ito,
355320	355380	Ito,
355380	355400	Ito,
355400	355420	Ito,
355420	355440	Ito,
355440	355500	Ito,
355500	355560	Ito,
355560	355580	Ito,
355580	355640	Ito,
355640	355700	Ito,
356100	357340	Ito,
357340	357360	Ito,
357360	357980	Ito,
358020	358100	Ito,
358100	358400	Ito,
358400	358580	Ito,
358580	358640	Ito,
358640	358700	Ito,
358700	358820	Ito,
358820	358880	Ito,
358880	359340	Ito,
359340	359400	Ito,
359400	359440	Ito,
359440	359500	Ito,
359500	359900	Ito,
359900	360140	Ito,
360140	363140	Inikat da ni Jesus iti arak ang nalawakan iti apro
363140	366840	Ngayon iti naramanan na dina ininom.
367660	370220	Ilansada ni Jesus iti krus.
371440	375600	Nagbibingayan da ti pagananay na babaen iti panagbibinunod da
375600	378780	sada nagtugaw amang bantay kinkuwana.
379780	381200	Iti nga tuwan ti ulo na
381200	383900	na isurat ti na ipabasol kinkuwana.
384860	385640	Daitoy ni Jesus,
385640	387700	Jesus na ari dagiti hudyo.
388640	389500	Inlansada mo
389500	391220	ti dua at tulisan ka dagiti
391220	393400	krusda. Maysa iti
393400	395380	makanawan ni Jesus, kiti
395380	397180	sabali iti makanigid na.
398060	399620	Winning-wingiwingan dagiti
399620	401420	aglabas, kinlinais
401420	402260	dan ni Jesus.
403100	405420	Kinunkunam aribaem ti templo
405420	407360	sa mubangunin metlaeng iti uneg
407360	408520	ti talungal daw.
409300	410680	No anak na ka ti Diyos,
411180	413020	isalakan mo man tabagim kit
413020	414340	bumaba kay ti krus.
414340	416440	Na kipagang angaumat
416440	418120	dagiti panguluan na papadit
418120	420320	dagiti mamaestro itilinteg
420320	421680	kan dagiti panglakayan.
422480	424400	Insalakan na dagiti taduma
424400	426700	ngamdina may salakan
426700	427360	ti bagina.
428160	429120	Kinunkunada.
430020	432440	Dimit aya iso ti ari ti Israel?
433660	434340	No bumaba
434340	435320	iti krus,
436140	437660	mamati tayo kin kuwana.
438720	440200	Agtalag iti Diyos
440200	442200	kan kunana nga iso
442200	443280	ti anak ti Diyos.
444340	446140	Kitain tayo man nga rod
446140	447180	no kayat ti Diyos
447180	448300	nga isalakan nita.
449080	450620	Kastabat ti pananglala
450620	452600	is kin kuwana dagiti tulisan
452600	454020	aki nagidana
454020	455620	anailansa iti krus.
456640	457840	Ititinga ti aldaw,
458520	460160	nagsip nga't iti entero
460160	462480	adaga kat nagpaut iti talunga
462480	462880	oras.
463660	465560	Ididanda ni alas tres iti malem
465560	468260	impukaw ni Jesus itinapig
468260	468840	sa atime.
469580	472020	Eli, Eli,
472020	474020	lima sabaktan
474340	474900	tani.
475780	477080	Kayat na asawen.
477860	478560	Diyos ko,
480000	480860	Diyos ko,
482220	484540	apay abinay bay anak.
485380	485880	Nang nga't
485880	487480	ito'y tisumagmamano
487480	489760	na adasadyay kit kinunada.
490540	492940	Dingin nyo, ayayaban na ni Elias.
493760	494320	Nagtaray
494320	496000	adagos ti Maysak Kadakwada
496000	498120	anapan nangala iti ispong ha.
498740	500040	Impasagipsep na
500040	501440	itinaalsem ng arak
501440	503400	sana'y kabiliti sukdal
504340	506580	at isip-sip na'kin ni Jesus.
506580	508580	Ngayon, kinunad ito duma.
508580	510080	Bay, am,
510080	511500	kita't tayo man
511500	513500	nung umay isalakan ni Elias?
513500	517020	Nagpukaw manan ni Jesus itinapig sa
517020	518720	kat nauyusin
518720	520120	ito'y biyag na.
520120	521720	Napigis ito'y kurtina
521720	523720	ang ibang-ibang ito'y templo.
523720	525720	Naggutuwa manipot ito'y ngato
525720	527180	aginggay ito'y baba.
527180	528340	Nagginginet,
528340	530340	naburburak ito'y bato,
530340	532340	naglukat ito'y tanem,
532340	534340	kat napagungar ito'y adasadyay.
534340	536340	Do'y nasantuan at atao.
536340	538340	Rimwada ka dagiti tanem
538340	540340	kat kalpasan
540340	542340	ti panagungar ni Jesus.
542340	544340	Napanda itinasantuan na syudad
544340	546340	ang nakakitaan kadakwada
546340	548340	dagiti ado at atao.
548340	550340	Nagbuteng ti kapitan
550340	552340	ken dagiti soldado na
552340	554340	amangbanbantay kin Jesus.
554340	556340	Idimarik nada tigingined
556340	558340	ken makita dati amin
558340	560340	anapasamat kinunada.
560340	562340	Pudno gaya mga anak
562340	564340	ti Diyos daytoy.
564340	566340	Ipangadawin basit,
566340	568340	kumikita dagiti ado
568340	570340	ababay. Isodadagiti
570340	572340	si mursurot ken nagsirsirbe
572340	574340	kin Jesus manipot galilya.
574340	576340	Atdaka dagito'y
576340	578340	da Maria Magdalena.
578340	580340	Maria nga ina da santsyago kinuse
580340	582340	ken ti asawa ni Sibidyo.
584340	586340	Idi sumipngiten
586340	588340	si mangpet ti may sabaknang
588340	590340	na agnagan itiuse
590340	592340	at taga arimatya
592340	594340	ang dalanmet ni Jesus.
594340	596340	Napanke ni Pilato
596340	598340	ket dinawat na ti bangkay ni Jesus.
598340	600340	Imbilin ni Pilato
600340	602340	amaitid ti bangkay ken ni Jose.
602340	604340	Hinalangarod ni Jose ti bangkay
604340	606340	binungun na iti baro
606340	608340	alinin alupot
608340	610340	ket inkabil na ititanem
610340	612340	ana ikungkong iti batong
612340	614340	agpay kumakingkwana.
614340	616340	Kalpasan na nang itulid
616340	618340	itidakkal a bato
618340	620340	apinang sira na ititanem sa pimanaw.
620340	622340	Adasadya'y da Maria Magdalena
622340	624340	ken sa balipay a Maria
624340	626340	ana katugaw itisangwanan
626340	628340	ititanem.
628340	630340	Itisumuno nga aldaw
630340	632340	kahit na asawen
632340	634340	kalpasan ti aldaw apa nagsagana
634340	636340	na kiuman kin ni Pilato
636340	638340	dagiti panguluen na papadi
638340	640340	ken dagiti farisyo.
640340	642340	Apo? Kinunada?
642340	644340	Malagkip mi nga itisibibiyag
644340	646340	paydayta amang alilaw
646340	648340	kinunana ama pangugar
648340	650340	nanto kalpasan ti talo
650340	652340	aldaw. Ibilin mong
652340	654340	arod ama gwardya ana na imbag
654340	656340	ititanem aginga iti may katlong aldaw
656340	658340	amangan nung mapanda
658340	660340	takawin dagiti adalana
660340	662340	ti bangkay sa danto ibaga
662340	664340	ka dagiti tataw
664340	666340	ana pagunga nesus.
666340	668340	Tanukasta ti mapasamak
668340	670340	dakdakis to ti maudi
670340	672340	apa nang alilaw ngayom itiinmuna.
672340	674340	Manghala kayo iti gwardya.
674340	676340	Kinunan ni Pilato.
676340	678340	Kitpabantayan niyo ana
678340	680340	imbag ititanem. Itikasta
680340	682340	pimanaw da kit napanda
682340	684340	siniraan ana imbag ititanem
684340	686340	babaen itipanang markada
686340	688340	itibato arikip na
688340	690340	kit nangibati da kadakiti soldado
690340	692340	amang gwardya.
