start	end	text
0	2540	San Marcos, Kapitulo 8
30000	41940	Sinaludso'd dagiti Adalanna
41940	46200	Sinaludso'd Nesus
46200	49180	Insungbatda
49180	52140	Imbili Nesus kadagiti tattao
52140	53900	Ngagtugawda itidaga
53900	56840	Inalana dagiti pito at inapay
56840	58740	Kitnagyaman iti Diyos
58740	59840	Kalpasalan
60000	63820	Pinispisina sana inted kadagiti Adalanna
63820	66560	Tapno ibonongda kadagiti tattao
66560	69320	Kit tinungpalda ti imbilin na
69320	72440	At dapay sumagmamanaw ababasit ng ikan
72440	74600	Nagyaman Nesus iti Diyos
74600	78060	Gapu kadagitoy sana inted kadagiti Adalanna
78060	81020	Tapno ibonongdamit kadagiti tattao
81020	83800	Nangandaamin kit nabsugda
83800	86820	Agupat aribo tibilang dagiti tattao
86820	88060	Kalpasan na
88060	89980	Inala dagiti Adalanna
89980	91220	Kitnagyaman iti pito abas kit
91220	92720	Anapno kadagiti natda
92720	95240	Pinagawid Nesus dagiti tattao
95240	97260	Sa dagos alimugan itibangka
97260	99160	Agraman dagiti Adalanna
99160	101960	Kitnapanda itisakop ti dalmanuta
101960	105360	Napanti sumagmamanaw
105360	106700	Afariso kin Nesus
106700	109140	Kitnakisupyatda kin kwana
109140	111200	Kaspang suotda kin kwana
111200	114120	Kinidawda amang iparang itimilagro
114120	116220	Apakakitaan anagapusa di langit
116220	117540	Tipan nakabalina
117540	120040	Nagsinaay ni Nesus itinauneg
120040	121020	Kit kinunana
121020	133600	Pinanawan na ida
133600	135760	Kit nagsubli itibilog
135760	137520	Sabi malasaw itidanaw
137520	139780	Nalipatan dagiti Adalanna
139780	141440	Tinagbalon ititinapay
141440	143160	Malaksid timaysa
143160	145080	Nga adakadakwada itibangka
145080	146780	Agsipot kayo
146780	149740	Imbalaag ni Nesus kadakwada
149740	158140	Nagsasaritaan da
158140	160280	Maipapan itimbagana
160280	164160	Kinunada
164160	165980	Nadlawda ito ni Nesus
165980	166980	Kit kinunana
166980	169560	Apay apagsasaritaan yo
169560	171100	Tikaawan itinapay yo
171100	173620	Diyo pa'y kadiam mo
173620	174820	Wen no maawatan?
174820	177680	Nagnangning kayo kit din
177680	179900	At damatayo
179900	182420	Di kayo kadimakakita
182420	184620	At dalapayag yo
184620	187200	Di kayo kadimakangag
187200	189940	Diyo kadimalagip
189940	192380	Idipinispisik dagiti lima atinapay
192380	194920	Akinnan dagiti limaribo atat tao
194920	198300	Manoabasket titaddanga inurnong yo
198300	200680	Sangapulo kit duwa
200680	203100	Insumbat dagiti Adalann
203100	204800	Sinaludso ni Nesus
204820	208460	Idipinispisik dagiti pito atinapay
208460	211220	Akinnan dagiti upat aribo atat tao
211220	214620	Manoabasket titadda anurnong yo
214620	215740	Pito
215740	217440	Insumbat da
217440	219480	Kinunan ni Nesus kadakwada
219480	221360	Agpapan ita
221360	223860	Diyo kadipay lam maawatan
223860	227040	Simangpet ni Nesus
227040	229240	Kendagiti Adalanna ijaybetsayda
229240	231640	Impanti sumagmamano atat tao
231640	233320	Timay sa bulsek alalaki
233320	234740	Itiyan ni Nesus
234740	237000	Impakpakaasida kenkuwana
237000	238500	Asagiden na tibulsek
238500	240740	Kinibin ni Nesus tibulsek
240740	243380	Ket inturong na itirwar tibaryo
243380	245320	Kalpasan ti pa ng tuprana
245320	246640	Kadagiti mata tibulsek
246640	249420	Impatay na dagiti iman na kenkuwana
249420	250980	Sana sinaludso
250980	252840	At damakitam?
253580	256140	Kimita ti lalaki itiaglawlaw na
256140	258980	Wen makitak dagiti itataw
258980	260300	Kinunana?
261120	263860	Ngem kasdala kayo amagmagna
263860	264720	Sinaludso na itiaglawlaw na
264740	267740	Sinagid manin ni Nesus dagiti mata iti lalaki
267740	270240	Nagmulagat ana imbag iti lalaki
270240	272740	Ket na imbaganin dagiti mata na
272740	275740	Nalawagin ti pa nagkita na iti amin
275740	278240	Idi pagawidin ni Nesus iti lalaki
278240	279740	Imbilin na
279740	283740	Di ka dumagdagasin iti baryo
283740	286740	Napan ni Nesus agraman dagiti Adalanna
286740	289740	Kadagiti purpurok iti cesarya Filipos
289740	290740	Idi magmagnada
290740	292740	Sinaludsod na kadakwada
292740	294580	Ibagayo man kanya?
294580	298580	Siya sino akano itipanagkuna dagiti tatao?
298580	301580	Sika kano ni Juan amamunyag?
301580	303580	Insungbat da
303580	306580	At damat dagitaagkuna asika ni Elias?
306580	308580	At dapay mangibaga
308580	310580	Amaysaka kadagiti profeta?
310580	312580	Ket da kayumet
312580	314580	Sinaludsod na
314580	317580	Siya sino ak itipanagkunayo?
317580	319580	Sika ti Kristo
319580	321580	Insungbat ni Pedro
321580	323580	Imbilin ni Nesus kadakwada
323580	326580	Nga awan pang ibagbaganda itikin na siya sino na?
326580	328580	Kalpasan na?
328580	331580	Rinugyan ni Nesus nga insuro dagiti Adalanna
331580	336580	Masapol ngag sagaban to itinapalalo ti anak ti tao
336580	339580	Laksi din to dagiti pang lakayin
339580	341580	Dagiti pang uluwen apapadi
341580	345580	Kan dagiti mamaestro iti linteg
345580	347580	Mapapatay to
347580	349580	Ngem agungarmet laeng
349580	352580	Kalpasan ti talungal daw
353580	356580	Pag tipanang ibagana kadakwada iti daytoy
356580	361580	Isot gapuna nga inyadayo basit ni Pedro ni Nesus sana binabalaw
361580	363580	Ngem ti malikod ni Nesus
363580	365580	Kinita na dagiti Adalanna
365580	367580	Ket inungtan na ni Pedro
367580	370580	Adaywan nak satanas
370580	371580	Kino na na?
371580	375580	Tasaan niya agtaod iti Diyos dipampanunutem
375580	378580	Nudigit agtaod iti tao
378580	382580	Pinaasideg ni Nesus dagiti tattao ken dagiti Adalanna?
382580	385580	Ti agtarigagay asumurot kaniyak
385580	387580	Kino na na?
387580	390580	Masapol at alikodan na ti bagina
390580	394580	Ibaklay na ti krus na ket suruten nak
394580	399580	Tati siya sinuman amang ipatpatag itibiyag na
399580	401580	Mapukaw nanto
401580	406580	Ngem ti mangyawat itibiyag na gapu kaniyak ken iti ibanghelyo
406580	409580	Maisalakan nanto
409580	411580	At daaya magungguna ti tao?
412580	415580	Numatag ikwa na ti entero alubong
415580	418580	Nga mapukaw naman itibiyag na?
418580	420580	Awan
