start	end	text
0	3080	San Matyo, Kapitulo 22
30000	33940	Nang ibaon manayang kadagiti sa bali nga adipan kaya't kinunana.
35220	38800	Ibagayo kadagiti na awis ang naisaganan tipadayak.
40220	45260	Napartin dagiti kalakyan abaka kaya't dagiti na palukmeg nga urbon abaka
45260	48040	kaya't naisaganan aminan amasapol.
49300	50500	Ibagayo nga umaydan.
51640	54500	Ngayon saan anang ikaskaso dagiti na imbitaran?
55880	57480	Napantimay sa ititalon na.
58400	59480	Tisabali itinigot.
60000	60360	Tosyo na.
61620	65260	Kaya't dagiti na duma, tinilaw da dagiti adipan,
65960	68880	sada pinarparigat kaya't pinatay da.
69600	71680	Gapoy itinapalalo apung to tiari.
72980	78140	Imbaon na dagiti soldado na kaya't pinatay da dagiti ng papatay kadagiti adipan
78140	80600	sada pinuuran ti siyudad da.
82060	82800	Kalpasan na.
83960	87140	Inayaban tiari dagiti adipan na kaya't kinunana.
88840	89840	Naisaganan tipadayak.
90840	92840	Ngayon saan amaykari dagiti inimbitarak?
94500	95840	Inkayongarod kadagiti kalkalsada.
97260	100800	Kaya't awisin yung umay makidaya dagiti amin amakitayo.
101780	104700	Napanyarod dagiti adipan kadagiti kalkalsada.
105760	108200	Inawis da amin at tao anasarakanda.
109260	110020	Naimbagman,
110600	111340	wenudakes.
112480	114840	Kaya't napno tipagbudaan kadagiti makidaya.
116140	119220	Idisumrag tiari amang kita kadagiti sangaili.
120000	124200	Nakita natin may isa at tao at saan ang nagkawas itipagkidaya.
125280	126520	Sinaludso tiari.
127860	131840	Gayem, saan ka ang nagkawas itipagkidaya?
132560	133840	Kasano ang nakastrek ka?
134420	136040	Ngayon nagulimag ti lalaki.
136720	139020	Kinunangarod tiari kadagiti agsirsirbi.
140280	141880	Rimpungin niyo day tiya at tao.
142480	144460	Kaya't ipurwakyo itikasipngatan.
145880	146440	Sadyay,
147440	149520	agsangit ken agngarat niya to.
150000	151400	Kamawdjanan na.
152140	152960	Kinunan ni Jesus.
153920	155360	Ado dagiti maayaban.
156140	158080	Ngambasit dagiti mapili.
158820	161900	Pimanaw dagiti farisyo ket nagtutulog da
161900	164800	no kasanuti pa ng tiliwda kin ni Jesus
164800	166540	gapuka dagiti sa una.
167280	170100	Imbaon dangarod kinkwana dagiti pasurot da
170100	174120	ken sumagmamano akamang tipartido hirudyano.
174720	176060	Kinunan dagiti naibaon.
176800	177320	Maestro,
177320	180500	ang mumi asaang ka nga agululbod.
181400	183500	Isursurong tipudno maipapan
183500	184840	pagayatan ti Diyos.
185720	187440	Di mo pakaringguran no anyati
187440	189340	kuna ti tao agsipo taawan
189340	190260	ti idumdumam.
191260	192760	Ibagamang ngarod kada kami
192760	194900	no anyati kapanunutam itidaytoy.
195920	197320	Maisalungasin kadi itilinteg
197940	199280	winusaan ti panagbayad
199280	200540	itibwis iti imperador.
201260	202820	Ngam nadlaw ni Jesus
202820	204200	tida kis sa panggapda.
204200	205460	Ket kinunana,
205460	212440	Ipakita yung manganyak
212440	213880	ti kwarta apagbwis
213880	218600	siya sino ti aking nadawan
218600	220200	ken aking nagan itidaytoy.
221880	223720	Ti imperador.
227940	230280	Ited yung arod iti imperador
230280	231960	ti kukwa ti imperador.
232200	234700	Ket ited yung met iti Diyos
234700	236700	ti kukwa ti Diyos.
237480	238380	Nasdaaw da
238380	239700	idimangigdadaytoy
239700	241840	ket pinanawanda ni Jesus
241840	244020	itidaytamad lang aldaw
244020	245520	na pankin ni Jesus
245520	247280	ti sumagmamano asadusyo.
248020	249400	Kunkunadag itisadusyo
249400	251500	asaan agungar dagitinatay.
252120	252720	Kinunada,
253480	254080	Maestro,
255240	256520	insoro ni Moises
256520	258340	anumatay ti may sa alalaking
258340	259320	awan anak na
259320	262500	asawaan ti kabsat na ti balo
262500	264280	tap no maadaanda
264280	265580	itipan na kaanak
265580	266220	tinatay.
267980	269620	Addaidipito alalaking
269620	271140	agkakabsat dito'y lugar mi.
272060	273460	Nangasawa ti inauna
273460	275860	ngimnatay ng awan putot na.
277040	278060	Itikasta na ba
278060	279900	titi asawa na itiadjin na?
281220	282560	Kastamotin na pasamak
282560	283280	itimaykadwa.
284560	285500	Itimaykatlo
285500	288040	ken kadagiti sumarsarano
288040	289060	agkakabsat na
289060	291160	aginga itimaykapito.
292500	293560	Kamaudyanan na
294280	295580	natay ti babae.
296580	297080	Ngarod,
297860	298800	sinaludsudda,
299500	301180	inton aldaw ti paragungar
301180	303840	siya sinunto ti akin asawa
303840	304460	kin kuwana
304460	307840	tanakikalay sa damat amin kin kuwana
307840	309580	agbiddot kayo
309580	311540	insungbat na Jesus
311540	313740	di yung amin maawatan
313740	315660	dagitinasantuan asursurat
315660	318080	wenno ti pannakabalim ti Diyos.
319400	320340	Inton agungar
320340	321140	dagitinatay.
322440	323840	Mayarig danto ka dagitin
323840	325100	anghiles sa dilangit
325100	327460	kat didan to mga asawa
327460	329080	wenno makiasawa.
330540	332400	Numaipapan itipanagungar
332400	333160	dagitinatay
333160	335980	Diyo pa'y ayanabasa
335980	337620	at isinaukada kayo ti Diyos?
338460	339180	Kinunana
339180	342560	siya ti Diyos ni Abraham
342560	345180	ti Diyos ni Isaak
345180	347440	ken ti Diyos ni Hakub
347440	349720	Kayat nasa wen
349720	352340	nga iso ti Diyos dagitin si Bibiyag
352340	353820	saan angayon?
353840	355660	At Diyos dagitinatay.
356420	357980	Idimangig da ito'y dagitin
357980	360040	tataw, nasdaaw da
360040	361200	itipanursuro na.
361680	363480	Naguumong dagitin farisyo
363480	364660	idinadamag da
364660	367560	at pinagulimak ni Jesus dagitin sadusyo.
368360	370180	Maysa ang maestro itilinteg
370180	370960	akadwada
370960	373040	tinagsaludsod ki ni Jesus
373040	374620	tabno ipalabug da.
375340	375980	Maestro!
376780	377440	Kinunana!
378240	380840	Anya tikang runaan abilin itilinteg?
381680	383080	Insungbat ni Jesus
383080	385920	Ayatem ti apo a Diyos mo
385920	387460	iti amin apusom
387460	390100	iti amin akararwam
390100	391940	ken iti amin
391940	392800	apanunot mo
392800	395240	Daytoy ti umuna
395240	396800	ken kang runaan abilin
396800	400060	Ti maika dua akang runaan abilin
400060	401460	umasping iti umuna
401460	403980	Ayatem ti padam
403980	405940	atao akas itibagim
405940	408520	Dagitoy dua abilin
408520	410000	ti pagbatayan ti entero
410000	411240	alinteg ni Moises
411240	412700	ken ti panursuro
413080	414500	dagiti profeta
414500	417400	Idinaguumong dagiti sumagmamano
417400	418180	a farisyo
418180	420880	sinaludsod ni Jesus kadakwada
420880	422620	Anya ti makunayo
422620	423920	maipapan iti Kristo
423920	425840	Anya akapututan
425840	426840	tinagtaudan na
426840	429800	Nagtaod iti kapututan ni David
429800	431460	Insungbat da
431460	433440	sinaludsod manin ni Jesus
433440	436060	Apay ngarod ati espirito
436060	438040	pinaltiingan na ni David
438040	440200	nga awagan na ti Kristo iti apo
440200	442060	Kinunan ni David
442060	444900	Kinunati apo iti apo
444900	448020	Agtugaw ka dito'y makanawan ko
448020	450240	Agingga amaparmag ko
450240	451340	dagiti ka busur mo
451340	453560	Ket at dada iti babaem
453560	456440	No apo ti kunan ni David
456440	457040	ken kuwana
457040	459160	Kasa nungarod anagtaud
459160	461180	ti Kristo iti kapututan ni David
461180	462900	Hawan apulus
462900	464760	tinaisumbat da kin ni Jesus
464760	467340	Ket manipot itiday tang aldaw
467340	469240	Hawanin ti makaitured
469240	470740	ngagsaludsod ken kuwana
472060	474100	saber est
474100	475480	At kaya
475480	477040	huwag kayo
477040	477720	mamitit
477720	478800	Maray
478800	479540	Pailim
479540	480180	to
480180	481100	maray
481100	482000	mga
482000	482700	daven
482700	484340	maanting
484340	485600	mo
485600	486640	malstage
486640	487500	iyo
487500	488500	ito
488500	489500	na
489500	491220	kontrollati
491220	492060	xi
492060	492780	Ito
492780	493360	ang
493360	494160	ibang
494160	495760	преп�
495760	497060	ibang
497060	497460	aap
497460	498100	ang
498100	498880	walang
498880	499480	mg
499480	500100	i shining
500100	501200	cup
501200	501860	of
