start	end	text
0	3080	San Lucas, Kapitulo 20
30000	59980	Kapitulo 20
60000	89980	Kapitulo 20
90000	119980	Kapitulo 20
120000	149980	Kapitulo 20
150000	179980	Kapitulo 20
180000	209980	Kapitulo 20
209980	210000	Kapitulo 20
210000	239980	Kapitulo 20
239980	269960	Kapitulo 20
269960	299940	Kapitulo 20
299940	329920	Kapitulo 20
329940	359920	Kapitulo 20
359940	389920	Kapitulo 20
389940	419920	Kapitulo 20
419940	449920	Kapitulo 20
449940	479920	Kapitulo 20
479940	509920	Kapitulo 20
509940	539920	Kapitulo 20
