start	end	text
0	3700	San Mateo, Kapitulo 25
30000	59980	Kapitulo 25
60000	89980	Kapitulo 25
90000	119980	Kapitulo 25
120000	149980	Kapitulo 25
150000	179980	Kapitulo 25
179980	180000	Kapitulo 25
180000	209980	Kapitulo 25
209980	210000	Kapitulo 25
210000	239980	Kapitulo 25
239980	269960	Kapitulo 25
269960	299940	Kapitulo 25
299940	329920	Kapitulo 25
329940	359920	Kapitulo 25
359920	389900	Kapitulo 25
389920	419900	Kapitulo 25
419920	449900	Kapitulo 25
449920	479900	Kapitulo 25
479920	509900	Kapitulo 25
509920	539900	Kapitulo 25
539920	569900	Kapitulo 25
