start	end	text
0	3700	TINAIMBAG ADAMAG KAS INSURAT NI SAN MATTHEW
3700	7300	SAN MATTHEW CAPITULO UNO
7300	17360	Daito'y tilibro tikapuunan ni Jesucristo anagtaod itikapututan ni David, anagtaod met itikapututan ni Abraham.
17960	24560	Manipod kini Abraham aginga kini Ari David, at to'y dagitinailista akapututan.
24560	42860	Abraham, Isaac, Jacob, Huda kindagitikakabsatna, Sumarunuda, Faris, Kenzara, naanak ni Tamar, Ezrum, Aram, Aminadab, Naason, Salmon, Buas, naanak ni Rahab,
42860	46680	Obed nga anak ni Ruth, Hesi kini Ari David.
47080	54360	Dagiti kapututan manipod kini David, aginga idinapagtalaw dagiti Israelita, akas balod kitna ipanibig.
54560	79580	David, Solomon, putot ni David iti asawa idin Urias, Rubuam, Abias, Asa, Josaphat, Horam, Osias, Huatam, Akas, Hezikayas, Manases, Amon, Hosias, kini Hekonyas, agramandagitikakabsatna.
80080	84540	Dagiti kapututan kalpasan tipan nakaipan dagiti Israelita.
84560	95500	Itindi sa aking mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga mga milelebecause Diegoe Deo, Nicodio, Eduardo suffering is Jesus.
95500	103760	Isischus, OsMylan, Jesus, Nguyea Eloy, Odrio, sZrN,illar and Jane of the Saints Richard
103760	105780	asawa ni Maria, na ina ni
105780	107500	Jesus, ang maawagan
107500	108360	iti Kristo.
109140	111480	Ngarod, at da sa ngapulo
111480	113860	kitupat a kapututan manipod
113860	115580	kin Abraham, aginga
115580	117760	kin ni David. Sa ngapulo
117760	119680	kitupat met, ti kapututan
119680	121620	manipod kin David, aginga
121620	123440	anaipan dagit Israelita
123440	125540	iji Babilonia. At damet
125540	127940	sa ngapulo kitupat, a kapututan
127940	129460	manipod panakaipanda
129460	131440	iji Babilonia, aginga
131440	133120	iti panakayanak ti Kristo.
133760	135760	Kastoy,
136320	138260	ti pakasaritan ti panakayanak
138260	139120	ni Jesus Kristo,
140000	142040	na itulag ni Maria nga inana
142040	144020	ang may asawa kin ni Jose.
144840	146580	Ngamsakbay ti panagkasarda,
147440	148180	naamuan ang
148180	149360	masikugin ni Maria,
149880	152320	babaen ti panakabalinti Espiritu Santo.
153180	154560	Agsipod tanasingpet
154560	155640	alalaki ni Jose,
155860	156960	ang nakaitulagan na,
156960	158600	kit di na kayat
158600	159980	ang maibabain ni Maria,
160600	162140	pinanggap na nga isina
162140	163340	as sililimit.
163760	165560	Ngayom, idi panpanunutin na
165560	167660	daytoy, nagparangking kuha
167660	168820	na ti anghel ti apo,
169340	171060	iti may sa atag taga inap,
171500	172020	kinunana.
172720	174740	Jose, anak ni David,
175480	177540	di kaagamak ang mangyi kasar
177540	178260	ka ni Maria.
179600	181640	Taaramid ti Espiritu Santo
181640	182620	ti sikugna.
183740	184880	Ipasngay nanto
184880	186460	iti may sa alalaki,
187180	188400	kahit panaganam to,
188840	189640	iti Jesus.
190640	192600	Agsipod ti salakan nanto,
192600	194300	nagiti tataw na,
194480	195820	karagiti basbasol ka.
196520	198200	Naaramid amin daytoy,
198340	199280	tatnumatumpal,
199440	200400	tiinsawot ti apo,
200660	202120	babaen iti profeta.
202840	204700	Agsikog to ti birhen na balasang,
205480	207420	ipasngay nanto ti may sa alalaki,
207900	209780	kit mapanaganan to iti Manuel,
209980	210940	akayat na sawen,
211500	213080	at dakadatayo ti Diyos.
213800	215280	Idi makariing ni Jose,
215920	217920	tinumpal natin bagat anghel
217920	219700	kit inkasarna ni Maria.
220340	222500	Ngabsaan na adininaan ni Maria,
222600	224540	sakbaya nang ipasngay
224540	225720	iti anak alalaki,
226220	227580	at pinanaganan ni Jose,
228000	228520	iti Jesus.
