start	end	text
0	3040	San Lucas, Kapitulo 6
30000	33280	Idi mabisin, kastamat dagiti tat-tao na,
33980	35480	Insungbat ni Jesus.
36240	38640	Simrek ni David itibalay ti Diyos.
39620	43440	Inalan na titinapay anaidaton iti Diyos, kat nangan.
44340	46520	Inikan namit dagiti kakadwana.
47580	48860	Itipaglindagan tayo.
49800	54780	Dagiti laang papadi timapalubusan amangan itidaita at tinapay.
55500	57080	Kat ingibos ni Jesus.
57080	58940	Ti anak ti tao.
58940	62220	O, iso ti apo ti aldaw apa na ginana?
63720	66440	Iti sabaling aldaw apa na ginana.
67380	69960	Napan ni Jesus iti sinagoga kat nangisuro.
71040	75160	At dasadyay ti may saa tao paralitiko timakanawan na imana.
76260	79440	Palpaliiwan ti sumagmamanu ama maestro itilinteg.
80420	81980	Kastamat dagiti pariseyo.
82500	85960	Noong manggagas ni Jesus iti aldaw apa na ginana,
86120	88920	tapno at da panggapwanda amang idarom kenkwana.
89280	93020	Nga'ng amun ni Jesus iti pampanunutan da.
93720	95080	Kinunana iti lalaki.
95600	96520	Tumakder ka,
97200	98820	kat umay ka dito'y sango.
99500	102380	Tumakder ti lalaki kat napan iti sangwanan da.
103180	104860	Salud sudek man kada kayo.
105580	106660	Kinunan ni Jesus.
107540	112160	Anya ti ipalubos tilinteg ni aramidin tayo iti aldaw apa na ginana.
112980	114680	Iti panagaramid iti naimbag,
115300	116440	wenno iti dakes.
116440	118360	Iti panangisalakan,
118940	121300	wenno iti panangdadaan iti biyag.
121940	124620	Inwaras na iti panagkita na kadakwada amin,
124960	126380	sanak kinunan iti lalaki.
127100	128400	Unnatem ta imam.
129200	132180	Inunat ti lalaki ti imanag kat imimbagan.
133160	135880	Ngam na palalo iti pungto tagiti pariseyo,
136080	137720	ken mamaestro itilinteg,
138220	139620	kat nagsasaritaan da,
140060	142200	noong anya ti aramidin da ken ni Jesus.
143960	145700	Iti dayta at tsyempo,
145980	147700	si mang at ni Jesus itibantay,
147700	149700	tatno agkararag.
149700	153700	Nagpatpatnag sa jayang nagkararag iti Diyos.
153700	155700	Kabigatan na, inayaban na,
155700	157700	nagitiadalan na,
157700	159700	kat pimili iti sa nga pulo kat dua kadakwada,
159700	161700	at dinutukan na ng apostoles.
161700	163700	Ni Simon,
163700	165700	a pinanaganan na iti Pedro.
165700	167700	Ken ni Andres,
167700	169700	akabsat na.
169700	171700	Da Santiago, ken Juan.
171700	173700	Da Felipe, ken Bartolome.
173700	175700	Da Mateo, ken Tomas.
175700	176700	Ni Santiago, ken Juan. Da Felipe, ken Bartolome. Da Mateo, ken Tomas.
176700	178700	Ni Santiago, nga anak ni Alfio.
178700	180700	Ni Simon, a managan patriota.
180700	182700	Ni Judas, nga anak ni Santiago.
182700	184700	Ni Judas, nga anak ni Santiago.
184700	186700	Ken ni Judas Iscariote,
186700	188700	a nagbalin amang lilipe.
188700	190700	Idi sumalsalog da itibantay,
190700	192700	Idi sumalsalog da itibantay,
192700	194700	nagsardang ni Jesus itinasimpa
194700	196700	a disong nga ayan,
196700	198700	ti adung nga adalan mo.
198700	200700	At damot sa jay dagiti na
200700	202700	kad adu at at tao,
202700	204700	a naggako iti amin apasit
204700	206700	ken Jerusalem.
206700	208700	Kastamat dagiti siya da
208700	210700	titiro ken Sidon nga asidag
210700	212700	itibaybay.
212700	214700	Napanda sa jay tapno agdengdengag
214700	216700	da ken Juana, ken paagasan
216700	218700	da dagiti saksakit da.
218700	220700	Napanmat dagiti
220700	222700	agsagsagaba ka dagiti dakas
222700	224700	nga Espiritu,
224700	226700	ket imimbag da.
226700	228700	Kaya titunggalmaysa asagida
228700	230700	ni Jesus.
230700	232700	Taad da aggapo ken Juana
232700	234700	malin amang paimbag
234700	236700	kadakwada amin.
236700	238700	Kinita ni Jesus dagiti adalan na
238700	240700	ket kinunana.
262700	264700	Nudidakay awaten,
264700	266700	nupabainanda kayo,
266700	268700	nukunadaadakas kayo
268700	270700	gapo itianak
270700	272700	ti tao.
272700	274700	Agragsak kayo numapasamak
274700	276700	ti kasta, ket aglagto
276700	278700	kayo itiragu,
278700	280700	taadadakkel agong gunayo
280700	282700	sa dilangit.
282700	284700	Kastamat tinaramid dagiti kapuunanda
284700	286700	kadagiti profeta.
286700	288700	Ngumasi kayo
288700	290700	pay, dakayanabak
290700	292700	ng ita, talinak amyo
292700	294700	ng tinamay tibiyag.
294700	296700	Asi kayo pay,
296700	298700	dakay amapnag ita,
298700	300700	tamabisinan kayto.
300700	302700	Asi kayo pay,
302700	304700	dakay ngagkatawa ita,
304700	306700	tagdungaw ken agsangit
306700	308700	kayto. Asi kayo pay,
308700	310700	nunasaya at tisawen
310700	312700	ti amin atao, maipapan
312700	314700	kada kayo. Takastamet
314700	316700	tikinun kuna dagiti kapuunanda,
316700	318700	maipapan
318700	320700	kadagiti sinan profeta.
320700	322700	Ngimibagak kada kayo
322700	324700	agdeng-dengeg kanya.
324700	326700	Ayaten nyo dagiti kabusuryo.
326700	328700	Ket ipaayan nyo itiimbag
328700	330700	dagiti manggura kada kayo.
330700	332700	Bendisyonan nyo
332700	334700	dagiti mangilunod kada kayo.
334700	336700	Ket idawdawatan nyo dagiti
336700	338700	mangidadanes kada kayo.
338700	340700	Nuaddamang tungpa itimay
340700	342700	sa aping-ping mo.
342700	344700	Patungpampay tibangil.
344700	346700	Nuaddamangala itikagay mo.
346700	348700	Bayam
348700	350700	na alaan na pay tabadong.
350700	352700	Ikam tisya sinuman
352700	354700	adumawat kenka.
354700	356700	Ket nuaddamangala itisanikwam.
356700	358700	Di mo
358700	360700	paisublin. Aramidin nyo
360700	362700	kadagiti tattao tiyayat nyo
362700	364700	nga aramidin da kada kayo.
364700	366700	Nu dagiti laang agayat
366700	368700	kada kayo tiyayatin nyo.
368700	370700	Adda aya magunggunayo?
370700	372700	Uray dagiti managbasol.
372700	374700	Ayaten damit
374700	376700	dagiti agayat kada kwada.
376700	378700	Ket nu dagiti laang
378700	380700	mangipaay kada kayo itiimbag
380700	382700	Adda aya magunggunayo?
382700	384700	Adda aya magunggunayo?
384700	386700	Uray dagiti managbasol.
386700	388700	Kastamet ti aramid da.
388700	390700	Kastamet ti aramid da.
390700	392700	Nu dagiti laang amuyo
392700	394700	amang isublinto kadagiti buludin
394700	396700	da kada kayo tipabuludan nyo.
396700	398700	Adda aya magunggunayo?
398700	400700	Uray dagiti managbasol.
400700	402700	Pabuludan da
402700	404700	dagiti managbasol.
404700	406700	Tanam na maanda
406700	408700	ama isublimit laang tipabulud da.
408700	410700	Saan akasta
410700	412700	ti aramidin nyo?
412700	414700	Ayaten nyo kit di dagiti kabusuryo
414700	416700	Ket ipaayan nyo
416700	418700	ida itiimbag.
418700	420700	Agpabulud kayo.
420700	422700	Ngim diyo namnamain
422700	424700	ama supapakan kayo.
424700	426700	Nu aramidin nyo dagito'y
426700	428700	dakkal to tigunggunayo
428700	430700	Ket anak na kay to
430700	432700	tikangatuan.
432700	434700	Tanaasit ti Diyos kadagiti di makaam mo
434700	436700	nga agyaman
436700	438700	kain kadagiti managdakdakes.
438700	440700	Masapol
440700	442700	nang ngaasi kayo
442700	444700	akas kiniamayo ama nang ngaasi.
444700	446700	Diyo okumen
446700	448700	ti padayo atao.
448700	450700	Tapno di na kay tumet okumen
450700	452700	ti Diyos.
452700	454700	Diyo ilunod ti padayo atao.
454700	456700	Tapno di na kay tumet ilunod
456700	458700	ti Diyos.
458700	460700	Mamakawan kayo.
460700	462700	Ket pakawanin na kay tumet
462700	464700	ti Diyos.
464700	466700	Mangted kayo.
466700	468700	Ket ikan na kay tumet
468700	470700	ngaan anay.
470700	472700	Nasetsetsed
472700	474700	kain aglip-lipyas
474700	476700	ti maipasabokto kada kayo.
476700	478700	Ta'ti pangrokod yung itisabali
478700	480700	isuntumetla ti pangrokod
480700	482700	ti Diyos kada kayo.
482700	484700	Sinarita pa'y ni Jesus kadakwada
484700	486700	daytoy apang ngarit.
486700	488700	Saan amabalin nga idalan
488700	490700	ti may sa abulsek
490700	492700	ti padana abulsek?
492700	494700	Nukas ta'ti maaramid.
494700	496700	Matnagdanto atwa itiabot.
496700	498700	Anangat nga to ti agad adal
498700	500700	ngam ti maistrona.
500700	502700	Ngam numatorpos nang ti adal na.
502700	504700	Agbalinton
504700	506700	akas iti maistrona.
506700	508700	Apay at ilawam ti puling
508700	510700	iti mata ni kabsat mo.
510700	512700	Ngam di mo madlaw ti troso
512700	514700	iti matam. Kasano ti
514700	516700	panagkunam nga ikatem ti
516700	518700	puling iti mata ni kabsat mo?
518700	520700	No di mo pa'y madlaw ti troso
520700	522700	iti matam. Sika nga
522700	524700	agin si Singpet. Ikatem
524700	526700	pa'y nga umunat ti troso iti matam.
526700	528700	Tap nun nalawag
528700	530700	ti panagkitam ang
530700	532700	ngikat iti puling nga
532700	534700	adda iti mata ni kabsat mo.
534700	536700	Saan nga agbunga ti nasayaat
536700	538700	akayo iti dakes?
538700	540700	Saan mat nga agbunga
540700	542700	ti dakes akayo iti nasayaat?
542700	544700	Mailasin
544700	546700	ti kayo babaen
546700	548700	iti bunga na. Awan
548700	550700	ma puros nga igos kadagiti
550700	552700	si siitan. Wen numaburas
552700	554700	nga ubas kadagiti
554700	556700	kal kalunay. Irwar
556700	558700	atao dagiti na imbag
558700	560700	nga adda iti puso na.
560700	562700	Kat irwar mati dakes atao
562700	564700	dagiti dakes nga adda
564700	566700	kenkwana. Ta isawang
566700	568700	ti tao dagiti linaon
568700	570700	ti puso na.
570700	572700	Apay nga awagan dak iti
572700	574700	apo, apo.
574700	576700	Ngim di umat aramidin ti
576700	578700	ibagak. Amin nga umay kanya
578700	580700	kandum nga iti saok.
580700	582700	Kat tung palan na ida
582700	584700	ibagak kada kayo
584700	586700	kaipadaan na.
586700	588700	Maipada iti may sa atao
588700	590700	a nagpatakder iti balay.
590700	592700	Nagkali iti naunag
592700	594700	ket insad na ti
594700	596700	fondasyon iti bato. Ima
596700	598700	iti layus ket dinalapos
598700	600700	na dayta balay. Ngam saan
